
SetupTitle, ExfoliatedMoS2_TGIdVg
PrimitiveTest, I/V Sweep
DataValue, -1.355, 0.4, 0.5, 1.473E-11, -1.252E-11, 5E-14, -1.5200000000000002E-12
DataValue, -1.37, 0.4, 0.5, 1.3030000000000001E-11, -1.4310000000000002E-11, 1E-13, 1.55E-12
DataValue, -1.385, 0.4, 0.5, 1.106E-11, -1.0120000000000001E-11, 2.0000000000000003E-14, 9.0000000000000008E-14
DataValue, -1.4000000000000001, 0.4, 0.5, 1.2070000000000002E-11, -9.87E-12, 3.0000000000000005E-14, -1.3E-13
DataValue, -1.415, 0.4, 0.5, 7.55E-12, -1.0540000000000002E-11, 2.0000000000000003E-14, 8E-13
DataValue, -1.4300000000000002, 0.4, 0.5, 9.76E-12, -7.39E-12, 4.0000000000000006E-14, -1.79E-12
DataValue, -1.445, 0.4, 0.5, 9.3100000000000013E-12, -1.058E-11, 1.1000000000000001E-13, 1.3400000000000002E-12
DataValue, -1.46, 0.4, 0.5, 7.3E-12, -7.2800000000000013E-12, 1.1000000000000001E-13, 1.12E-12
DataValue, -1.475, 0.4, 0.5, 9.17E-12, -6.5900000000000008E-12, 0, -3.3E-13
DataValue, -1.49, 0.4, 0.5, 4.7500000000000006E-12, -6.9300000000000006E-12, -2.0000000000000003E-14, 4.9E-13
DataValue, -1.5050000000000001, 0.4, 0.5, 6.5E-12, -4.3900000000000005E-12, 1.3E-13, -2.19E-12
DataValue, -1.52, 0.4, 0.5, 6.36E-12, -8.02E-12, -3.0000000000000005E-14, 6.7000000000000007E-13
DataValue, -1.5350000000000001, 0.4, 0.5, 5.03E-12, -5.1100000000000006E-12, 6.0000000000000009E-14, 7.5E-13
DataValue, -1.55, 0.4, 0.5, 7.2500000000000008E-12, -4.2500000000000007E-12, 7E-14, -1.3E-13
DataValue, -1.5650000000000002, 0.4, 0.5, 2.75E-12, -5.4200000000000007E-12, 1.9000000000000002E-13, 4.3000000000000004E-13
DataValue, -1.58, 0.4, 0.5, 4.48E-12, -2.39E-12, -2.0000000000000003E-14, -1.22E-12
DataValue, -1.595, 0.4, 0.5, 4.9600000000000007E-12, -6.09E-12, -8.0000000000000013E-14, 1.55E-12
DataValue, -1.61, 0.4, 0.5, 3.43E-12, -3.85E-12, 6.0000000000000009E-14, 8E-13
DataValue, -1.625, 0.4, 0.5, 6.2900000000000009E-12, -3.3200000000000004E-12, 1.5000000000000002E-13, 4.4000000000000004E-13
DataValue, -1.6400000000000001, 0.4, 0.5, 1.5E-12, -4.6100000000000008E-12, 1.3E-13, 1.26E-12
DataValue, -1.655, 0.4, 0.5, 3E-12, -1.09E-12, 3.0000000000000005E-14, -2.28E-12
DataValue, -1.6700000000000002, 0.4, 0.5, 4.17E-12, -4.6400000000000004E-12, 8.0000000000000013E-14, 3.6000000000000003E-13
DataValue, -1.685, 0.4, 0.5, 2.36E-12, -3.4400000000000003E-12, -1.0000000000000002E-14, 7.4000000000000008E-13
DataValue, -1.7000000000000002, 0.4, 0.5, 5.39E-12, -2.41E-12, -4.0000000000000006E-14, 1E-12
DataValue, -1.715, 0.4, 0.5, 1.95E-12, -3.7300000000000005E-12, 8.0000000000000013E-14, 1.96E-12
DataValue, -1.73, 0.4, 0.5, 2.29E-12, -4E-13, 7E-14, -1.6100000000000002E-12
DataValue, -1.745, 0.4, 0.5, 3.86E-12, -3.67E-12, -1.3E-13, 2E-13
DataValue, -1.76, 0.4, 0.5, 1.23E-12, -2.9E-12, 7E-14, 8E-13
DataValue, -1.7750000000000001, 0.4, 0.5, 5.1600000000000006E-12, -1.55E-12, -2.1000000000000001E-13, -9.1000000000000016E-13
DataValue, -1.79, 0.4, 0.5, 1.6200000000000002E-12, -3.51E-12, -6.0000000000000009E-14, 1.08E-12
DataValue, -1.8050000000000002, 0.4, 0.5, 2.09E-12, 1.6000000000000003E-13, 2.4000000000000004E-13, -1.7000000000000002E-12
DataValue, -1.82, 0.4, 0.5, 3.5700000000000003E-12, -2.28E-12, -7E-14, 1.9000000000000002E-13
DataValue, -1.8350000000000002, 0.4, 0.5, 2.5E-13, -2.3000000000000003E-12, 1.1000000000000001E-13, 1.13E-12
DataValue, -1.85, 0.4, 0.5, 4.2400000000000005E-12, -1.02E-12, -1.0000000000000002E-14, -9.7000000000000011E-13
DataValue, -1.865, 0.4, 0.5, 2.29E-12, -3.66E-12, -1.0000000000000002E-14, 1.1600000000000001E-12
DataValue, -1.8800000000000001, 0.4, 0.5, 1.46E-12, 6.3E-13, 2E-13, -5E-13
DataValue, -1.895, 0.4, 0.5, 3.3700000000000004E-12, -1.5300000000000001E-12, -1.3E-13, 2.3000000000000003E-13
DataValue, -1.9100000000000001, 0.4, 0.5, 1E-13, -2.31E-12, -9.0000000000000008E-14, 8.1000000000000008E-13
DataValue, -1.925, 0.4, 0.5, 3.86E-12, -1.5000000000000002E-13, 2.0000000000000003E-14, -1.23E-12
DataValue, -1.9400000000000002, 0.4, 0.5, 2.75E-12, -3.4100000000000002E-12, 5E-14, 1.27E-12
DataValue, -1.955, 0.4, 0.5, 1.55E-12, 1.0000000000000002E-14, 1.4E-13, -6.0000000000000009E-14
DataValue, -1.9700000000000002, 0.4, 0.5, 3.3700000000000004E-12, -9.2000000000000012E-13, -1.4E-13, 2.6E-13
DataValue, -1.985, 0.4, 0.5, -4E-13, -1.78E-12, 2.0000000000000003E-14, -4.0000000000000006E-14
DataValue, -2, 0.4, 0.5, 3.0100000000000003E-12, -8.0000000000000013E-14, 1E-13, -1.6200000000000002E-12
DataValue, -2, 0.70000000000000007, 0.5, 4.9500000000000005E-12, -1.64E-12, -4.0000000000000006E-14, 4.6000000000000006E-13
DataValue, -1.985, 0.70000000000000007, 0.5, 6.0200000000000006E-12, -1.51E-12, 2.0000000000000003E-14, 2.0000000000000003E-14
DataValue, -1.9700000000000002, 0.70000000000000007, 0.5, 2.0500000000000004E-12, -3.07E-12, 1.6000000000000003E-13, 1.0100000000000001E-12
DataValue, -1.955, 0.70000000000000007, 0.5, 2.8400000000000004E-12, -4.6000000000000006E-13, 2.0000000000000003E-14, -2.52E-12
DataValue, -1.9400000000000002, 0.70000000000000007, 0.5, 4.22E-12, -3.9900000000000006E-12, -4.0000000000000006E-14, 7.7000000000000005E-13
DataValue, -1.925, 0.70000000000000007, 0.5, 2.3000000000000003E-12, -3.13E-12, 0, 1.2000000000000001E-12
DataValue, -1.9100000000000001, 0.70000000000000007, 0.5, 6E-12, -2.34E-12, 7E-14, -3.2000000000000005E-13
DataValue, -1.895, 0.70000000000000007, 0.5, 2.57E-12, -3.96E-12, 8.0000000000000013E-14, 1.46E-12
DataValue, -1.8800000000000001, 0.70000000000000007, 0.5, 2.7800000000000003E-12, -4.2000000000000003E-13, 1.0000000000000002E-14, -2.2200000000000002E-12
DataValue, -1.865, 0.70000000000000007, 0.5, 5.0100000000000007E-12, -4.1500000000000007E-12, 1.5000000000000002E-13, 5E-14
DataValue, -1.85, 0.70000000000000007, 0.5, 2.6500000000000002E-12, -3.65E-12, 1.1000000000000001E-13, 7.4000000000000008E-13
DataValue, -1.8350000000000002, 0.70000000000000007, 0.5, 6.3900000000000008E-12, -2.4300000000000003E-12, 2.4000000000000004E-13, -5.9E-13
DataValue, -1.82, 0.70000000000000007, 0.5, 4.17E-12, -5.08E-12, -2.0000000000000003E-14, 8.7E-13
DataValue, -1.8050000000000002, 0.70000000000000007, 0.5, 3.53E-12, -1.7100000000000002E-12, 5E-14, -1.9E-12
DataValue, -1.79, 0.70000000000000007, 0.5, 5.49E-12, -4.5400000000000004E-12, -1.1000000000000001E-13, -2.9000000000000003E-13
DataValue, -1.7750000000000001, 0.70000000000000007, 0.5, 3.2200000000000004E-12, -4.7600000000000007E-12, -1.3E-13, 4.7E-13
DataValue, -1.76, 0.70000000000000007, 0.5, 6.8700000000000004E-12, -3.87E-12, 5E-14, -4.9E-13
DataValue, -1.745, 0.70000000000000007, 0.5, 4.98E-12, -6.3900000000000008E-12, -1.3E-13, 1.36E-12
DataValue, -1.73, 0.70000000000000007, 0.5, 4.3500000000000006E-12, -2.85E-12, -1.6000000000000003E-13, -7.8000000000000011E-13
DataValue, -1.715, 0.70000000000000007, 0.5, 6.6400000000000008E-12, -5.5E-12, 1.5000000000000002E-13, -1.3E-13
DataValue, -1.7000000000000002, 0.70000000000000007, 0.5, 4.11E-12, -6.1800000000000007E-12, -9.0000000000000008E-14, 5.7E-13
DataValue, -1.685, 0.70000000000000007, 0.5, 7.9800000000000011E-12, -5.1200000000000008E-12, 1.1000000000000001E-13, -7.9000000000000007E-13
DataValue, -1.6700000000000002, 0.70000000000000007, 0.5, 7.3800000000000013E-12, -8.04E-12, -7E-14, 9.6000000000000015E-13
DataValue, -1.655, 0.70000000000000007, 0.5, 6.6700000000000005E-12, -4.9000000000000005E-12, -2E-13, -5.9E-13
DataValue, -1.6400000000000001, 0.70000000000000007, 0.5, 9.03E-12, -7.0000000000000009E-12, 8.0000000000000013E-14, 2.7E-13
DataValue, -1.625, 0.70000000000000007, 0.5, 5.9200000000000006E-12, -8.0900000000000013E-12, -7E-14, 5.6E-13
DataValue, -1.61, 0.70000000000000007, 0.5, 9.900000000000001E-12, -7.4600000000000009E-12, -2.0000000000000003E-14, -1.3900000000000001E-12
DataValue, -1.595, 0.70000000000000007, 0.5, 1.037E-11, -1.148E-11, 1.2000000000000002E-13, 1.2800000000000002E-12
DataValue, -1.58, 0.70000000000000007, 0.5, 9.86E-12, -8.56E-12, 0, 3.5E-13
DataValue, -1.5650000000000002, 0.70000000000000007, 0.5, 1.209E-11, -9.9200000000000014E-12, 1.5000000000000002E-13, -4.0000000000000006E-14
DataValue, -1.55, 0.70000000000000007, 0.5, 8.9800000000000009E-12, -1.1730000000000001E-11, 1E-13, 1.1000000000000001E-13
DataValue, -1.5350000000000001, 0.70000000000000007, 0.5, 1.2940000000000001E-11, -1.0440000000000002E-11, 2.1000000000000001E-13, -2.28E-12
DataValue, -1.52, 0.70000000000000007, 0.5, 1.4000000000000002E-11, -1.541E-11, 2.0000000000000003E-14, 4.2000000000000003E-13
DataValue, -1.5050000000000001, 0.70000000000000007, 0.5, 1.3900000000000002E-11, -1.332E-11, -1.0000000000000002E-14, 1.0500000000000002E-12
DataValue, -1.49, 0.70000000000000007, 0.5, 1.764E-11, -1.488E-11, -8.0000000000000013E-14, 7.5E-13
DataValue, -1.475, 0.70000000000000007, 0.5, 1.5230000000000002E-11, -1.821E-11, -2.1000000000000001E-13, 9.7000000000000011E-13
DataValue, -1.46, 0.70000000000000007, 0.5, 1.906E-11, -1.721E-11, 0, -1.95E-12
DataValue, -1.445, 0.70000000000000007, 0.5, 2.116E-11, -2.229E-11, 1.7E-13, 5.5000000000000008E-13
DataValue, -1.4300000000000002, 0.70000000000000007, 0.5, 2.143E-11, -2.143E-11, 1.8000000000000002E-13, 6.6E-13
DataValue, -1.415, 0.70000000000000007, 0.5, 2.662E-11, -2.3860000000000002E-11, 1.7E-13, -6.8E-13
DataValue, -1.4000000000000001, 0.70000000000000007, 0.5, 2.491E-11, -2.7280000000000002E-11, 4.0000000000000006E-14, 3.7000000000000004E-13
DataValue, -1.385, 0.70000000000000007, 0.5, 2.9880000000000004E-11, -2.7810000000000002E-11, 3.0000000000000005E-14, -3.0400000000000004E-12
DataValue, -1.37, 0.70000000000000007, 0.5, 3.366E-11, -3.4400000000000005E-11, 3.0000000000000005E-14, 8.6000000000000007E-13
DataValue, -1.355, 0.70000000000000007, 0.5, 3.546E-11, -3.7020000000000005E-11, 1.1000000000000001E-13, 1.07E-12
DataValue, -1.34, 0.70000000000000007, 0.5, 4.2740000000000006E-11, -3.9850000000000003E-11, 5E-14, 4.2000000000000003E-13
DataValue, -1.325, 0.70000000000000007, 0.5, 4.228E-11, -4.5220000000000006E-11, 9.0000000000000008E-14, 1.31E-12
DataValue, -1.31, 0.70000000000000007, 0.5, 4.7390000000000004E-11, -4.6020000000000006E-11, -1.3E-13, -1.5400000000000001E-12
DataValue, -1.2950000000000002, 0.70000000000000007, 0.5, 5.441E-11, -5.5290000000000004E-11, -3.0000000000000005E-14, -3.5E-13
DataValue, -1.28, 0.70000000000000007, 0.5, 5.936E-11, -5.949E-11, 5E-14, 5.2E-13
DataValue, -1.2650000000000001, 0.70000000000000007, 0.5, 6.997E-11, -6.62E-11, 0, -1.3300000000000002E-12
DataValue, -1.25, 0.70000000000000007, 0.5, 7.318E-11, -7.5360000000000012E-11, -1.5000000000000002E-13, 1.98E-12
DataValue, -1.235, 0.70000000000000007, 0.5, 8.133E-11, -8.0140000000000007E-11, -7E-14, -1.2900000000000002E-12
DataValue, -1.22, 0.70000000000000007, 0.5, 9.126E-11, -9.130000000000001E-11, 8.0000000000000013E-14, -5.7E-13
DataValue, -1.205, 0.70000000000000007, 0.5, 9.9520000000000009E-11, -1.0142000000000001E-10, 7E-14, 1.09E-12
DataValue, -1.19, 0.70000000000000007, 0.5, 1.1397000000000001E-10, -1.1004000000000002E-10, 1.0000000000000002E-14, -6.1E-13
DataValue, -1.175, 0.70000000000000007, 0.5, 1.2715000000000002E-10, -1.2940000000000001E-10, -1.0000000000000002E-14, 1.3300000000000002E-12
DataValue, -1.1600000000000001, 0.70000000000000007, 0.5, 1.4006E-10, -1.3885000000000002E-10, 1.0000000000000002E-14, -1.46E-12
DataValue, -1.145, 0.70000000000000007, 0.5, 1.5931000000000002E-10, -1.5804E-10, -9.0000000000000008E-14, -5E-14
DataValue, -1.1300000000000001, 0.70000000000000007, 0.5, 1.7481000000000002E-10, -1.7752000000000002E-10, 1.0000000000000002E-14, 1.12E-12
DataValue, -1.115, 0.70000000000000007, 0.5, 1.9772000000000002E-10, -1.9536E-10, 3.0000000000000005E-14, -1.08E-12
DataValue, -1.1, 0.70000000000000007, 0.5, 2.1957000000000002E-10, -2.2130000000000003E-10, 1.4E-13, 1.14E-12
DataValue, -1.085, 0.70000000000000007, 0.5, 2.4920000000000003E-10, -2.4845E-10, 3.0000000000000005E-14, -5.7E-13
DataValue, -1.07, 0.70000000000000007, 0.5, 2.7524E-10, -2.736E-10, 5E-14, -6.1E-13
DataValue, -1.0550000000000002, 0.70000000000000007, 0.5, 3.0921E-10, -3.0711000000000004E-10, 7E-14, 5E-13
DataValue, -1.04, 0.70000000000000007, 0.5, 3.4668000000000004E-10, -3.417E-10, 4.0000000000000006E-14, -1.03E-12
DataValue, -1.0250000000000001, 0.70000000000000007, 0.5, 3.8328000000000005E-10, -3.8227E-10, -1.7E-13, 1.3800000000000002E-12
DataValue, -1.01, 0.70000000000000007, 0.5, 4.2728000000000005E-10, -4.2363E-10, 1.0000000000000002E-14, -2.0000000000000003E-14
DataValue, -0.995, 0.70000000000000007, 0.5, 4.8307000000000007E-10, -4.8073000000000006E-10, -3.0000000000000005E-14, 2.7E-13
DataValue, -0.98000000000000009, 0.70000000000000007, 0.5, 5.4736000000000006E-10, -5.4317E-10, 1E-13, 9.2000000000000012E-13
DataValue, -0.96500000000000008, 0.70000000000000007, 0.5, 6.123E-10, -6.1059000000000006E-10, -4.0000000000000006E-14, -1.93E-12
DataValue, -0.95000000000000007, 0.70000000000000007, 0.5, 6.8088E-10, -6.803700000000001E-10, 1.1000000000000001E-13, 1.51E-12
DataValue, -0.935, 0.70000000000000007, 0.5, 7.5787000000000009E-10, -7.5706000000000007E-10, 2.0000000000000003E-14, 6.1E-13
DataValue, -0.92, 0.70000000000000007, 0.5, 8.4564000000000009E-10, -8.4711000000000009E-10, 6.0000000000000009E-14, 6.0000000000000007E-13
DataValue, -0.905, 0.70000000000000007, 0.5, 9.4710000000000017E-10, -9.4772000000000011E-10, 1.6000000000000003E-13, 1.0000000000000002E-14
DataValue, -0.89, 0.70000000000000007, 0.5, 1.06328E-09, -1.0538900000000002E-09, 7E-14, -2.5300000000000003E-12
DataValue, -0.875, 0.70000000000000007, 0.5, 1.1716E-09, -1.1611E-09, 1.4E-13, 8.1000000000000008E-13
DataValue, -0.86, 0.70000000000000007, 0.5, 1.3038E-09, -1.3042E-09, -2.0000000000000003E-14, 1.18E-12
DataValue, -0.84500000000000008, 0.70000000000000007, 0.5, 1.4612E-09, -1.4528E-09, 2E-13, 5E-14
DataValue, -0.83000000000000007, 0.70000000000000007, 0.5, 1.6153E-09, -1.6282E-09, 1E-13, 2.6E-13
DataValue, -0.81500000000000006, 0.70000000000000007, 0.5, 1.8081E-09, -1.7919E-09, -5E-14, -1.6200000000000002E-12
DataValue, -0.8, 0.70000000000000007, 0.5, 2.0071E-09, -2.0007E-09, 1.4E-13, 1.5400000000000001E-12
DataValue, -0.785, 0.70000000000000007, 0.5, 2.2197E-09, -2.2203E-09, 8.0000000000000013E-14, -1.1900000000000002E-12
DataValue, -0.77, 0.70000000000000007, 0.5, 2.4558E-09, -2.4543E-09, -1.0000000000000002E-14, 2.2000000000000002E-13
DataValue, -0.755, 0.70000000000000007, 0.5, 2.7081E-09, -2.6948E-09, -3.0000000000000005E-14, 7.5E-13
DataValue, -0.74, 0.70000000000000007, 0.5, 2.9739E-09, -2.9759E-09, -1.2000000000000002E-13, 2.8E-13
DataValue, -0.72500000000000009, 0.70000000000000007, 0.5, 3.3058E-09, -3.3036E-09, 1.0000000000000002E-14, 7.2000000000000006E-13
DataValue, -0.71000000000000008, 0.70000000000000007, 0.5, 3.6178E-09, -3.6112E-09, 3.0000000000000005E-14, -1.4700000000000002E-12
DataValue, -0.69500000000000006, 0.70000000000000007, 0.5, 4.0021E-09, -4.0087E-09, 9.0000000000000008E-14, 1.4900000000000001E-12
DataValue, -0.68, 0.70000000000000007, 0.5, 4.4123E-09, -4.4076E-09, 3.0000000000000005E-14, -1.85E-12
DataValue, -0.665, 0.70000000000000007, 0.5, 4.8368E-09, -4.8294E-09, -7E-14, 1.2000000000000002E-13
DataValue, -0.65, 0.70000000000000007, 0.5, 5.2946E-09, -5.2939E-09, 7E-14, 1.5300000000000001E-12
DataValue, -0.635, 0.70000000000000007, 0.5, 5.8639E-09, -5.8221E-09, -6.0000000000000009E-14, -2.1000000000000001E-13
DataValue, -0.62, 0.70000000000000007, 0.5, 6.3831E-09, -6.3724E-09, -1.1000000000000001E-13, 7.6000000000000009E-13
DataValue, -0.605, 0.70000000000000007, 0.5, 6.967E-09, -6.9547E-09, -2.0000000000000003E-14, -1.09E-12
DataValue, -0.59000000000000008, 0.70000000000000007, 0.5, 7.6055E-09, -7.5479E-09, -2.0000000000000003E-14, 1.1900000000000002E-12
DataValue, -0.57500000000000007, 0.70000000000000007, 0.5, 8.1503E-09, -8.1662E-09, 3.0000000000000005E-14, -1.74E-12
DataValue, -0.56, 0.70000000000000007, 0.5, 8.887E-09, -8.8722E-09, 9.0000000000000008E-14, 3.2000000000000005E-13
DataValue, -0.545, 0.70000000000000007, 0.5, 9.7012E-09, -9.6833E-09, 3.0000000000000005E-14, 7.3E-13
DataValue, -0.53, 0.70000000000000007, 0.5, 1.05187E-08, -1.04835E-08, -1.1000000000000001E-13, 3.0000000000000003E-13
DataValue, -0.515, 0.70000000000000007, 0.5, 1.1392E-08, -1.13574E-08, -9.0000000000000008E-14, 1.7E-13
DataValue, -0.5, 0.70000000000000007, 0.5, 1.2188599999999999E-08, -1.2296599999999999E-08, -8.0000000000000013E-14, 3.5E-13
DataValue, -0.48500000000000004, 0.70000000000000007, 0.5, 1.3129399999999998E-08, -1.3036799999999999E-08, -8.0000000000000013E-14, 1.0600000000000001E-12
DataValue, -0.47000000000000003, 0.70000000000000007, 0.5, 1.4197999999999999E-08, -1.4188799999999998E-08, -1.5000000000000002E-13, 4.6000000000000006E-13
DataValue, -0.455, 0.70000000000000007, 0.5, 1.5129199999999997E-08, -1.5098199999999998E-08, 7E-14, -7E-14
DataValue, -0.44, 0.70000000000000007, 0.5, 1.61968E-08, -1.61074E-08, 2.3000000000000003E-13, -8.4000000000000006E-13
DataValue, -0.42500000000000004, 0.70000000000000007, 0.5, 1.7259999999999997E-08, -1.7279E-08, 9.0000000000000008E-14, 7.6000000000000009E-13
DataValue, -0.41000000000000003, 0.70000000000000007, 0.5, 1.8423399999999997E-08, -1.84112E-08, 1.5000000000000002E-13, 1.3800000000000002E-12
DataValue, -0.395, 0.70000000000000007, 0.5, 1.9241199999999998E-08, -1.92908E-08, 4.0000000000000006E-14, 6.0000000000000009E-14
DataValue, -0.38, 0.70000000000000007, 0.5, 2.0763599999999998E-08, -2.06684E-08, 1.8000000000000002E-13, -1.83E-12
DataValue, -0.365, 0.70000000000000007, 0.5, 2.15942E-08, -2.163E-08, 1.7E-13, 1.2500000000000001E-12
DataValue, -0.35000000000000003, 0.70000000000000007, 0.5, 2.2824999999999998E-08, -2.2858199999999996E-08, 1.6000000000000003E-13, 8.8000000000000009E-13
DataValue, -0.335, 0.70000000000000007, 0.5, 2.4192199999999997E-08, -2.42404E-08, 1E-13, -1.9000000000000002E-13
DataValue, -0.32, 0.70000000000000007, 0.5, 2.5464199999999997E-08, -2.54566E-08, 1.2000000000000002E-13, -3.8000000000000005E-13
DataValue, -0.305, 0.70000000000000007, 0.5, 2.65E-08, -2.6562599999999996E-08, -1.1000000000000001E-13, -6.9000000000000009E-13
DataValue, -0.29000000000000004, 0.70000000000000007, 0.5, 2.7688799999999996E-08, -2.76014E-08, 4.0000000000000006E-14, 4.3000000000000004E-13
DataValue, -0.275, 0.70000000000000007, 0.5, 2.88236E-08, -2.8932399999999996E-08, -3.0000000000000005E-14, 6.8E-13
DataValue, -0.26, 0.70000000000000007, 0.5, 2.98534E-08, -2.9773999999999996E-08, -1E-13, 1.7E-13
DataValue, -0.24500000000000002, 0.70000000000000007, 0.5, 3.0813E-08, -3.07016E-08, 1.8000000000000002E-13, -1.8700000000000003E-12
DataValue, -0.23, 0.70000000000000007, 0.5, 3.2239599999999994E-08, -3.2307E-08, 1.8000000000000002E-13, 9.7000000000000011E-13
DataValue, -0.215, 0.70000000000000007, 0.5, 3.36458E-08, -3.3567199999999996E-08, 6.0000000000000009E-14, 1.5600000000000002E-12
DataValue, -0.2, 0.70000000000000007, 0.5, 3.5486199999999995E-08, -3.5481399999999994E-08, -8.0000000000000013E-14, -1.8000000000000002E-13
DataValue, -0.185, 0.70000000000000007, 0.5, 3.498E-08, -3.48422E-08, 7E-14, -7.5E-13
DataValue, -0.17, 0.70000000000000007, 0.5, 3.5884999999999993E-08, -3.5840599999999995E-08, -1.2000000000000002E-13, -3.0000000000000003E-13
DataValue, -0.155, 0.70000000000000007, 0.5, 3.6472E-08, -3.6272999999999997E-08, 2.1000000000000001E-13, 5.9E-13
DataValue, -0.14, 0.70000000000000007, 0.5, 3.7220399999999994E-08, -3.7978199999999995E-08, 2.4000000000000004E-13, 9.2000000000000012E-13
DataValue, -0.125, 0.70000000000000007, 0.5, 3.88694E-08, -3.89252E-08, 2.0000000000000003E-14, -4.3000000000000004E-13
DataValue, -0.11, 0.70000000000000007, 0.5, 3.9886E-08, -3.9892199999999995E-08, 4.0000000000000006E-14, -2.2000000000000003E-12
DataValue, -0.095, 0.70000000000000007, 0.5, 4.1328E-08, -4.1196999999999995E-08, 1.0000000000000002E-14, 1.18E-12
DataValue, -0.08, 0.70000000000000007, 0.5, 4.3274999999999995E-08, -4.2369599999999993E-08, -4.0000000000000006E-14, 1.21E-12
DataValue, -0.065, 0.70000000000000007, 0.5, 4.20372E-08, -4.2729199999999996E-08, 1.7E-13, -2.5E-13
DataValue, -0.05, 0.70000000000000007, 0.5, 4.3355599999999993E-08, -4.393E-08, -4.0000000000000006E-14, -5.7E-13
DataValue, -0.035, 0.70000000000000007, 0.5, 4.37412E-08, -4.4103599999999994E-08, -1.3E-13, -3.1000000000000004E-13
DataValue, -0.02, 0.70000000000000007, 0.5, 4.4543799999999994E-08, -4.449E-08, -3.0000000000000005E-14, 1.09E-12
DataValue, -0.005, 0.70000000000000007, 0.5, 4.5226399999999993E-08, -4.51904E-08, -4.0000000000000006E-14, 1.0100000000000001E-12
DataValue, 0.01, 0.70000000000000007, 0.5, 4.65702E-08, -4.6943799999999996E-08, -1.2000000000000002E-13, -1.0000000000000002E-14
DataValue, 0.025, 0.70000000000000007, 0.5, 4.66582E-08, -4.7104799999999993E-08, 3.0000000000000005E-14, -1.8000000000000002E-12
DataValue, 0.04, 0.70000000000000007, 0.5, 4.73872E-08, -4.74604E-08, -2.0000000000000003E-14, 9.1000000000000016E-13
DataValue, 0.055, 0.70000000000000007, 0.5, 4.6862999999999994E-08, -4.7460599999999996E-08, 8.0000000000000013E-14, 1.26E-12
DataValue, 0.07, 0.70000000000000007, 0.5, 4.7964E-08, -4.82954E-08, 4.0000000000000006E-14, -2.7E-13
DataValue, 0.085, 0.70000000000000007, 0.5, 4.9790399999999993E-08, -4.9863599999999994E-08, 2.0000000000000003E-14, -1.2500000000000001E-12
DataValue, 0.1, 0.70000000000000007, 0.5, 4.9594399999999996E-08, -4.9182799999999994E-08, -5E-14, -3.3E-13
DataValue, 0.115, 0.70000000000000007, 0.5, 4.9199599999999995E-08, -5.13392E-08, 2.0000000000000003E-14, 1.7E-13
DataValue, 0.13, 0.70000000000000007, 0.5, 5.1151399999999994E-08, -5.0581599999999994E-08, 5E-14, 5.7E-13
DataValue, 0.14500000000000002, 0.70000000000000007, 0.5, 5.0785599999999994E-08, -5.02198E-08, -1.0000000000000002E-14, 2.6E-13
DataValue, 0.16, 0.70000000000000007, 0.5, 5.2309799999999992E-08, -5.1234599999999993E-08, 5E-14, -2.06E-12
DataValue, 0.17500000000000002, 0.70000000000000007, 0.5, 5.1643199999999992E-08, -5.19184E-08, 1.0000000000000002E-14, 5.4E-13
DataValue, 0.19, 0.70000000000000007, 0.5, 5.1809E-08, -5.1333399999999996E-08, -4.0000000000000006E-14, 1.3800000000000002E-12
DataValue, 0.20500000000000002, 0.70000000000000007, 0.5, 5.3872199999999992E-08, -5.3052E-08, -7E-14, 9.0000000000000008E-14
DataValue, 0.22, 0.70000000000000007, 0.5, 5.34168E-08, -5.3507599999999997E-08, 1.0000000000000002E-14, -1.93E-12
DataValue, 0.23500000000000001, 0.70000000000000007, 0.5, 5.4291799999999997E-08, -5.4432399999999996E-08, 1E-13, 4.5000000000000005E-13
DataValue, 0.25, 0.70000000000000007, 0.5, 5.50786E-08, -5.426E-08, -1.0000000000000002E-14, 4.0000000000000006E-14
DataValue, 0.265, 0.70000000000000007, 0.5, 5.3818599999999992E-08, -5.3763599999999996E-08, 9.0000000000000008E-14, 1.8000000000000002E-13
DataValue, 0.28, 0.70000000000000007, 0.5, 5.43262E-08, -5.4645799999999994E-08, -6.0000000000000009E-14, -6.6E-13
DataValue, 0.29500000000000004, 0.70000000000000007, 0.5, 5.6100799999999996E-08, -5.5479199999999994E-08, 1.0000000000000002E-14, -1.9200000000000003E-12
DataValue, 0.31, 0.70000000000000007, 0.5, 5.6015199999999993E-08, -5.59214E-08, 8.0000000000000013E-14, 1.03E-12
DataValue, 0.325, 0.70000000000000007, 0.5, 5.6291999999999992E-08, -5.73568E-08, 3.0000000000000005E-14, 8.4000000000000006E-13
DataValue, 0.34, 0.70000000000000007, 0.5, 5.77692E-08, -5.7610799999999995E-08, -4.0000000000000006E-14, -4.7E-13
DataValue, 0.35500000000000004, 0.70000000000000007, 0.5, 5.9308199999999995E-08, -6.0061799999999988E-08, 6.0000000000000009E-14, -1.4800000000000002E-12
DataValue, 0.37, 0.70000000000000007, 0.5, 6.00096E-08, -5.9598199999999993E-08, 0, 6.7000000000000007E-13
DataValue, 0.385, 0.70000000000000007, 0.5, 6.13122E-08, -6.0544999999999991E-08, 5E-14, 5E-13
DataValue, 0.4, 0.70000000000000007, 0.5, 6.1318399999999989E-08, -6.1397999999999992E-08, 2.0000000000000003E-14, 3.9000000000000005E-13
