
SetupTitle, ExfoliatedMoS2_TGIdVg
PrimitiveTest, I/V Sweep
DataValue, -0.38, 0.1, 1, 8.5846E-09, -8.576E-09, -2.8600000000000003E-12, -1.6600000000000002E-12
DataValue, -0.395, 0.1, 1, 8.1914E-09, -8.25E-09, 5E-14, -1.4E-12
DataValue, -0.41000000000000003, 0.1, 1, 7.9946E-09, -7.9036E-09, -2.8900000000000004E-12, -1.14E-12
DataValue, -0.42500000000000004, 0.1, 1, 7.6395E-09, -7.6808E-09, -7.100000000000001E-13, 3.9800000000000004E-12
DataValue, -0.44, 0.1, 1, 7.4117E-09, -7.3757E-09, 8.5000000000000011E-13, 2.0500000000000004E-12
DataValue, -0.455, 0.1, 1, 7.1431E-09, -7.1821E-09, 7.100000000000001E-13, 4.18E-12
DataValue, -0.47000000000000003, 0.1, 1, 6.8784E-09, -6.9152E-09, 1.17E-12, 1.8100000000000002E-12
DataValue, -0.48500000000000004, 0.1, 1, 6.7273E-09, -6.6803E-09, -3.2200000000000004E-12, -1.7100000000000002E-12
DataValue, -0.5, 0.1, 1, 6.4388E-09, -6.4699E-09, 3.0000000000000003E-13, -1.3500000000000001E-12
DataValue, -0.515, 0.1, 1, 6.3879E-09, -6.3421E-09, -2.23E-12, -6.3E-13
DataValue, -0.53, 0.1, 1, 6.0379E-09, -6.0709E-09, -6.8E-13, 3.48E-12
DataValue, -0.545, 0.1, 1, 5.9454E-09, -5.9375E-09, 7.7000000000000005E-13, 2.5300000000000003E-12
DataValue, -0.56, 0.1, 1, 5.5724E-09, -5.5888E-09, 3.0000000000000005E-14, 3.3900000000000003E-12
DataValue, -0.57500000000000007, 0.1, 1, 5.4425E-09, -5.4625E-09, 8.300000000000001E-13, 1.8000000000000002E-12
DataValue, -0.59000000000000008, 0.1, 1, 5.2442E-09, -5.2458E-09, -3.0800000000000002E-12, -1.4700000000000002E-12
DataValue, -0.605, 0.1, 1, 5.0242E-09, -5.0415E-09, 4.7E-13, -1.4700000000000002E-12
DataValue, -0.62, 0.1, 1, 4.775E-09, -4.7928E-09, -2.54E-12, -3.1000000000000004E-13
DataValue, -0.635, 0.1, 1, 4.6328E-09, -4.6304E-09, -5.4E-13, 3.8E-12
DataValue, -0.65, 0.1, 1, 4.4461E-09, -4.484E-09, 5.9E-13, 2.2200000000000002E-12
DataValue, -0.665, 0.1, 1, 4.3488E-09, -4.346E-09, -5.2E-13, 3.2900000000000003E-12
DataValue, -0.68, 0.1, 1, 4.2237E-09, -4.2682E-09, 9.6000000000000015E-13, 1.4700000000000002E-12
DataValue, -0.69500000000000006, 0.1, 1, 4.0938E-09, -4.0198E-09, -3.1400000000000004E-12, -1.98E-12
DataValue, -0.71000000000000008, 0.1, 1, 3.8757E-09, -3.8598E-09, 6.3E-13, -2.8E-13
DataValue, -0.72500000000000009, 0.1, 1, 3.7592E-09, -3.7342E-09, -1.8200000000000003E-12, 3.9000000000000005E-13
DataValue, -0.74, 0.1, 1, 3.6344E-09, -3.6491E-09, -8.8000000000000009E-13, 4.5900000000000004E-12
DataValue, -0.755, 0.1, 1, 3.5582E-09, -3.5588E-09, 3.6000000000000003E-13, 2.4300000000000003E-12
DataValue, -0.77, 0.1, 1, 3.45E-09, -3.4508E-09, -8.1000000000000008E-13, 2.72E-12
DataValue, -0.785, 0.1, 1, 3.3551E-09, -3.3377E-09, 8.6000000000000007E-13, 8.300000000000001E-13
DataValue, -0.8, 0.1, 1, 3.2501E-09, -3.2386E-09, -3.53E-12, -7.8000000000000011E-13
DataValue, -0.81500000000000006, 0.1, 1, 3.1415E-09, -3.1698E-09, 8.1000000000000008E-13, 5.1E-13
DataValue, -0.83000000000000007, 0.1, 1, 3.1091E-09, -3.0906E-09, -1.7200000000000001E-12, -1.7E-13
DataValue, -0.84500000000000008, 0.1, 1, 2.9811E-09, -2.9885999999999998E-09, -6.8E-13, 4.6100000000000008E-12
DataValue, -0.86, 0.1, 1, 2.87E-09, -2.8896E-09, 1.6000000000000003E-13, 2.03E-12
DataValue, -0.875, 0.1, 1, 2.7646E-09, -2.7752E-09, -7E-13, 3.48E-12
DataValue, -0.89, 0.1, 1, 2.6688E-09, -2.6544E-09, 6.5000000000000006E-13, 1.2800000000000002E-12
DataValue, -0.905, 0.1, 1, 2.6089E-09, -2.5961E-09, -3.4200000000000004E-12, -8.300000000000001E-13
DataValue, -0.92, 0.1, 1, 2.4946E-09, -2.5176E-09, 7.3E-13, 2.2000000000000002E-13
DataValue, -0.935, 0.1, 1, 2.4226E-09, -2.4126E-09, -1.2900000000000002E-12, -3.9000000000000005E-13
DataValue, -0.95000000000000007, 0.1, 1, 2.3539E-09, -2.3472E-09, -1E-12, 4.89E-12
DataValue, -0.96500000000000008, 0.1, 1, 2.3025E-09, -2.3353E-09, 1.4E-13, 2.13E-12
DataValue, -0.98000000000000009, 0.1, 1, 2.2862E-09, -2.277E-09, -1.5200000000000002E-12, 2.52E-12
DataValue, -0.995, 0.1, 1, 2.1354E-09, -2.1402E-09, 2.5E-13, 9.2000000000000012E-13
DataValue, -1.01, 0.1, 1, 2.0876E-09, -2.0934E-09, -3.02E-12, -6.7000000000000007E-13
DataValue, -1.0250000000000001, 0.1, 1, 2.0358E-09, -2.0209E-09, 7.8000000000000011E-13, 1E-12
DataValue, -1.04, 0.1, 1, 1.9816E-09, -1.9762E-09, -1.08E-12, -1.4E-13
DataValue, -1.0550000000000002, 0.1, 1, 1.9119E-09, -1.9229E-09, -8.9E-13, 4.28E-12
DataValue, -1.07, 0.1, 1, 1.8393E-09, -1.8366E-09, -1.8000000000000002E-13, 1.5800000000000001E-12
DataValue, -1.085, 0.1, 1, 1.7729E-09, -1.7694E-09, -1.2500000000000001E-12, 2.24E-12
DataValue, -1.1, 0.1, 1, 1.7128E-09, -1.7088E-09, 5.5000000000000008E-13, 2.14E-12
DataValue, -1.115, 0.1, 1, 1.6592E-09, -1.6642E-09, -3.1400000000000004E-12, -1.5000000000000002E-13
DataValue, -1.1300000000000001, 0.1, 1, 1.6033E-09, -1.601E-09, 4.9E-13, 2.8E-13
DataValue, -1.145, 0.1, 1, 1.5475E-09, -1.5399E-09, -1.14E-12, -2.2000000000000002E-13
DataValue, -1.1600000000000001, 0.1, 1, 1.5453E-09, -1.5406E-09, -1.02E-12, 3.48E-12
DataValue, -1.175, 0.1, 1, 1.4677E-09, -1.4578E-09, -4.9E-13, 2E-12
DataValue, -1.19, 0.1, 1, 1.4581E-09, -1.4616E-09, -1.4E-12, 1.8900000000000002E-12
DataValue, -1.205, 0.1, 1, 1.4044E-09, -1.4122E-09, 8.300000000000001E-13, 1E-12
DataValue, -1.22, 0.1, 1, 1.3721E-09, -1.369E-09, -3.66E-12, -1.21E-12
DataValue, -1.235, 0.1, 1, 1.2996E-09, -1.3026E-09, 3.0000000000000005E-14, 9.6000000000000015E-13
DataValue, -1.25, 0.1, 1, 1.2989E-09, -1.3062E-09, -8.6000000000000007E-13, 1.3400000000000002E-12
DataValue, -1.2650000000000001, 0.1, 1, 1.2803E-09, -1.2675E-09, -9.5E-13, 4.88E-12
DataValue, -1.28, 0.1, 1, 1.2444E-09, -1.2475E-09, -5.7E-13, 2.6500000000000002E-12
DataValue, -1.2950000000000002, 0.1, 1, 1.1912E-09, -1.186E-09, -1.79E-12, 1.8400000000000002E-12
DataValue, -1.31, 0.1, 1, 1.1604E-09, -1.1505E-09, 7.7000000000000005E-13, 5.7E-13
DataValue, -1.325, 0.1, 1, 1.125E-09, -1.1126E-09, -3.2400000000000003E-12, -6.0000000000000009E-14
DataValue, -1.34, 0.1, 1, 1.095E-09, -1.0969E-09, 3.5E-13, 4.5000000000000005E-13
DataValue, -1.355, 0.1, 1, 1.0529E-09, -1.0527E-09, -1.03E-12, 1.2400000000000002E-12
DataValue, -1.37, 0.1, 1, 1.0293E-09, -1.0381E-09, -1.21E-12, 4.48E-12
DataValue, -1.385, 0.1, 1, 1.0214E-09, -1.0329E-09, -2.3000000000000003E-13, 1.3400000000000002E-12
DataValue, -1.4000000000000001, 0.1, 1, 1.0119E-09, -1.0132E-09, -2.46E-12, 9.6000000000000015E-13
DataValue, -1.415, 0.1, 1, 9.7212000000000015E-10, -9.6693E-10, -8.4000000000000006E-13, 7.9000000000000007E-13
DataValue, -1.4300000000000002, 0.1, 1, 9.4300000000000016E-10, -9.3011000000000011E-10, -1.2900000000000002E-12, 3.38E-12
DataValue, -1.445, 0.1, 1, 9.0368E-10, -9.1358000000000006E-10, -4.0000000000000006E-14, 2.31E-12
DataValue, -1.46, 0.1, 1, 9.0498000000000012E-10, -9.0039E-10, -3.2900000000000003E-12, -7.4000000000000008E-13
DataValue, -1.475, 0.1, 1, 8.8754E-10, -8.9535000000000012E-10, -4E-13, 2.36E-12
DataValue, -1.49, 0.1, 1, 8.6464E-10, -8.6747000000000011E-10, -6.6E-13, 1.04E-12
DataValue, -1.5050000000000001, 0.1, 1, 8.5852E-10, -8.5531E-10, -1.65E-12, 1.8700000000000003E-12
DataValue, -1.52, 0.1, 1, 8.3479000000000007E-10, -8.3142000000000011E-10, 2.8E-13, 2.9000000000000003E-13
DataValue, -1.5350000000000001, 0.1, 1, 8.308400000000001E-10, -8.1694000000000008E-10, -3.3400000000000003E-12, 2.4000000000000004E-13
DataValue, -1.55, 0.1, 1, 7.9453E-10, -7.94E-10, -1.1500000000000002E-12, 3.5000000000000004E-12
DataValue, -1.5650000000000002, 0.1, 1, 7.6756000000000009E-10, -7.7235E-10, -8.300000000000001E-13, 3.2200000000000004E-12
DataValue, -1.58, 0.1, 1, 7.5841000000000007E-10, -7.6649000000000011E-10, -2.3300000000000004E-12, 1.91E-12
DataValue, -1.595, 0.1, 1, 7.2457E-10, -7.2978E-10, 7.5E-13, 1.6100000000000002E-12
DataValue, -1.61, 0.1, 1, 7.1518E-10, -7.1449000000000008E-10, -2.4500000000000003E-12, 1.1000000000000001E-13
DataValue, -1.625, 0.1, 1, 6.9826E-10, -7.0399000000000007E-10, -1.26E-12, 3.9400000000000006E-12
DataValue, -1.6400000000000001, 0.1, 1, 6.8462000000000006E-10, -6.8550000000000006E-10, -4.2000000000000003E-13, 2.08E-12
DataValue, -1.655, 0.1, 1, 6.7061E-10, -6.7607E-10, -2.8600000000000003E-12, 8.4000000000000006E-13
DataValue, -1.6700000000000002, 0.1, 1, 6.4000000000000006E-10, -6.3528E-10, 7.8000000000000011E-13, 5.3000000000000006E-13
DataValue, -1.685, 0.1, 1, 6.0294000000000009E-10, -6.1036E-10, -1.37E-12, 8.5000000000000011E-13
DataValue, -1.7000000000000002, 0.1, 1, 5.9872000000000008E-10, -6.027E-10, -1.5800000000000001E-12, 5.0100000000000007E-12
DataValue, -1.715, 0.1, 1, 5.9483E-10, -5.9663E-10, -5.8000000000000005E-13, 2.0700000000000003E-12
DataValue, -1.73, 0.1, 1, 6.0309E-10, -5.9985000000000005E-10, -3.2400000000000003E-12, 5.4E-13
DataValue, -1.745, 0.1, 1, 5.7141E-10, -5.7438E-10, 6.6E-13, -7E-14
DataValue, -1.76, 0.1, 1, 5.5363000000000008E-10, -5.5561E-10, -1.2500000000000001E-12, 1.7000000000000002E-12
DataValue, -1.7750000000000001, 0.1, 1, 5.3878000000000008E-10, -5.4441000000000009E-10, -1.85E-12, 4.41E-12
DataValue, -1.79, 0.1, 1, 5.3031E-10, -5.2593000000000006E-10, -3.3E-13, 2.7800000000000003E-12
DataValue, -1.8050000000000002, 0.1, 1, 5.2635E-10, -5.2111000000000008E-10, -3.65E-12, 3.1000000000000004E-13
DataValue, -1.82, 0.1, 1, 5.0461000000000008E-10, -5.1011E-10, -2.4000000000000004E-13, 1.96E-12
DataValue, -1.8350000000000002, 0.1, 1, 4.9436E-10, -4.9098E-10, -1.04E-12, 1.13E-12
DataValue, -1.85, 0.1, 1, 4.8211E-10, -4.8469E-10, -1.8200000000000003E-12, 4.28E-12
DataValue, -1.865, 0.1, 1, 4.7298000000000006E-10, -4.7459E-10, -5.2E-13, 2E-12
DataValue, -1.8800000000000001, 0.1, 1, 4.6129E-10, -4.5615E-10, -3.9E-12, 1.5000000000000002E-13
DataValue, -1.895, 0.1, 1, 4.4914E-10, -4.5029000000000005E-10, -4.1E-13, 2.0700000000000003E-12
DataValue, -1.9100000000000001, 0.1, 1, 4.3937000000000006E-10, -4.3796000000000006E-10, -1.21E-12, 1.1500000000000002E-12
DataValue, -1.925, 0.1, 1, 4.2749000000000004E-10, -4.2661000000000004E-10, -2.1000000000000003E-12, 4.17E-12
DataValue, -1.9400000000000002, 0.1, 1, 4.1638E-10, -4.1855E-10, -1.3E-13, 1.32E-12
DataValue, -1.955, 0.1, 1, 4.0075000000000004E-10, -3.9968E-10, -4E-12, 6.7000000000000007E-13
DataValue, -1.9700000000000002, 0.1, 1, 3.9169E-10, -3.9724E-10, -1.02E-12, 1.7500000000000002E-12
DataValue, -1.985, 0.1, 1, 3.9191000000000005E-10, -3.9288000000000004E-10, -1.4400000000000001E-12, 1.4400000000000001E-12
DataValue, -2, 0.1, 1, 3.8813000000000003E-10, -3.9098000000000003E-10, -1.9900000000000002E-12, 2.29E-12
DataValue, -2, 0.4, 1, 9.3573E-10, -9.3254000000000017E-10, -3.7300000000000005E-12, 4.0000000000000006E-14
DataValue, -1.985, 0.4, 1, 9.7892000000000017E-10, -9.8632000000000017E-10, 1.5000000000000002E-13, -7.6000000000000009E-13
DataValue, -1.9700000000000002, 0.4, 1, 1.00356E-09, -1.00009E-09, -1.31E-12, 6.6E-13
DataValue, -1.955, 0.4, 1, 1.0426800000000002E-09, -1.0495000000000002E-09, -1.5600000000000002E-12, 4.3400000000000005E-12
DataValue, -1.9400000000000002, 0.4, 1, 1.06908E-09, -1.0706E-09, -5.8000000000000005E-13, 1.51E-12
DataValue, -1.925, 0.4, 1, 1.09221E-09, -1.0861E-09, -3.3700000000000004E-12, -2.1700000000000002E-12
DataValue, -1.9100000000000001, 0.4, 1, 1.1296500000000001E-09, -1.12603E-09, 6.3E-13, 2.2000000000000002E-13
DataValue, -1.895, 0.4, 1, 1.1556E-09, -1.1277E-09, -7.7000000000000005E-13, 6.2000000000000008E-13
DataValue, -1.8800000000000001, 0.4, 1, 1.164E-09, -1.175E-09, -1.14E-12, 3.85E-12
DataValue, -1.865, 0.4, 1, 1.2248E-09, -1.2359E-09, -4.9E-13, 1.7600000000000002E-12
DataValue, -1.85, 0.4, 1, 1.2553E-09, -1.2566E-09, -2.13E-12, 2.8E-13
DataValue, -1.8350000000000002, 0.4, 1, 1.301E-09, -1.3118E-09, 9.1000000000000016E-13, -1.6E-12
DataValue, -1.82, 0.4, 1, 1.3239E-09, -1.3154E-09, -2.82E-12, -1.78E-12
DataValue, -1.8050000000000002, 0.4, 1, 1.3321E-09, -1.3357E-09, 5.5000000000000008E-13, 1.1000000000000001E-13
DataValue, -1.79, 0.4, 1, 1.349E-09, -1.3319E-09, -2.8E-13, 9.3E-13
DataValue, -1.7750000000000001, 0.4, 1, 1.3889E-09, -1.3905E-09, -7.7000000000000005E-13, 4.46E-12
DataValue, -1.76, 0.4, 1, 1.4528E-09, -1.4528E-09, 1.3E-13, 1.2900000000000002E-12
DataValue, -1.745, 0.4, 1, 1.4893E-09, -1.4895E-09, -2.01E-12, 6.7000000000000007E-13
DataValue, -1.73, 0.4, 1, 1.5284E-09, -1.5164E-09, 1.26E-12, -1.3800000000000002E-12
DataValue, -1.715, 0.4, 1, 1.5572E-09, -1.5546E-09, -2.29E-12, -1.4800000000000002E-12
DataValue, -1.7000000000000002, 0.4, 1, 1.575E-09, -1.589E-09, 2.0000000000000003E-14, 1.6600000000000002E-12
DataValue, -1.685, 0.4, 1, 1.6449E-09, -1.639E-09, -3.4E-13, 9.5E-13
DataValue, -1.6700000000000002, 0.4, 1, 1.6864E-09, -1.6929E-09, -6.8E-13, 4.16E-12
DataValue, -1.655, 0.4, 1, 1.7293E-09, -1.729E-09, 1.3E-13, 1.4800000000000002E-12
DataValue, -1.6400000000000001, 0.4, 1, 1.7796E-09, -1.7702E-09, -2.11E-12, -3.2000000000000005E-13
DataValue, -1.625, 0.4, 1, 1.837E-09, -1.8113E-09, 2.11E-12, -1.4400000000000001E-12
DataValue, -1.61, 0.4, 1, 1.8759E-09, -1.8753E-09, -1.93E-12, -1.4300000000000002E-12
DataValue, -1.595, 0.4, 1, 1.9606E-09, -1.9742E-09, -4.9E-13, 2.42E-12
DataValue, -1.58, 0.4, 1, 1.9801E-09, -1.9746E-09, 3.0000000000000003E-13, 8.5000000000000011E-13
DataValue, -1.5650000000000002, 0.4, 1, 2.0355E-09, -2.0399E-09, -5.2E-13, 4.28E-12
DataValue, -1.55, 0.4, 1, 2.1291E-09, -2.1269E-09, 5E-13, 1.04E-12
DataValue, -1.5350000000000001, 0.4, 1, 2.1817E-09, -2.1606E-09, -1.8200000000000003E-12, -1.7200000000000001E-12
DataValue, -1.52, 0.4, 1, 2.1968E-09, -2.1949E-09, 1.8900000000000002E-12, -1.1000000000000002E-12
DataValue, -1.5050000000000001, 0.4, 1, 2.2383E-09, -2.2292E-09, -1.6300000000000001E-12, -1.7100000000000002E-12
DataValue, -1.49, 0.4, 1, 2.3066E-09, -2.3065E-09, -2.6E-13, 2.6500000000000002E-12
DataValue, -1.475, 0.4, 1, 2.3585E-09, -2.355E-09, 4.3000000000000004E-13, 5.3000000000000006E-13
DataValue, -1.46, 0.4, 1, 2.4755E-09, -2.4679E-09, -5.1E-13, 2.5300000000000003E-12
DataValue, -1.445, 0.4, 1, 2.5432E-09, -2.5246E-09, 7.100000000000001E-13, 5.9E-13
DataValue, -1.4300000000000002, 0.4, 1, 2.6413E-09, -2.6356E-09, -1.9400000000000002E-12, -2.5300000000000003E-12
DataValue, -1.415, 0.4, 1, 2.6921E-09, -2.6878E-09, 2.0200000000000003E-12, -2.29E-12
DataValue, -1.4000000000000001, 0.4, 1, 2.7769E-09, -2.7808E-09, -1.1500000000000002E-12, -1.6200000000000002E-12
DataValue, -1.385, 0.4, 1, 2.8505E-09, -2.8569E-09, 1.2000000000000002E-13, 2.2200000000000002E-12
DataValue, -1.37, 0.4, 1, 2.9367E-09, -2.951E-09, 4E-13, 1.3900000000000001E-12
DataValue, -1.355, 0.4, 1, 3.0229E-09, -3.0473E-09, -3.3E-13, 1.74E-12
DataValue, -1.34, 0.4, 1, 3.1445E-09, -3.1551E-09, 1.4400000000000001E-12, 4.7E-13
DataValue, -1.325, 0.4, 1, 3.2389E-09, -3.251E-09, -2.2500000000000003E-12, -2.72E-12
DataValue, -1.31, 0.4, 1, 3.4153E-09, -3.3782E-09, 2.0500000000000004E-12, -1.88E-12
DataValue, -1.2950000000000002, 0.4, 1, 3.4593E-09, -3.4739999999999998E-09, -4.7E-13, -1.3800000000000002E-12
DataValue, -1.28, 0.4, 1, 3.5378E-09, -3.576E-09, 1.7E-13, 2.9E-12
DataValue, -1.2650000000000001, 0.4, 1, 3.6895E-09, -3.6664E-09, 7.5E-13, 1.8000000000000002E-12
DataValue, -1.25, 0.4, 1, 3.7742E-09, -3.8079E-09, -1E-13, 1.51E-12
DataValue, -1.235, 0.4, 1, 3.9199E-09, -3.9323E-09, 1.6E-12, -5.5000000000000008E-13
DataValue, -1.22, 0.4, 1, 4.0272E-09, -4.0172E-09, -2.4000000000000003E-12, -2.2700000000000002E-12
DataValue, -1.205, 0.4, 1, 4.0893E-09, -4.1014E-09, 1.93E-12, -1.65E-12
DataValue, -1.19, 0.4, 1, 4.2856E-09, -4.3012E-09, -3.0000000000000005E-14, 1.7E-13
DataValue, -1.175, 0.4, 1, 4.4308E-09, -4.424E-09, -1.2000000000000002E-13, 3.61E-12
DataValue, -1.1600000000000001, 0.4, 1, 4.4836E-09, -4.5118E-09, 1.26E-12, 1.0100000000000001E-12
DataValue, -1.145, 0.4, 1, 4.6516E-09, -4.6497E-09, -9.0000000000000008E-14, 2.1500000000000003E-12
DataValue, -1.1300000000000001, 0.4, 1, 4.8885E-09, -4.855E-09, 1.7000000000000002E-12, 2.5E-13
DataValue, -1.115, 0.4, 1, 5.0274E-09, -4.9943E-09, -2.08E-12, -2.77E-12
DataValue, -1.1, 0.4, 1, 5.1126E-09, -5.1255E-09, 1.6600000000000002E-12, -1.4300000000000002E-12
DataValue, -1.085, 0.4, 1, 5.3074E-09, -5.3405E-09, -1E-13, -1.4700000000000002E-12
DataValue, -1.07, 0.4, 1, 5.446E-09, -5.4738E-09, 4.6000000000000006E-13, 3.82E-12
DataValue, -1.0550000000000002, 0.4, 1, 5.5897E-09, -5.5685E-09, 1.1500000000000002E-12, 1.2400000000000002E-12
DataValue, -1.04, 0.4, 1, 5.8047E-09, -5.849E-09, -1.1000000000000001E-13, 1.93E-12
DataValue, -1.0250000000000001, 0.4, 1, 5.9708E-09, -6.0296E-09, 1.8200000000000003E-12, -7.100000000000001E-13
DataValue, -1.01, 0.4, 1, 6.2198E-09, -6.2653E-09, -2.3300000000000004E-12, -3.2400000000000003E-12
DataValue, -0.995, 0.4, 1, 6.2429E-09, -6.2813E-09, 1.37E-12, -1.96E-12
DataValue, -0.98000000000000009, 0.4, 1, 6.6114E-09, -6.6425E-09, 3.8000000000000005E-13, -7.4000000000000008E-13
DataValue, -0.96500000000000008, 0.4, 1, 6.8547E-09, -6.8386E-09, 2E-13, 3.8800000000000004E-12
DataValue, -0.95000000000000007, 0.4, 1, 7.0934E-09, -7.0534E-09, 1.37E-12, 1.0500000000000002E-12
DataValue, -0.935, 0.4, 1, 7.2752E-09, -7.2425E-09, 3.9000000000000005E-13, 6.2000000000000008E-13
DataValue, -0.92, 0.4, 1, 7.4902E-09, -7.558E-09, 2.2000000000000003E-12, -1.5800000000000001E-12
DataValue, -0.905, 0.4, 1, 7.991E-09, -7.8655E-09, -2.3800000000000004E-12, -3.91E-12
DataValue, -0.89, 0.4, 1, 7.9794E-09, -8.0214E-09, 1.46E-12, -1.4900000000000001E-12
DataValue, -0.875, 0.4, 1, 8.3359E-09, -8.3901E-09, 3.1000000000000004E-13, -1.21E-12
DataValue, -0.86, 0.4, 1, 8.6228E-09, -8.71E-09, 4.7E-13, 4E-12
DataValue, -0.84500000000000008, 0.4, 1, 9.1113E-09, -9.2324E-09, 1.7200000000000001E-12, 1.7700000000000001E-12
DataValue, -0.83000000000000007, 0.4, 1, 9.2902E-09, -9.2842E-09, 3.4E-13, 6.9000000000000009E-13
DataValue, -0.81500000000000006, 0.4, 1, 9.3787E-09, -9.4321E-09, 1.7100000000000002E-12, -1.3800000000000002E-12
DataValue, -0.8, 0.4, 1, 9.6914E-09, -9.6571E-09, -2.6800000000000003E-12, -3.07E-12
DataValue, -0.785, 0.4, 1, 1.00196E-08, -1.00306E-08, 1.3300000000000002E-12, -1.4400000000000001E-12
DataValue, -0.77, 0.4, 1, 1.04286E-08, -1.04292E-08, 3.1000000000000004E-13, -1.8000000000000002E-13
DataValue, -0.755, 0.4, 1, 1.07754E-08, -1.08329E-08, 1.0600000000000001E-12, 5.09E-12
DataValue, -0.74, 0.4, 1, 1.13792E-08, -1.12946E-08, 1.9700000000000003E-12, 2.29E-12
DataValue, -0.72500000000000009, 0.4, 1, 1.1441399999999998E-08, -1.1397199999999999E-08, 8E-13, 2.6E-13
DataValue, -0.71000000000000008, 0.4, 1, 1.19478E-08, -1.1923399999999999E-08, 2.0700000000000003E-12, 1.9000000000000002E-13
DataValue, -0.69500000000000006, 0.4, 1, 1.2370199999999999E-08, -1.2169399999999998E-08, 2.6E-13, 1E-13
DataValue, -0.68, 0.4, 1, 1.2538E-08, -1.25402E-08, 1.1500000000000002E-12, 1.5E-12
DataValue, -0.665, 0.4, 1, 1.2948799999999998E-08, -1.2925199999999999E-08, -2.3000000000000003E-12, -3.3100000000000002E-12
DataValue, -0.65, 0.4, 1, 1.3479E-08, -1.33866E-08, 2.21E-12, 2.4000000000000003E-12
DataValue, -0.635, 0.4, 1, 1.3884999999999998E-08, -1.3827199999999998E-08, 1.4E-12, -3.1200000000000004E-12
DataValue, -0.62, 0.4, 1, 1.4509599999999999E-08, -1.4528599999999999E-08, 1.3300000000000002E-12, 4.4500000000000006E-12
DataValue, -0.605, 0.4, 1, 1.5166599999999998E-08, -1.5017799999999998E-08, -2.7000000000000002E-12, -3.91E-12
DataValue, -0.59000000000000008, 0.4, 1, 1.56114E-08, -1.56056E-08, 1.36E-12, 2.06E-12
DataValue, -0.57500000000000007, 0.4, 1, 1.6372199999999997E-08, -1.62694E-08, 1.45E-12, -2.3000000000000003E-12
DataValue, -0.56, 0.4, 1, 1.69754E-08, -1.6815599999999998E-08, 2.4000000000000004E-13, 2.0500000000000004E-12
DataValue, -0.545, 0.4, 1, 1.7114199999999998E-08, -1.70176E-08, 8.0000000000000013E-14, -2.6E-13
DataValue, -0.53, 0.4, 1, 1.7858999999999998E-08, -1.7779799999999997E-08, -1.2400000000000002E-12, -1.7500000000000002E-12
DataValue, -0.515, 0.4, 1, 1.8400999999999997E-08, -1.83596E-08, 2.47E-12, 1.4400000000000001E-12
DataValue, -0.5, 0.4, 1, 1.9254399999999997E-08, -1.89436E-08, 1.0100000000000001E-12, -2.51E-12
DataValue, -0.48500000000000004, 0.4, 1, 1.9664199999999998E-08, -1.95178E-08, 1.4700000000000002E-12, 3.7900000000000006E-12
DataValue, -0.47000000000000003, 0.4, 1, 2.0180199999999997E-08, -2.02066E-08, -2.64E-12, -4.28E-12
DataValue, -0.455, 0.4, 1, 2.08518E-08, -2.0708199999999997E-08, 2.3300000000000004E-12, 3.13E-12
DataValue, -0.44, 0.4, 1, 2.1383999999999998E-08, -2.1192E-08, 1.7600000000000002E-12, -3.3E-12
DataValue, -0.42500000000000004, 0.4, 1, 2.1789799999999998E-08, -2.16278E-08, 7.7000000000000005E-13, 4.2400000000000005E-12
DataValue, -0.41000000000000003, 0.4, 1, 2.2563399999999997E-08, -2.24998E-08, -1.2900000000000002E-12, -2.92E-12
DataValue, -0.395, 0.4, 1, 2.3437799999999997E-08, -2.3373599999999996E-08, 3.1000000000000004E-13, 6.9000000000000009E-13
DataValue, -0.38, 0.4, 1, 2.40518E-08, -2.3681199999999996E-08, 2.3300000000000004E-12, -5.8000000000000005E-13
DataValue, -0.365, 0.4, 1, 2.4514199999999998E-08, -2.4338199999999997E-08, 5E-13, 6.0000000000000009E-14
DataValue, -0.35000000000000003, 0.4, 1, 2.5298399999999998E-08, -2.5137E-08, 1.14E-12, 1.8400000000000002E-12
DataValue, -0.335, 0.4, 1, 2.5876399999999998E-08, -2.5979199999999998E-08, -2.69E-12, -3.1600000000000003E-12
DataValue, -0.32, 0.4, 1, 2.6779599999999997E-08, -2.6731799999999997E-08, 2.6100000000000004E-12, 3.07E-12
DataValue, -0.305, 0.4, 1, 2.76916E-08, -2.7672799999999998E-08, 9.000000000000001E-13, -3.1400000000000004E-12
DataValue, -0.29000000000000004, 0.4, 1, 2.8619399999999998E-08, -2.8365799999999996E-08, 2.1200000000000003E-12, 5.19E-12
DataValue, -0.275, 0.4, 1, 2.9602799999999996E-08, -2.9442199999999997E-08, -3.0400000000000004E-12, -4.5900000000000004E-12
DataValue, -0.26, 0.4, 1, 3.0465599999999995E-08, -3.0591199999999997E-08, 1.9200000000000003E-12, 1.7100000000000002E-12
DataValue, -0.24500000000000002, 0.4, 1, 3.1274999999999994E-08, -3.11352E-08, 2.9900000000000004E-12, -1.2000000000000001E-12
DataValue, -0.23, 0.4, 1, 3.25346E-08, -3.2398599999999996E-08, 4.2000000000000003E-13, 2.57E-12
DataValue, -0.215, 0.4, 1, 3.3342999999999996E-08, -3.33746E-08, 7.8000000000000011E-13, -7.2000000000000006E-13
DataValue, -0.2, 0.4, 1, 3.4589799999999997E-08, -3.39552E-08, -1.13E-12, -3.2900000000000003E-12
