
SetupTitle, ExfoliatedMoS2_TGIdVg
PrimitiveTest, I/V Sweep
DataValue, -0.96500000000000008, 0.1, 0.5, 7.0323E-09, -7.0159E-09, -3.72E-12, -3.9900000000000006E-12
DataValue, -0.95000000000000007, 0.1, 0.5, 7.1901E-09, -7.1763E-09, -4.9E-13, 1.8000000000000002E-13
DataValue, -0.935, 0.1, 0.5, 7.3698E-09, -7.3742E-09, 2.6E-13, 3.6000000000000004E-12
DataValue, -0.92, 0.1, 0.5, 7.6615E-09, -7.6829E-09, 1.4E-13, 6.4E-12
DataValue, -0.905, 0.1, 0.5, 7.9388E-09, -7.9456E-09, 2.29E-12, 2.4300000000000003E-12
DataValue, -0.89, 0.1, 0.5, 8.1286E-09, -8.1473E-09, -7.6000000000000009E-13, -2.3200000000000002E-12
DataValue, -0.875, 0.1, 0.5, 8.4534E-09, -8.4182E-09, 9.7000000000000011E-13, -3.96E-12
DataValue, -0.86, 0.1, 0.5, 8.7331E-09, -8.7054E-09, -2.57E-12, -3.5500000000000004E-12
DataValue, -0.84500000000000008, 0.1, 0.5, 8.981E-09, -9.0191E-09, -2.7E-13, 3.0000000000000005E-14
DataValue, -0.83000000000000007, 0.1, 0.5, 9.1826E-09, -9.1562E-09, 3.8000000000000005E-13, 3.3400000000000003E-12
DataValue, -0.81500000000000006, 0.1, 0.5, 9.468E-09, -9.4643E-09, 6.1E-13, 7.35E-12
DataValue, -0.8, 0.1, 0.5, 9.759E-09, -9.7705E-09, 2.0700000000000003E-12, 2.74E-12
DataValue, -0.785, 0.1, 0.5, 1.01793E-08, -1.01444E-08, -1.3E-13, -4.1E-13
DataValue, -0.77, 0.1, 0.5, 1.05489E-08, -1.04751E-08, 1.3400000000000002E-12, -3.02E-12
DataValue, -0.755, 0.1, 0.5, 1.09687E-08, -1.09062E-08, -2.4800000000000003E-12, -3.4100000000000002E-12
DataValue, -0.74, 0.1, 0.5, 1.13442E-08, -1.13703E-08, 4.1E-13, 5.4E-13
DataValue, -0.72500000000000009, 0.1, 0.5, 1.17522E-08, -1.1789199999999998E-08, 5.1E-13, 4.3000000000000007E-12
DataValue, -0.71000000000000008, 0.1, 0.5, 1.2044799999999999E-08, -1.20166E-08, 1.7500000000000002E-12, -1.7500000000000002E-12
DataValue, -0.69500000000000006, 0.1, 0.5, 1.2398599999999999E-08, -1.2345999999999999E-08, -1.3000000000000001E-12, 2.0500000000000004E-12
DataValue, -0.68, 0.1, 0.5, 1.28426E-08, -1.2778799999999999E-08, 1.31E-12, 1.2900000000000002E-12
DataValue, -0.665, 0.1, 0.5, 1.3189399999999998E-08, -1.3151799999999998E-08, -1.8700000000000003E-12, -2.36E-12
DataValue, -0.65, 0.1, 0.5, 1.36886E-08, -1.36436E-08, 1.5E-12, 1.95E-12
DataValue, -0.635, 0.1, 0.5, 1.4135999999999998E-08, -1.4143399999999998E-08, 3.9000000000000005E-13, -3.4100000000000002E-12
DataValue, -0.62, 0.1, 0.5, 1.4626199999999999E-08, -1.4660399999999999E-08, 1.1100000000000001E-12, 6.91E-12
DataValue, -0.605, 0.1, 0.5, 1.5321599999999998E-08, -1.5253799999999998E-08, -2.6000000000000002E-12, -3.7E-12
DataValue, -0.59000000000000008, 0.1, 0.5, 1.5852E-08, -1.5894999999999998E-08, 8.2E-13, 3.5200000000000003E-12
DataValue, -0.57500000000000007, 0.1, 0.5, 1.6431E-08, -1.6389399999999997E-08, 1.8100000000000002E-12, -2.92E-12
DataValue, -0.56, 0.1, 0.5, 1.69156E-08, -1.7E-08, 5E-14, 4.4400000000000005E-12
DataValue, -0.545, 0.1, 0.5, 1.77492E-08, -1.7677799999999997E-08, 4.1E-13, -7E-13
DataValue, -0.53, 0.1, 0.5, 1.83718E-08, -1.8432999999999997E-08, 2.0000000000000003E-14, 3.7000000000000004E-13
DataValue, -0.515, 0.1, 0.5, 1.90806E-08, -1.9064799999999998E-08, 1.1000000000000002E-12, 6.9000000000000009E-13
DataValue, -0.5, 0.1, 0.5, 1.98976E-08, -1.9854999999999998E-08, 2E-13, -2.4000000000000004E-13
DataValue, -0.48500000000000004, 0.1, 0.5, 2.0719399999999997E-08, -2.0651599999999997E-08, 1.3900000000000001E-12, 3.53E-12
DataValue, -0.47000000000000003, 0.1, 0.5, 2.1448399999999996E-08, -2.1428E-08, -2.46E-12, -1.88E-12
DataValue, -0.455, 0.1, 0.5, 2.2425599999999997E-08, -2.2330999999999997E-08, 2.0200000000000003E-12, 3.4100000000000002E-12
DataValue, -0.44, 0.1, 0.5, 2.29252E-08, -2.2975999999999997E-08, 9.7000000000000011E-13, -4.4500000000000006E-12
DataValue, -0.42500000000000004, 0.1, 0.5, 2.3943599999999997E-08, -2.3962399999999998E-08, 5.5000000000000008E-13, 5.9100000000000005E-12
DataValue, -0.41000000000000003, 0.1, 0.5, 2.48012E-08, -2.4748599999999997E-08, -1.6E-12, -3.7E-12
DataValue, -0.395, 0.1, 0.5, 2.5780199999999997E-08, -2.5732599999999998E-08, 7E-13, 2.3800000000000004E-12
DataValue, -0.38, 0.1, 0.5, 2.6822599999999996E-08, -2.6626799999999997E-08, 2.11E-12, -1.3800000000000002E-12
DataValue, -0.365, 0.1, 0.5, 2.7764799999999997E-08, -2.7789999999999996E-08, -4.1E-13, 1.09E-12
DataValue, -0.35000000000000003, 0.1, 0.5, 2.9027799999999996E-08, -2.88534E-08, 9.4E-13, 4.5000000000000005E-13
DataValue, -0.335, 0.1, 0.5, 2.9856999999999994E-08, -3.00086E-08, -1.95E-12, -2.57E-12
DataValue, -0.32, 0.1, 0.5, 3.1055599999999995E-08, -3.08416E-08, 2.29E-12, 3.2600000000000002E-12
DataValue, -0.305, 0.1, 0.5, 3.2069999999999995E-08, -3.20244E-08, 5.2E-13, -3.9300000000000004E-12
DataValue, -0.29000000000000004, 0.1, 0.5, 3.3370399999999996E-08, -3.3234199999999996E-08, 1.1900000000000002E-12, 5.2200000000000008E-12
DataValue, -0.275, 0.1, 0.5, 3.49232E-08, -3.4762199999999995E-08, -2.77E-12, -4.82E-12
DataValue, -0.26, 0.1, 0.5, 3.6326599999999997E-08, -3.6513199999999995E-08, 2.0200000000000003E-12, 4.08E-12
DataValue, -0.24500000000000002, 0.1, 0.5, 3.7709199999999995E-08, -3.7647399999999995E-08, 1.4400000000000001E-12, -2.9600000000000003E-12
DataValue, -0.23, 0.1, 0.5, 3.9286799999999995E-08, -3.9128199999999996E-08, 1.1000000000000001E-13, 3.51E-12
DataValue, -0.215, 0.1, 0.5, 4.08494E-08, -4.07632E-08, 5.8000000000000005E-13, -2.06E-12
DataValue, -0.2, 0.1, 0.5, 4.2494799999999994E-08, -4.23118E-08, -1.4800000000000002E-12, -2.4000000000000004E-13
DataValue, -0.185, 0.1, 0.5, 4.4152599999999997E-08, -4.4054799999999996E-08, 2.8900000000000004E-12, 1.86E-12
DataValue, -0.17, 0.1, 0.5, 4.59986E-08, -4.60216E-08, 1.4E-13, -3.9300000000000004E-12
DataValue, -0.155, 0.1, 0.5, 4.7631799999999995E-08, -4.7591799999999996E-08, 1.9900000000000002E-12, 5.09E-12
DataValue, -0.14, 0.1, 0.5, 4.9840599999999994E-08, -4.98524E-08, -2.87E-12, -3.8400000000000006E-12
DataValue, -0.125, 0.1, 0.5, 5.1849599999999996E-08, -5.1713999999999996E-08, 2.34E-12, 3.9E-12
DataValue, -0.11, 0.1, 0.5, 5.4317599999999995E-08, -5.4347799999999994E-08, 7.8000000000000011E-13, -4.4000000000000006E-12
DataValue, -0.095, 0.1, 0.5, 5.64026E-08, -5.6259999999999996E-08, 1.4E-13, 4.9000000000000005E-12
DataValue, -0.08, 0.1, 0.5, 5.8784599999999992E-08, -5.8733599999999993E-08, -1.1600000000000001E-12, -2.4000000000000003E-12
DataValue, -0.065, 0.1, 0.5, 6.12458E-08, -6.09654E-08, -2.3000000000000003E-13, 1.6700000000000002E-12
DataValue, -0.05, 0.1, 0.5, 6.37132E-08, -6.33806E-08, 2.0500000000000004E-12, -1E-13
DataValue, -0.035, 0.1, 0.5, 6.5745399999999993E-08, -6.5998199999999991E-08, -1.1000000000000001E-13, -1.09E-12
DataValue, -0.02, 0.1, 0.5, 6.8385E-08, -6.83994E-08, 1.7100000000000002E-12, 4.3900000000000005E-12
DataValue, -0.005, 0.1, 0.5, 7.13392E-08, -7.1060199999999987E-08, -2.8E-12, -3.0400000000000004E-12
DataValue, 0.01, 0.1, 0.5, 7.39698E-08, -7.3672599999999992E-08, 1.8900000000000002E-12, 2.69E-12
DataValue, 0.025, 0.1, 0.5, 7.6506E-08, -7.6321799999999989E-08, 1.14E-12, -4.51E-12
DataValue, 0.04, 0.1, 0.5, 7.92412E-08, -7.89E-08, 7E-13, 5.64E-12
DataValue, 0.055, 0.1, 0.5, 8.1973799999999993E-08, -8.17482E-08, -9.8E-13, -3.65E-12
DataValue, 0.07, 0.1, 0.5, 8.5127999999999993E-08, -8.5307799999999988E-08, 2.8E-13, 1.79E-12
DataValue, 0.085, 0.1, 0.5, 8.8409599999999987E-08, -8.7918599999999986E-08, 1.6200000000000002E-12, -9.2000000000000012E-13
DataValue, 0.1, 0.1, 0.5, 9.0916999999999993E-08, -9.0494799999999993E-08, -6.0000000000000009E-14, -2.6E-13
DataValue, 0.115, 0.1, 0.5, 9.37878E-08, -9.3380199999999991E-08, 1.7200000000000001E-12, 2.04E-12
DataValue, 0.13, 0.1, 0.5, 9.6548799999999989E-08, -9.6565599999999984E-08, -2.7600000000000004E-12, -2.8100000000000003E-12
DataValue, 0.14500000000000002, 0.1, 0.5, 1.005644E-07, -9.99836E-08, 2.5600000000000004E-12, 3.91E-12
DataValue, 0.16, 0.1, 0.5, 1.0324519999999999E-07, -1.033534E-07, 3.1000000000000004E-13, -5.33E-12
DataValue, 0.17500000000000002, 0.1, 0.5, 1.0677699999999999E-07, -1.0673339999999999E-07, 1.45E-12, 5.84E-12
DataValue, 0.19, 0.1, 0.5, 1.0957419999999998E-07, -1.0984539999999998E-07, -1.7200000000000001E-12, -4.5000000000000006E-12
DataValue, 0.20500000000000002, 0.1, 0.5, 1.1400879999999999E-07, -1.136288E-07, 1.41E-12, 3.43E-12
DataValue, 0.22, 0.1, 0.5, 1.1652E-07, -1.1648E-07, 1.21E-12, 4.8500000000000005E-12
DataValue, 0.23500000000000001, 0.1, 0.5, 1.1992E-07, -1.2034E-07, 1.3400000000000002E-12, -3.1E-12
DataValue, 0.25, 0.1, 0.5, 1.2376E-07, -1.233E-07, 1.69E-12, 2.3000000000000003E-12
DataValue, 0.265, 0.1, 0.5, 1.2768E-07, -1.2748E-07, -4.4000000000000004E-13, -2.75E-12
DataValue, 0.28, 0.1, 0.5, 1.3112E-07, -1.3138E-07, 4E-13, 3.66E-12
DataValue, 0.29500000000000004, 0.1, 0.5, 1.3494E-07, -1.35E-07, 2.0200000000000003E-12, -2.7000000000000002E-12
DataValue, 0.31, 0.1, 0.5, 1.3822E-07, -1.381E-07, -2.2000000000000002E-13, 2.16E-12
DataValue, 0.325, 0.1, 0.5, 1.415E-07, -1.4196E-07, 5.5000000000000008E-13, -2.77E-12
DataValue, 0.34, 0.1, 0.5, 1.4466E-07, -1.4468E-07, 7.4000000000000008E-13, 1.2900000000000002E-12
DataValue, 0.35500000000000004, 0.1, 0.5, 1.475E-07, -1.4844E-07, 2.64E-12, -1.3300000000000002E-12
DataValue, 0.37, 0.1, 0.5, 1.517E-07, -1.516E-07, -4E-13, 1E-13
DataValue, 0.385, 0.1, 0.5, 1.5462E-07, -1.5486E-07, 1.03E-12, -3.6000000000000003E-13
DataValue, 0.4, 0.1, 0.5, 1.5836E-07, -1.5832E-07, 5.6E-13, 1.5000000000000002E-13
DataValue, 0.41500000000000004, 0.1, 0.5, 1.6104E-07, -1.6177999999999998E-07, 1.96E-12, 2.5E-13
DataValue, 0.43, 0.1, 0.5, 1.6546E-07, -1.6492E-07, -1.4900000000000001E-12, -1.5200000000000002E-12
DataValue, 0.445, 0.1, 0.5, 1.6776E-07, -1.681E-07, 1.74E-12, 1.0600000000000001E-12
DataValue, 0.46, 0.1, 0.5, 1.7176E-07, -1.706E-07, -3.5E-13, -1.5200000000000002E-12
DataValue, 0.47500000000000003, 0.1, 0.5, 1.7321999999999999E-07, -1.7382E-07, 3.0300000000000002E-12, 1.2500000000000001E-12
DataValue, 0.49000000000000005, 0.1, 0.5, 1.7808E-07, -1.775E-07, -2.52E-12, -3.7800000000000005E-12
DataValue, 0.505, 0.1, 0.5, 1.806E-07, -1.8131999999999999E-07, 2.34E-12, 3E-12
DataValue, 0.52, 0.1, 0.5, 1.8444E-07, -1.8404E-07, 2.3000000000000003E-13, -3.77E-12
DataValue, 0.535, 0.1, 0.5, 1.8682E-07, -1.8686E-07, 3.07E-12, 1.8100000000000002E-12
DataValue, 0.55, 0.1, 0.5, 1.9022E-07, -1.905E-07, -2.5800000000000003E-12, -3.2100000000000003E-12
DataValue, 0.56500000000000006, 0.1, 0.5, 1.9373999999999999E-07, -1.9338E-07, 2.3800000000000004E-12, 4.74E-12
DataValue, 0.58000000000000007, 0.1, 0.5, 1.9594E-07, -1.9624E-07, 3.6000000000000003E-13, -4.2900000000000005E-12
DataValue, 0.595, 0.1, 0.5, 2.001E-07, -2.0022E-07, 2.92E-12, 3.4700000000000004E-12
DataValue, 0.61, 0.1, 0.5, 2.026E-07, -2.0141999999999999E-07, -2.9E-12, -4.9100000000000007E-12
DataValue, 0.625, 0.1, 0.5, 2.0533999999999998E-07, -2.0566E-07, 2.1200000000000003E-12, 5.3100000000000006E-12
DataValue, 0.64, 0.1, 0.5, 2.0922E-07, -2.0836E-07, 8.300000000000001E-13, -4.92E-12
DataValue, 0.655, 0.1, 0.5, 2.1088E-07, -2.1114E-07, 3.07E-12, 3.4700000000000004E-12
DataValue, 0.67, 0.1, 0.5, 2.1424E-07, -2.1464E-07, -2.9100000000000003E-12, -6.15E-12
DataValue, 0.685, 0.1, 0.5, 2.169E-07, -2.1702E-07, 2.2200000000000002E-12, 6.1300000000000007E-12
DataValue, 0.70000000000000007, 0.1, 0.5, 2.1971999999999999E-07, -2.1978E-07, 4.7E-13, -5.09E-12
DataValue, 0.71500000000000008, 0.1, 0.5, 2.2272E-07, -2.2324E-07, 2.6300000000000003E-12, 3.35E-12
DataValue, 0.73, 0.1, 0.5, 2.2486E-07, -2.256E-07, -1.9900000000000002E-12, -4.9500000000000005E-12
DataValue, 0.745, 0.1, 0.5, 2.2904E-07, -2.293E-07, 1.85E-12, 5.85E-12
DataValue, 0.76, 0.1, 0.5, 2.3103999999999998E-07, -2.3157999999999999E-07, 9.2000000000000012E-13, -4.5000000000000006E-12
DataValue, 0.775, 0.1, 0.5, 2.335E-07, -2.3358E-07, 1.8400000000000002E-12, 3.46E-12
DataValue, 0.79, 0.1, 0.5, 2.3778E-07, -2.372E-07, -1.5E-12, -4.97E-12
DataValue, 0.805, 0.1, 0.5, 2.407E-07, -2.4056E-07, 8.8000000000000009E-13, 4.7000000000000006E-12
DataValue, 0.82000000000000006, 0.1, 0.5, 2.4206E-07, -2.4178E-07, 1.9900000000000002E-12, -4.28E-12
DataValue, 0.83500000000000008, 0.1, 0.5, 2.46E-07, -2.4526E-07, 1.2800000000000002E-12, 2.31E-12
DataValue, 0.85000000000000009, 0.1, 0.5, 2.471E-07, -2.4732E-07, 3.7000000000000004E-13, -3.07E-12
DataValue, 0.865, 0.1, 0.5, 2.5034E-07, -2.5144E-07, 5.6E-13, 2.3000000000000003E-12
DataValue, 0.88, 0.1, 0.5, 2.5222E-07, -2.5306E-07, 2.46E-12, -2.0200000000000003E-12
DataValue, 0.895, 0.1, 0.5, 2.5552E-07, -2.5492E-07, 7.5E-13, 5.4E-13
DataValue, 0.91, 0.1, 0.5, 2.5822E-07, -2.5776E-07, 1.0500000000000002E-12, -1.27E-12
DataValue, 0.925, 0.1, 0.5, 2.601E-07, -2.5973999999999997E-07, 5.4E-13, 8.0000000000000013E-14
DataValue, 0.94000000000000006, 0.1, 0.5, 2.627E-07, -2.618E-07, 2.8400000000000004E-12, -3.8000000000000005E-13
DataValue, 0.95500000000000007, 0.1, 0.5, 2.6502E-07, -2.637E-07, -1.26E-12, -3.6000000000000003E-13
DataValue, 0.97000000000000008, 0.1, 0.5, 2.677E-07, -2.6798E-07, 1.9200000000000003E-12, 1.7000000000000002E-12
DataValue, 0.9850000000000001, 0.1, 0.5, 2.7054E-07, -2.7036E-07, 3.3E-13, -2.26E-12
DataValue, 1, 0.1, 0.5, 2.7224E-07, -2.7173999999999997E-07, 3.2200000000000004E-12, 8.0000000000000013E-14
DataValue, 1, 0.1, 0.5, 2.7242E-07, -2.7184E-07, 1.5000000000000002E-13, -2.8E-13
DataValue, 0.9850000000000001, 0.1, 0.5, 2.6842E-07, -2.6746E-07, 3.0600000000000003E-12, -4.0000000000000006E-14
DataValue, 0.97000000000000008, 0.1, 0.5, 2.641E-07, -2.6458E-07, -1.6600000000000002E-12, -3.3E-13
DataValue, 0.95500000000000007, 0.1, 0.5, 2.6142E-07, -2.6126E-07, 1.8200000000000003E-12, 1.74E-12
DataValue, 0.94000000000000006, 0.1, 0.5, 2.5875999999999997E-07, -2.5774E-07, 1.0000000000000002E-14, -1.85E-12
DataValue, 0.925, 0.1, 0.5, 2.5528E-07, -2.5576E-07, 3.1400000000000004E-12, 1.03E-12
DataValue, 0.91, 0.1, 0.5, 2.525E-07, -2.5138E-07, -2.7300000000000003E-12, -3.3200000000000004E-12
DataValue, 0.895, 0.1, 0.5, 2.4776E-07, -2.483E-07, 2.19E-12, 3.9300000000000004E-12
DataValue, 0.88, 0.1, 0.5, 2.4478E-07, -2.4442E-07, -3.0000000000000005E-14, -4.83E-12
DataValue, 0.865, 0.1, 0.5, 2.3996E-07, -2.408E-07, 2.8800000000000002E-12, 3.4000000000000005E-12
DataValue, 0.85000000000000009, 0.1, 0.5, 2.3728E-07, -2.3633999999999998E-07, -3.18E-12, -3.28E-12
DataValue, 0.83500000000000008, 0.1, 0.5, 2.3366E-07, -2.3406E-07, 1.3900000000000001E-12, 6.2800000000000007E-12
DataValue, 0.82000000000000006, 0.1, 0.5, 2.3117999999999998E-07, -2.3134E-07, -2.6E-13, -3.5700000000000003E-12
DataValue, 0.805, 0.1, 0.5, 2.2716E-07, -2.2762E-07, 2.14E-12, 4.16E-12
DataValue, 0.79, 0.1, 0.5, 2.2482E-07, -2.2391999999999998E-07, -3.6400000000000006E-12, -4.26E-12
DataValue, 0.775, 0.1, 0.5, 2.211E-07, -2.2086E-07, 2.0500000000000004E-12, 6.09E-12
DataValue, 0.76, 0.1, 0.5, 2.1803999999999999E-07, -2.182E-07, -2.6E-13, -4.42E-12
DataValue, 0.745, 0.1, 0.5, 2.149E-07, -2.1478E-07, 2.44E-12, 3.8300000000000004E-12
DataValue, 0.73, 0.1, 0.5, 2.103E-07, -2.1038E-07, -3.4100000000000002E-12, -4.8000000000000005E-12
DataValue, 0.71500000000000008, 0.1, 0.5, 2.0712E-07, -2.0734E-07, 1.6300000000000001E-12, 8.02E-12
DataValue, 0.70000000000000007, 0.1, 0.5, 2.0552E-07, -2.0502E-07, -3.0000000000000003E-13, -4.51E-12
DataValue, 0.685, 0.1, 0.5, 2.0214E-07, -2.0101999999999998E-07, 1.74E-12, 5.38E-12
DataValue, 0.67, 0.1, 0.5, 1.9798E-07, -1.9754E-07, -3.38E-12, -4.13E-12
DataValue, 0.655, 0.1, 0.5, 1.9478E-07, -1.9422E-07, 9.7000000000000011E-13, 7.31E-12
DataValue, 0.64, 0.1, 0.5, 1.9134E-07, -1.91E-07, -1.3E-13, -4.22E-12
DataValue, 0.625, 0.1, 0.5, 1.8778E-07, -1.8764E-07, 1.5200000000000002E-12, 4.87E-12
DataValue, 0.61, 0.1, 0.5, 1.8392E-07, -1.8382E-07, -3.0800000000000002E-12, -5.04E-12
DataValue, 0.595, 0.1, 0.5, 1.7988E-07, -1.7946E-07, 6.7000000000000007E-13, 6.6E-12
DataValue, 0.58000000000000007, 0.1, 0.5, 1.7634E-07, -1.7634E-07, 1.0000000000000002E-14, -3.9800000000000004E-12
DataValue, 0.56500000000000006, 0.1, 0.5, 1.7356E-07, -1.7342E-07, 1.5600000000000002E-12, 4.33E-12
DataValue, 0.55, 0.1, 0.5, 1.6884E-07, -1.6992E-07, -3.28E-12, -3.92E-12
DataValue, 0.535, 0.1, 0.5, 1.6679999999999999E-07, -1.6616E-07, 1.7E-13, 6.0800000000000008E-12
DataValue, 0.52, 0.1, 0.5, 1.6177999999999998E-07, -1.6172E-07, 8.5000000000000011E-13, -2.14E-12
DataValue, 0.505, 0.1, 0.5, 1.5904E-07, -1.5834E-07, 5.5000000000000008E-13, 3.82E-12
DataValue, 0.49000000000000005, 0.1, 0.5, 1.5504E-07, -1.5454E-07, -1.73E-12, -3.3600000000000002E-12
DataValue, 0.47500000000000003, 0.1, 0.5, 1.5016E-07, -1.5044E-07, -5.1E-13, 4.79E-12
DataValue, 0.46, 0.1, 0.5, 1.4752E-07, -1.4744E-07, 1.3000000000000001E-12, -9.5E-13
DataValue, 0.445, 0.1, 0.5, 1.443E-07, -1.4396E-07, -8.6000000000000007E-13, 2.26E-12
DataValue, 0.43, 0.1, 0.5, 1.4067999999999999E-07, -1.4032E-07, -7.2000000000000006E-13, -1.3500000000000001E-12
DataValue, 0.41500000000000004, 0.1, 0.5, 1.3652E-07, -1.3616E-07, -4.3000000000000004E-13, 3.0900000000000004E-12
DataValue, 0.4, 0.1, 0.5, 1.323E-07, -1.326E-07, 1.6600000000000002E-12, -7.2000000000000006E-13
DataValue, 0.385, 0.1, 0.5, 1.2942E-07, -1.2918E-07, -1E-12, 7.100000000000001E-13
DataValue, 0.37, 0.1, 0.5, 1.2657999999999999E-07, -1.2664E-07, -1E-13, 4.6000000000000006E-13
DataValue, 0.35500000000000004, 0.1, 0.5, 1.2244E-07, -1.2236E-07, -1.0100000000000001E-12, 2.4300000000000003E-12
DataValue, 0.34, 0.1, 0.5, 1.1924E-07, -1.194E-07, 1.32E-12, 1.4200000000000002E-12
DataValue, 0.325, 0.1, 0.5, 1.1564E-07, -1.1554E-07, -2.5600000000000004E-12, -2.0000000000000003E-14
DataValue, 0.31, 0.1, 0.5, 1.1236E-07, -1.1264E-07, 6.5000000000000006E-13, 2.41E-12
DataValue, 0.29500000000000004, 0.1, 0.5, 1.0968E-07, -1.0915999999999999E-07, -1.03E-12, -8.5000000000000011E-13
DataValue, 0.28, 0.1, 0.5, 1.0596E-07, -1.0626E-07, 1.3500000000000001E-12, 1.9900000000000002E-12
DataValue, 0.265, 0.1, 0.5, 1.0272E-07, -1.0262E-07, -3.1400000000000004E-12, -2.26E-12
DataValue, 0.25, 0.1, 0.5, 9.8875999999999992E-08, -9.8802799999999991E-08, 1.0100000000000001E-12, -7.7000000000000005E-13
DataValue, 0.23500000000000001, 0.1, 0.5, 9.5902E-08, -9.5798799999999986E-08, -9.000000000000001E-13, 1E-12
DataValue, 0.22, 0.1, 0.5, 9.270219999999999E-08, -9.26098E-08, 1.1500000000000002E-12, 2.9E-12
DataValue, 0.20500000000000002, 0.1, 0.5, 8.9428999999999986E-08, -8.91076E-08, -3.51E-12, -2.4800000000000003E-12
DataValue, 0.19, 0.1, 0.5, 8.65998E-08, -8.6520799999999987E-08, 2.28E-12, 3.72E-12
DataValue, 0.17500000000000002, 0.1, 0.5, 8.2993199999999992E-08, -8.2863399999999987E-08, -7.7000000000000005E-13, -4.3500000000000006E-12
DataValue, 0.16, 0.1, 0.5, 8.067799999999999E-08, -8.0137999999999986E-08, 8.2E-13, 6.5200000000000005E-12
DataValue, 0.14500000000000002, 0.1, 0.5, 7.74522E-08, -7.7810399999999988E-08, -3.05E-12, -4.31E-12
DataValue, 0.13, 0.1, 0.5, 7.4696599999999989E-08, -7.44606E-08, 4.3000000000000004E-13, 4.5000000000000006E-12
DataValue, 0.115, 0.1, 0.5, 7.21346E-08, -7.19454E-08, 8.9E-13, -1.88E-12
DataValue, 0.1, 0.1, 0.5, 6.8838E-08, -6.908E-08, -6.9000000000000009E-13, 2.24E-12
DataValue, 0.085, 0.1, 0.5, 6.63508E-08, -6.635259999999999E-08, 2.8E-13, 1.1000000000000002E-12
DataValue, 0.07, 0.1, 0.5, 6.35226E-08, -6.3586E-08, -2.6800000000000003E-12, -1.1500000000000002E-12
DataValue, 0.055, 0.1, 0.5, 6.1073E-08, -6.13048E-08, 2.34E-12, 3.2200000000000004E-12
DataValue, 0.04, 0.1, 0.5, 5.8464999999999994E-08, -5.8718399999999992E-08, -2.4000000000000004E-13, -3.87E-12
DataValue, 0.025, 0.1, 0.5, 5.59728E-08, -5.5917799999999994E-08, 5.3000000000000006E-13, 7.62E-12
DataValue, 0.01, 0.1, 0.5, 5.3689399999999994E-08, -5.3624199999999995E-08, -3.81E-12, -4.67E-12
DataValue, -0.005, 0.1, 0.5, 5.16564E-08, -5.1518399999999994E-08, -4.0000000000000006E-14, 3.7E-12
DataValue, -0.02, 0.1, 0.5, 4.8984599999999996E-08, -4.87592E-08, 1.2000000000000001E-12, 1.0000000000000002E-14
DataValue, -0.035, 0.1, 0.5, 4.6886599999999993E-08, -4.70344E-08, -1.1100000000000001E-12, 1.8400000000000002E-12
DataValue, -0.05, 0.1, 0.5, 4.5097799999999994E-08, -4.51756E-08, 8.2E-13, 2.5300000000000003E-12
DataValue, -0.065, 0.1, 0.5, 4.31228E-08, -4.31764E-08, -3.18E-12, -1.36E-12
DataValue, -0.08, 0.1, 0.5, 4.13324E-08, -4.1528399999999995E-08, 1.45E-12, 4.1900000000000005E-12
DataValue, -0.095, 0.1, 0.5, 3.9163E-08, -3.9296799999999994E-08, -6.1E-13, -4.3900000000000005E-12
DataValue, -0.11, 0.1, 0.5, 3.77542E-08, -3.78484E-08, 6.1E-13, 7.83E-12
DataValue, -0.125, 0.1, 0.5, 3.6207999999999996E-08, -3.6294999999999995E-08, -3.4700000000000004E-12, -3.2700000000000004E-12
DataValue, -0.14, 0.1, 0.5, 3.44436E-08, -3.44676E-08, 1.8000000000000002E-13, 4.6900000000000004E-12
DataValue, -0.155, 0.1, 0.5, 3.2920799999999997E-08, -3.2968399999999996E-08, 3.1000000000000004E-13, -1.8400000000000002E-12
DataValue, -0.17, 0.1, 0.5, 3.1308799999999995E-08, -3.14896E-08, -7.9000000000000007E-13, 5.8700000000000006E-12
DataValue, -0.185, 0.1, 0.5, 3.0111799999999994E-08, -2.99852E-08, -3.4E-13, 1.07E-12
DataValue, -0.2, 0.1, 0.5, 2.8727799999999997E-08, -2.8942599999999998E-08, -2.3000000000000003E-12, -4.5000000000000005E-13
DataValue, -0.215, 0.1, 0.5, 2.7758999999999997E-08, -2.7754999999999996E-08, 1.1500000000000002E-12, 3.2400000000000003E-12
DataValue, -0.23, 0.1, 0.5, 2.62608E-08, -2.62966E-08, -1.1500000000000002E-12, -2.67E-12
DataValue, -0.24500000000000002, 0.1, 0.5, 2.5176599999999996E-08, -2.52524E-08, 9.2000000000000012E-13, 6.9400000000000007E-12
DataValue, -0.26, 0.1, 0.5, 2.39722E-08, -2.3923399999999997E-08, -3.95E-12, -3.81E-12
DataValue, -0.275, 0.1, 0.5, 2.3066799999999996E-08, -2.30234E-08, 6.5000000000000006E-13, 4.2000000000000007E-12
DataValue, -0.29000000000000004, 0.1, 0.5, 2.2007399999999998E-08, -2.1973599999999997E-08, 6.0000000000000009E-14, -2.36E-12
DataValue, -0.305, 0.1, 0.5, 2.0895799999999996E-08, -2.0962399999999998E-08, -7.3E-13, 5.0500000000000005E-12
DataValue, -0.32, 0.1, 0.5, 2.0058799999999997E-08, -2.00914E-08, -1.12E-12, -1.4900000000000001E-12
