
SetupTitle, ExfoliatedMoS2_TGIdVg
PrimitiveTest, I/V Sweep
DataValue, -1.175, 0.70000000000000007, 0.5, 1.017E-11, 7.2000000000000006E-13, -1.126E-11, 9.8E-13
DataValue, -1.19, 0.70000000000000007, 0.5, 9.12E-12, 1.46E-12, -9.94E-12, 1.4300000000000002E-12
DataValue, -1.205, 0.70000000000000007, 0.5, 1.0330000000000001E-11, 1.6100000000000002E-12, -1.2650000000000001E-11, 6.6E-13
DataValue, -1.22, 0.70000000000000007, 0.5, 7.72E-12, 1.91E-12, -1.0800000000000001E-11, 4.9E-13
DataValue, -1.235, 0.70000000000000007, 0.5, 8.9000000000000013E-12, 3.81E-12, -1.1510000000000001E-11, -1.2800000000000002E-12
DataValue, -1.25, 0.70000000000000007, 0.5, 8.94E-12, 1.0600000000000001E-12, -1.239E-11, 2.4000000000000004E-13
DataValue, -1.2650000000000001, 0.70000000000000007, 0.5, 7.55E-12, 3.67E-12, -1.1410000000000001E-11, -4E-13
DataValue, -1.28, 0.70000000000000007, 0.5, 9.53E-12, 3.96E-12, -1.484E-11, 1.51E-12
DataValue, -1.2950000000000002, 0.70000000000000007, 0.5, 7.49E-12, 4.4900000000000005E-12, -1.3060000000000001E-11, 1.26E-12
DataValue, -1.31, 0.70000000000000007, 0.5, 8.94E-12, 5.79E-12, -1.363E-11, -2.95E-12
DataValue, -1.325, 0.70000000000000007, 0.5, 9.8200000000000014E-12, 3.67E-12, -1.4370000000000001E-11, 1.5000000000000002E-13
DataValue, -1.34, 0.70000000000000007, 0.5, 9.4000000000000011E-12, 5.2100000000000006E-12, -1.453E-11, 1.7100000000000002E-12
DataValue, -1.355, 0.70000000000000007, 0.5, 1.0730000000000001E-11, 6.4200000000000005E-12, -1.715E-11, 3.8000000000000005E-13
DataValue, -1.37, 0.70000000000000007, 0.5, 7.73E-12, 6E-12, -1.584E-11, -6.0000000000000009E-14
DataValue, -1.385, 0.70000000000000007, 0.5, 1.0020000000000001E-11, 8.6900000000000011E-12, -1.679E-11, -1.1600000000000001E-12
DataValue, -1.4000000000000001, 0.70000000000000007, 0.5, 9.84E-12, 6.5800000000000006E-12, -1.814E-11, 5.3000000000000006E-13
DataValue, -1.415, 0.70000000000000007, 0.5, 9.3100000000000013E-12, 7.32E-12, -1.6980000000000002E-11, 4.9E-13
DataValue, -1.4300000000000002, 0.70000000000000007, 0.5, 1.209E-11, 8.64E-12, -2.0970000000000003E-11, 6.0000000000000007E-13
DataValue, -1.445, 0.70000000000000007, 0.5, 9.78E-12, 7.7E-12, -2.0020000000000002E-11, 1.4400000000000001E-12
DataValue, -1.46, 0.70000000000000007, 0.5, 9.96E-12, 1.1440000000000001E-11, -2.0290000000000002E-11, -2.49E-12
DataValue, -1.475, 0.70000000000000007, 0.5, 1.046E-11, 9.0000000000000012E-12, -2.016E-11, -2.7E-13
DataValue, -1.49, 0.70000000000000007, 0.5, 9.78E-12, 1.0090000000000001E-11, -1.917E-11, 2.24E-12
DataValue, -1.5050000000000001, 0.70000000000000007, 0.5, 1.2340000000000001E-11, 1.0800000000000001E-11, -2.3320000000000003E-11, 6.400000000000001E-13
DataValue, -1.52, 0.70000000000000007, 0.5, 1.1960000000000002E-11, 1.0340000000000002E-11, -2.2170000000000003E-11, 3.0000000000000003E-13
DataValue, -1.5350000000000001, 0.70000000000000007, 0.5, 1.148E-11, 1.259E-11, -2.22E-11, -1.2000000000000001E-12
DataValue, -1.55, 0.70000000000000007, 0.5, 1.2150000000000001E-11, 1.1730000000000001E-11, -2.482E-11, 9.2000000000000012E-13
DataValue, -1.5650000000000002, 0.70000000000000007, 0.5, 1.0340000000000002E-11, 1.1830000000000001E-11, -2.347E-11, -2.4000000000000004E-13
DataValue, -1.58, 0.70000000000000007, 0.5, 1.3290000000000002E-11, 1.3070000000000002E-11, -2.5430000000000003E-11, -5.4E-13
DataValue, -1.595, 0.70000000000000007, 0.5, 1.3150000000000001E-11, 1.168E-11, -2.7050000000000003E-11, 1.5800000000000001E-12
DataValue, -1.61, 0.70000000000000007, 0.5, 1.2460000000000001E-11, 1.506E-11, -2.6570000000000002E-11, -1.4E-13
DataValue, -1.625, 0.70000000000000007, 0.5, 1.4270000000000001E-11, 1.4050000000000001E-11, -2.715E-11, -1.27E-12
DataValue, -1.6400000000000001, 0.70000000000000007, 0.5, 1.191E-11, 1.4260000000000001E-11, -2.6120000000000003E-11, 1.2800000000000002E-12
DataValue, -1.655, 0.70000000000000007, 0.5, 1.5250000000000002E-11, 1.5450000000000002E-11, -2.846E-11, -6.3E-13
DataValue, -1.6700000000000002, 0.70000000000000007, 0.5, 1.4650000000000002E-11, 1.391E-11, -2.91E-11, -4.9E-13
DataValue, -1.685, 0.70000000000000007, 0.5, 1.459E-11, 1.677E-11, -3.067E-11, -3.5E-13
DataValue, -1.7000000000000002, 0.70000000000000007, 0.5, 1.6380000000000003E-11, 1.673E-11, -3.248E-11, 2.03E-12
DataValue, -1.715, 0.70000000000000007, 0.5, 1.453E-11, 1.7270000000000002E-11, -3.3080000000000004E-11, 2.6E-13
DataValue, -1.73, 0.70000000000000007, 0.5, 1.7490000000000002E-11, 1.8840000000000003E-11, -3.375E-11, -2.67E-12
DataValue, -1.745, 0.70000000000000007, 0.5, 1.9620000000000002E-11, 1.5920000000000002E-11, -3.569E-11, 1.8200000000000003E-12
DataValue, -1.76, 0.70000000000000007, 0.5, 1.6690000000000003E-11, 1.945E-11, -3.663E-11, 1.69E-12
DataValue, -1.7750000000000001, 0.70000000000000007, 0.5, 1.899E-11, 1.95E-11, -3.74E-11, 1.5000000000000002E-13
DataValue, -1.79, 0.70000000000000007, 0.5, 1.67E-11, 1.941E-11, -3.555E-11, 4.8000000000000008E-13
DataValue, -1.8050000000000002, 0.70000000000000007, 0.5, 1.908E-11, 2.1220000000000002E-11, -3.743E-11, -1.3400000000000002E-12
DataValue, -1.82, 0.70000000000000007, 0.5, 2.0090000000000002E-11, 1.992E-11, -4.043E-11, -1.09E-12
DataValue, -1.8350000000000002, 0.70000000000000007, 0.5, 1.967E-11, 2.318E-11, -4.1490000000000004E-11, 2.3000000000000003E-13
DataValue, -1.85, 0.70000000000000007, 0.5, 2.116E-11, 2.349E-11, -4.396E-11, 2.28E-12
DataValue, -1.865, 0.70000000000000007, 0.5, 1.979E-11, 2.2900000000000003E-11, -4.123E-11, 8.1000000000000008E-13
DataValue, -1.8800000000000001, 0.70000000000000007, 0.5, 2.081E-11, 2.7390000000000002E-11, -4.6560000000000005E-11, -3.0100000000000003E-12
DataValue, -1.895, 0.70000000000000007, 0.5, 1.9930000000000003E-11, 2.376E-11, -4.617E-11, 5.4E-13
DataValue, -1.9100000000000001, 0.70000000000000007, 0.5, 2.074E-11, 2.7910000000000004E-11, -4.64E-11, 2.36E-12
DataValue, -1.925, 0.70000000000000007, 0.5, 2.524E-11, 2.7960000000000003E-11, -5.2670000000000004E-11, -1.31E-12
DataValue, -1.9400000000000002, 0.70000000000000007, 0.5, 1.979E-11, 2.9010000000000002E-11, -4.952E-11, 4.6000000000000006E-13
DataValue, -1.955, 0.70000000000000007, 0.5, 2.174E-11, 3.204E-11, -5.244E-11, -1.5E-12
DataValue, -1.9700000000000002, 0.70000000000000007, 0.5, 2.2880000000000003E-11, 2.8420000000000004E-11, -5.652E-11, 8.4000000000000006E-13
DataValue, -1.985, 0.70000000000000007, 0.5, 2.229E-11, 3.103E-11, -5.4380000000000004E-11, 1.4E-13
DataValue, -2, 0.70000000000000007, 0.5, 2.589E-11, 3.262E-11, -5.7840000000000004E-11, 1.55E-12
DataValue, -2, 1, 0.5, 2.653E-11, 3.168E-11, -5.986E-11, -2.6600000000000004E-12
DataValue, -1.985, 1, 0.5, 2.864E-11, 2.978E-11, -5.8490000000000009E-11, 1.12E-12
DataValue, -1.9700000000000002, 1, 0.5, 2.28E-11, 2.976E-11, -5.39E-11, -1.4E-13
DataValue, -1.955, 1, 0.5, 2.6250000000000003E-11, 2.824E-11, -5.335E-11, 1.1000000000000001E-13
DataValue, -1.9400000000000002, 1, 0.5, 2.4040000000000002E-11, 2.927E-11, -5.3730000000000005E-11, 1.4900000000000001E-12
DataValue, -1.925, 1, 0.5, 2.3350000000000002E-11, 2.964E-11, -5.1010000000000007E-11, -1.5600000000000002E-12
DataValue, -1.9100000000000001, 1, 0.5, 2.2950000000000002E-11, 2.5670000000000004E-11, -4.821E-11, -1.55E-12
DataValue, -1.895, 1, 0.5, 2.0090000000000002E-11, 2.4790000000000002E-11, -4.5100000000000005E-11, 1.32E-12
DataValue, -1.8800000000000001, 1, 0.5, 2.3720000000000003E-11, 2.52E-11, -4.9590000000000007E-11, 9.2000000000000012E-13
DataValue, -1.865, 1, 0.5, 2.163E-11, 2.3210000000000003E-11, -4.5510000000000006E-11, 3.5E-13
DataValue, -1.85, 1, 0.5, 2.03E-11, 2.5160000000000003E-11, -4.571E-11, -1.5700000000000002E-12
DataValue, -1.8350000000000002, 1, 0.5, 2.081E-11, 2.3610000000000003E-11, -4.491E-11, 9.9E-13
DataValue, -1.82, 1, 0.5, 1.841E-11, 2.145E-11, -3.9600000000000004E-11, 8.2E-13
DataValue, -1.8050000000000002, 1, 0.5, 2.2220000000000002E-11, 2.1840000000000002E-11, -4.5320000000000005E-11, -1.3800000000000002E-12
DataValue, -1.79, 1, 0.5, 1.8980000000000002E-11, 1.8620000000000003E-11, -3.8880000000000006E-11, 1.14E-12
DataValue, -1.7750000000000001, 1, 0.5, 1.85E-11, 2.2530000000000002E-11, -4.0590000000000005E-11, -6.1E-13
DataValue, -1.76, 1, 0.5, 2.167E-11, 1.872E-11, -3.737E-11, -9.4E-13
DataValue, -1.745, 1, 0.5, 1.608E-11, 1.926E-11, -3.5420000000000005E-11, 9.6000000000000015E-13
DataValue, -1.73, 1, 0.5, 1.89E-11, 1.8490000000000002E-11, -3.5420000000000005E-11, -1.3E-13
DataValue, -1.715, 1, 0.5, 1.723E-11, 1.75E-11, -3.55E-11, 2.6E-13
DataValue, -1.7000000000000002, 1, 0.5, 1.752E-11, 1.788E-11, -3.369E-11, -2.41E-12
DataValue, -1.685, 1, 0.5, 1.688E-11, 1.602E-11, -3.233E-11, 1.4400000000000001E-12
DataValue, -1.6700000000000002, 1, 0.5, 1.486E-11, 1.4870000000000003E-11, -2.946E-11, 2.08E-12
DataValue, -1.655, 1, 0.5, 1.617E-11, 1.63E-11, -3.0250000000000005E-11, -2.09E-12
DataValue, -1.6400000000000001, 1, 0.5, 1.582E-11, 1.2350000000000001E-11, -2.8700000000000002E-11, 1.41E-12
DataValue, -1.625, 1, 0.5, 1.475E-11, 1.4940000000000002E-11, -2.7810000000000002E-11, 5.2E-13
DataValue, -1.61, 1, 0.5, 1.51E-11, 1.3500000000000002E-11, -2.866E-11, -3.7000000000000004E-13
DataValue, -1.595, 1, 0.5, 1.2550000000000001E-11, 1.4300000000000002E-11, -2.879E-11, -2.2000000000000002E-13
DataValue, -1.58, 1, 0.5, 1.535E-11, 1.477E-11, -2.7650000000000003E-11, -8.5000000000000011E-13
DataValue, -1.5650000000000002, 1, 0.5, 1.489E-11, 1.12E-11, -2.8380000000000003E-11, 1.0600000000000001E-12
DataValue, -1.55, 1, 0.5, 1.3680000000000002E-11, 1.402E-11, -2.6610000000000002E-11, -2.0000000000000003E-14
DataValue, -1.5350000000000001, 1, 0.5, 1.4940000000000002E-11, 1.271E-11, -2.746E-11, 6.400000000000001E-13
DataValue, -1.52, 1, 0.5, 1.0930000000000001E-11, 1.1960000000000002E-11, -2.418E-11, 1.26E-12
DataValue, -1.5050000000000001, 1, 0.5, 1.342E-11, 1.271E-11, -2.4430000000000003E-11, -3.1900000000000003E-12
DataValue, -1.49, 1, 0.5, 1.2780000000000002E-11, 8.97E-12, -2.2700000000000003E-11, 6.7000000000000007E-13
DataValue, -1.475, 1, 0.5, 1.1660000000000002E-11, 1.018E-11, -2.1860000000000003E-11, 1.36E-12
DataValue, -1.46, 1, 0.5, 1.402E-11, 9.94E-12, -2.329E-11, 2.4000000000000004E-13
DataValue, -1.445, 1, 0.5, 1.0630000000000001E-11, 9.4200000000000015E-12, -1.9620000000000002E-11, -3.4E-13
DataValue, -1.4300000000000002, 1, 0.5, 1.4350000000000001E-11, 1.079E-11, -2.2440000000000002E-11, -2.14E-12
DataValue, -1.415, 1, 0.5, 1.2230000000000001E-11, 7.4700000000000011E-12, -2.054E-11, 6.1E-13
DataValue, -1.4000000000000001, 1, 0.5, 1.1450000000000002E-11, 8.4900000000000012E-12, -2.032E-11, 1E-13
DataValue, -1.385, 1, 0.5, 1.281E-11, 7.52E-12, -2.121E-11, 1.3000000000000001E-12
DataValue, -1.37, 1, 0.5, 1.1750000000000001E-11, 7.0300000000000005E-12, -1.919E-11, 1.2400000000000002E-12
DataValue, -1.355, 1, 0.5, 1.3170000000000001E-11, 7.73E-12, -1.839E-11, -2.4500000000000003E-12
DataValue, -1.34, 1, 0.5, 1.372E-11, 3.8800000000000004E-12, -1.8400000000000002E-11, -1.09E-12
DataValue, -1.325, 1, 0.5, 1.2470000000000002E-11, 3.5200000000000003E-12, -1.528E-11, 1.26E-12
DataValue, -1.31, 1, 0.5, 1.5580000000000003E-11, 3.1600000000000003E-12, -1.786E-11, 1.4300000000000002E-12
DataValue, -1.2950000000000002, 1, 0.5, 1.4160000000000001E-11, 9.8E-13, -1.54E-11, 9.7000000000000011E-13
DataValue, -1.28, 1, 0.5, 1.5160000000000002E-11, 2.29E-12, -1.51E-11, -1.79E-12
DataValue, -1.2650000000000001, 1, 0.5, 1.79E-11, -2.5600000000000004E-12, -1.544E-11, 5.1E-13
DataValue, -1.25, 1, 0.5, 1.7650000000000002E-11, -3.4400000000000003E-12, -1.341E-11, 5.4E-13
DataValue, -1.235, 1, 0.5, 2.1400000000000002E-11, -4.99E-12, -1.595E-11, -5.6E-13
DataValue, -1.22, 1, 0.5, 2.169E-11, -9.0800000000000009E-12, -1.402E-11, 1.37E-12
DataValue, -1.205, 1, 0.5, 2.3680000000000002E-11, -8.21E-12, -1.371E-11, -9.4E-13
DataValue, -1.19, 1, 0.5, 2.7890000000000003E-11, -1.4310000000000002E-11, -1.3080000000000002E-11, -5.6E-13
DataValue, -1.175, 1, 0.5, 2.9740000000000005E-11, -1.71E-11, -1.2150000000000001E-11, 1.7100000000000002E-12
DataValue, -1.1600000000000001, 1, 0.5, 3.737E-11, -2.365E-11, -1.269E-11, -3.6000000000000003E-13
DataValue, -1.145, 1, 0.5, 4.112E-11, -3.0240000000000004E-11, -1.238E-11, 4.8000000000000008E-13
DataValue, -1.1300000000000001, 1, 0.5, 4.774E-11, -3.35E-11, -1.1410000000000001E-11, -1E-12
DataValue, -1.115, 1, 0.5, 5.474E-11, -4.287E-11, -1.2320000000000001E-11, 1.08E-12
DataValue, -1.1, 1, 0.5, 6.411E-11, -5.2860000000000005E-11, -1.028E-11, 1.8000000000000002E-13
DataValue, -1.085, 1, 0.5, 7.687E-11, -6.234E-11, -1.2050000000000001E-11, -1.03E-12
DataValue, -1.07, 1, 0.5, 8.63E-11, -7.483E-11, -1.1230000000000001E-11, 8.2E-13
DataValue, -1.0550000000000002, 1, 0.5, 9.836000000000001E-11, -8.801E-11, -1.0430000000000001E-11, -3.4E-13
DataValue, -1.04, 1, 0.5, 1.1472E-10, -1.0473000000000001E-10, -1.1230000000000001E-11, -3.6000000000000003E-13
DataValue, -1.0250000000000001, 1, 0.5, 1.3426E-10, -1.2717E-10, -8.03E-12, 1.2500000000000001E-12
DataValue, -1.01, 1, 0.5, 1.5527000000000002E-10, -1.4606E-10, -8.34E-12, -9.3E-13
DataValue, -0.995, 1, 0.5, 1.7978000000000002E-10, -1.7345E-10, -7.75E-12, 1.1000000000000001E-13
DataValue, -0.98000000000000009, 1, 0.5, 2.2183000000000002E-10, -2.1027000000000001E-10, -7.92E-12, -5E-14
DataValue, -0.96500000000000008, 1, 0.5, 2.5129E-10, -2.4156000000000004E-10, -9.4100000000000013E-12, 8.9E-13
DataValue, -0.95000000000000007, 1, 0.5, 2.8552E-10, -2.8741000000000004E-10, -6.56E-12, -1.7E-13
DataValue, -0.935, 1, 0.5, 3.5082000000000004E-10, -3.3856E-10, -7.21E-12, -2.08E-12
DataValue, -0.92, 1, 0.5, 4.0856000000000003E-10, -3.9902000000000003E-10, -6.6300000000000006E-12, 1.4900000000000001E-12
DataValue, -0.905, 1, 0.5, 4.7507E-10, -4.7328E-10, -6.25E-12, 6.6E-13
DataValue, -0.89, 1, 0.5, 5.8232E-10, -5.7431000000000006E-10, -8.21E-12, -5E-14
DataValue, -0.875, 1, 0.5, 6.7292000000000009E-10, -6.564200000000001E-10, -5.08E-12, 4.5000000000000005E-13
DataValue, -0.86, 1, 0.5, 8.1354000000000007E-10, -8.0209000000000007E-10, -6.2200000000000006E-12, -2.21E-12
DataValue, -0.84500000000000008, 1, 0.5, 9.4589000000000013E-10, -9.4668E-10, -5.58E-12, -5.8000000000000005E-13
DataValue, -0.83000000000000007, 1, 0.5, 1.1256E-09, -1.0798E-09, -5.07E-12, 7.6000000000000009E-13
DataValue, -0.81500000000000006, 1, 0.5, 1.3017E-09, -1.2902E-09, -5.38E-12, -2.06E-12
DataValue, -0.8, 1, 0.5, 1.5627E-09, -1.55E-09, -5.2100000000000006E-12, 4.9E-13
DataValue, -0.785, 1, 0.5, 1.8995E-09, -1.8827E-09, -4.7100000000000007E-12, 9.0000000000000008E-14
DataValue, -0.77, 1, 0.5, 2.1887E-09, -2.161E-09, -4.88E-12, -3.6000000000000003E-13
DataValue, -0.755, 1, 0.5, 2.5081E-09, -2.5111E-09, -3.0300000000000002E-12, 1.36E-12
DataValue, -0.74, 1, 0.5, 2.9871E-09, -2.9378E-09, -5.6700000000000007E-12, 3.1000000000000004E-13
DataValue, -0.72500000000000009, 1, 0.5, 3.4696E-09, -3.5238E-09, -3.25E-12, -5.1E-13
DataValue, -0.71000000000000008, 1, 0.5, 4.2758E-09, -4.2144E-09, -3.4100000000000002E-12, -1.5E-12
DataValue, -0.69500000000000006, 1, 0.5, 5.0511E-09, -4.9852E-09, -3.4900000000000003E-12, 8.1000000000000008E-13
DataValue, -0.68, 1, 0.5, 5.8464E-09, -5.8558E-09, -3.07E-12, -1.03E-12
DataValue, -0.665, 1, 0.5, 6.7361E-09, -6.6754E-09, -3.9400000000000006E-12, 1.1900000000000002E-12
DataValue, -0.65, 1, 0.5, 8.1195E-09, -8.0735E-09, -2.11E-12, 1.3500000000000001E-12
DataValue, -0.635, 1, 0.5, 9.4584E-09, -9.416E-09, -4.6400000000000004E-12, -6.6E-13
DataValue, -0.62, 1, 0.5, 1.09165E-08, -1.09264E-08, -2.46E-12, 9.000000000000001E-13
DataValue, -0.605, 1, 0.5, 1.27082E-08, -1.24538E-08, -4.37E-12, -2.4000000000000004E-13
DataValue, -0.59000000000000008, 1, 0.5, 1.4687199999999999E-08, -1.4733399999999999E-08, -2.77E-12, 3.3E-13
DataValue, -0.57500000000000007, 1, 0.5, 1.7215399999999997E-08, -1.71196E-08, -3.4400000000000003E-12, 1.4E-12
DataValue, -0.56, 1, 0.5, 1.98412E-08, -1.9713199999999997E-08, -3.71E-12, -2.0700000000000003E-12
DataValue, -0.545, 1, 0.5, 2.2931999999999996E-08, -2.3054399999999998E-08, -2.29E-12, -6.7000000000000007E-13
DataValue, -0.53, 1, 0.5, 2.60314E-08, -2.6274399999999996E-08, -8.5000000000000011E-13, 1.7700000000000001E-12
DataValue, -0.515, 1, 0.5, 2.9757399999999998E-08, -3.00518E-08, -2.13E-12, -7.5E-13
DataValue, -0.5, 1, 0.5, 3.4192E-08, -3.43894E-08, -3.9300000000000004E-12, 1.6800000000000001E-12
DataValue, -0.48500000000000004, 1, 0.5, 3.9323599999999994E-08, -3.94424E-08, -1.9200000000000003E-12, -1.5700000000000002E-12
DataValue, -0.47000000000000003, 1, 0.5, 4.4332799999999993E-08, -4.42378E-08, -1.1600000000000001E-12, -3.6000000000000003E-13
DataValue, -0.455, 1, 0.5, 4.90818E-08, -4.9648599999999995E-08, -2.41E-12, 1.6100000000000002E-12
DataValue, -0.44, 1, 0.5, 5.5878999999999994E-08, -5.5980199999999993E-08, -2.8300000000000003E-12, 1E-12
DataValue, -0.42500000000000004, 1, 0.5, 6.29826E-08, -6.32326E-08, -2.0200000000000003E-12, -3.2100000000000003E-12
DataValue, -0.41000000000000003, 1, 0.5, 7.10912E-08, -7.0976E-08, -1.5600000000000002E-12, 9.1000000000000016E-13
DataValue, -0.395, 1, 0.5, 7.94306E-08, -7.9242199999999987E-08, -4.6000000000000006E-13, 8.300000000000001E-13
DataValue, -0.38, 1, 0.5, 8.8868999999999987E-08, -8.7820999999999989E-08, -1.6800000000000001E-12, -1.3900000000000001E-12
DataValue, -0.365, 1, 0.5, 9.7813399999999986E-08, -9.7548199999999992E-08, -2.9900000000000004E-12, 9.5E-13
DataValue, -0.35000000000000003, 1, 0.5, 1.079184E-07, -1.067668E-07, -1.2900000000000002E-12, -1.78E-12
DataValue, -0.335, 1, 0.5, 1.1832E-07, -1.1781999999999999E-07, -1.23E-12, -1.2900000000000002E-12
DataValue, -0.32, 1, 0.5, 1.2838E-07, -1.285E-07, -2.36E-12, -1.1600000000000001E-12
DataValue, -0.305, 1, 0.5, 1.4168E-07, -1.414E-07, -1.4400000000000001E-12, 2.5E-13
DataValue, -0.29000000000000004, 1, 0.5, 1.5624E-07, -1.5544E-07, 3.3E-13, 1.6E-12
DataValue, -0.275, 1, 0.5, 1.6861999999999998E-07, -1.683E-07, -1.1000000000000002E-12, -8.1000000000000008E-13
DataValue, -0.26, 1, 0.5, 1.8257999999999999E-07, -1.8382E-07, -2.44E-12, 8.1000000000000008E-13
DataValue, -0.24500000000000002, 1, 0.5, 1.9986E-07, -2.0054E-07, -1.12E-12, -4E-13
DataValue, -0.23, 1, 0.5, 2.1371999999999998E-07, -2.1254E-07, 5.2E-13, -5.2E-13
DataValue, -0.215, 1, 0.5, 2.2962E-07, -2.3005999999999998E-07, -7.100000000000001E-13, -2.16E-12
DataValue, -0.2, 1, 0.5, 2.4702E-07, -2.4558E-07, -2.46E-12, 1.3000000000000001E-12
DataValue, -0.185, 1, 0.5, 2.6396E-07, -2.6292E-07, -1.03E-12, 1.3400000000000002E-12
DataValue, -0.17, 1, 0.5, 2.7806E-07, -2.7968E-07, 8.7E-13, 1.2400000000000002E-12
DataValue, -0.155, 1, 0.5, 2.9482E-07, -2.945E-07, -5.6E-13, -2.9100000000000003E-12
DataValue, -0.14, 1, 0.5, 3.1408E-07, -3.1318E-07, -2.2700000000000002E-12, -1.07E-12
DataValue, -0.125, 1, 0.5, 3.3198E-07, -3.3414E-07, -5.7E-13, 3.0000000000000003E-13
DataValue, -0.11, 1, 0.5, 3.49E-07, -3.5094E-07, 6.1E-13, 1.4800000000000002E-12
DataValue, -0.095, 1, 0.5, 3.7168E-07, -3.697E-07, -7.9000000000000007E-13, -8.1000000000000008E-13
DataValue, -0.08, 1, 0.5, 3.8602E-07, -3.8716E-07, -2.14E-12, 1.7200000000000001E-12
DataValue, -0.065, 1, 0.5, 4.0352E-07, -4.043E-07, -5.5000000000000008E-13, 2.6E-13
DataValue, -0.05, 1, 0.5, 4.2094E-07, -4.1777999999999997E-07, 8.8000000000000009E-13, -1.02E-12
DataValue, -0.035, 1, 0.5, 4.3458E-07, -4.349E-07, -5.6E-13, -2.9E-12
DataValue, -0.02, 1, 0.5, 4.5976E-07, -4.5962E-07, -1.36E-12, 8.9E-13
DataValue, -0.005, 1, 0.5, 4.7839999999999994E-07, -4.7976E-07, -2.4000000000000004E-13, 1.21E-12
DataValue, 0.01, 1, 0.5, 4.9473999999999994E-07, -4.9352E-07, 0, 1.6100000000000002E-12
DataValue, 0.025, 1, 0.5, 5.059E-07, -5.0658E-07, -9.3E-13, -8.6000000000000007E-13
DataValue, 0.04, 1, 0.5, 5.2522E-07, -5.2752E-07, -1.08E-12, -1.45E-12
DataValue, 0.055, 1, 0.5, 5.3786E-07, -5.4246E-07, 3.6000000000000003E-13, -6.6E-13
DataValue, 0.07, 1, 0.5, 5.5352E-07, -5.5474E-07, 1.1000000000000001E-13, 6.9000000000000009E-13
DataValue, 0.085, 1, 0.5, 5.7258E-07, -5.701E-07, -1.3900000000000001E-12, -6.0000000000000009E-14
DataValue, 0.1, 1, 0.5, 5.8794E-07, -5.942E-07, -7.4000000000000008E-13, 5.6E-13
DataValue, 0.115, 1, 0.5, 6.1888E-07, -6.1278E-07, 9.2000000000000012E-13, 1.4E-12
DataValue, 0.13, 1, 0.5, 6.3808E-07, -6.3192E-07, -1.3E-13, -1.7100000000000002E-12
DataValue, 0.14500000000000002, 1, 0.5, 6.3164E-07, -6.4072E-07, -1.2900000000000002E-12, -1.31E-12
DataValue, 0.16, 1, 0.5, 6.5113999999999994E-07, -6.5533999999999994E-07, -7.2000000000000006E-13, -5.8000000000000005E-13
DataValue, 0.17500000000000002, 1, 0.5, 6.6872E-07, -6.6772E-07, 1.1900000000000002E-12, 7.4000000000000008E-13
DataValue, 0.19, 1, 0.5, 6.7792E-07, -6.781E-07, 5E-14, -2.6E-13
DataValue, 0.20500000000000002, 1, 0.5, 6.9378E-07, -6.9206E-07, -2.01E-12, 1.1600000000000001E-12
DataValue, 0.22, 1, 0.5, 6.9782E-07, -6.9696E-07, -7E-14, 3.0000000000000003E-13
DataValue, 0.23500000000000001, 1, 0.5, 7.1888E-07, -7.1486E-07, 1.22E-12, -6.7000000000000007E-13
DataValue, 0.25, 1, 0.5, 7.3237999999999994E-07, -7.3364E-07, 3.0000000000000003E-13, -3.15E-12
DataValue, 0.265, 1, 0.5, 7.4472E-07, -7.4338E-07, -1.4400000000000001E-12, 1.4400000000000001E-12
DataValue, 0.28, 1, 0.5, 7.5431999999999994E-07, -7.4202E-07, -8.0000000000000013E-14, 1.1500000000000002E-12
DataValue, 0.29500000000000004, 1, 0.5, 7.7114E-07, -7.7954E-07, 1.1100000000000001E-12, 1.36E-12
DataValue, 0.31, 1, 0.5, 7.8088E-07, -7.9294E-07, 2.4000000000000004E-13, -2.8100000000000003E-12
DataValue, 0.325, 1, 0.5, 8.0837999999999994E-07, -8.0556E-07, -1.4400000000000001E-12, -4.9E-13
DataValue, 0.34, 1, 0.5, 8.1183999999999994E-07, -8.1802E-07, 2.8E-13, -1.9000000000000002E-13
DataValue, 0.35500000000000004, 1, 0.5, 8.3108E-07, -8.327E-07, 1.3900000000000001E-12, 1.3800000000000002E-12
DataValue, 0.37, 1, 0.5, 8.456E-07, -8.4367999999999994E-07, 4.0000000000000006E-14, -1.2800000000000002E-12
DataValue, 0.385, 1, 0.5, 8.5072E-07, -8.668E-07, -1.26E-12, 1.3500000000000001E-12
DataValue, 0.4, 1, 0.5, 8.8358E-07, -8.7523999999999994E-07, 3.2000000000000005E-13, 2E-13
DataValue, 0.41500000000000004, 1, 0.5, 8.9816E-07, -8.8656E-07, 7.3E-13, -3.0000000000000003E-13
DataValue, 0.43, 1, 0.5, 8.7182E-07, -8.833E-07, 2E-13, -2.14E-12
DataValue, 0.445, 1, 0.5, 8.9426E-07, -9.2018E-07, -7.7000000000000005E-13, 2E-13
DataValue, 0.46, 1, 0.5, 9.1668E-07, -8.974E-07, 3.9000000000000005E-13, 1.08E-12
DataValue, 0.47500000000000003, 1, 0.5, 9.3016E-07, -9.2732E-07, 6.0000000000000007E-13, 1.85E-12
DataValue, 0.49000000000000005, 1, 0.5, 9.6002E-07, -9.5832E-07, -2.3000000000000003E-13, -1.2800000000000002E-12
DataValue, 0.505, 1, 0.5, 9.5034E-07, -9.5734E-07, 1.0000000000000002E-14, -1.88E-12
