
SetupTitle, ExfoliatedMoS2_TGIdVg
PrimitiveTest, I/V Sweep
DataValue, -1.07, 0.70000000000000007, 0.5, 5.5623E-09, -5.6054E-09, -1.9E-12, 6.5000000000000006E-13
DataValue, -1.085, 0.70000000000000007, 0.5, 5.338E-09, -5.3751E-09, -3.4E-13, 5.94E-12
DataValue, -1.1, 0.70000000000000007, 0.5, 5.2854999999999996E-09, -5.2809E-09, 8.0000000000000013E-14, 3.5200000000000003E-12
DataValue, -1.115, 0.70000000000000007, 0.5, 5.1188E-09, -5.1379E-09, -9.0000000000000008E-14, 3.6000000000000003E-13
DataValue, -1.1300000000000001, 0.70000000000000007, 0.5, 5.0489E-09, -5.0327E-09, -7.7000000000000005E-13, -2.4000000000000004E-13
DataValue, -1.145, 0.70000000000000007, 0.5, 5.0198E-09, -4.9979E-09, -2.6800000000000003E-12, -3.63E-12
DataValue, -1.1600000000000001, 0.70000000000000007, 0.5, 4.8913E-09, -4.8874E-09, 4.4000000000000004E-13, -2.3000000000000003E-12
DataValue, -1.175, 0.70000000000000007, 0.5, 4.6887E-09, -4.7024E-09, -2.97E-12, 8.2E-13
DataValue, -1.19, 0.70000000000000007, 0.5, 4.6143E-09, -4.6162E-09, -7E-13, 4.93E-12
DataValue, -1.205, 0.70000000000000007, 0.5, 4.5436E-09, -4.5634E-09, -1.7E-13, 4.07E-12
DataValue, -1.22, 0.70000000000000007, 0.5, 4.4641E-09, -4.4703E-09, -7.100000000000001E-13, 2.4000000000000003E-12
DataValue, -1.235, 0.70000000000000007, 0.5, 4.2974E-09, -4.2843E-09, -1.04E-12, 7.3E-13
DataValue, -1.25, 0.70000000000000007, 0.5, 4.1607E-09, -4.1599E-09, -2.85E-12, -2.85E-12
DataValue, -1.2650000000000001, 0.70000000000000007, 0.5, 4.1457E-09, -4.1748E-09, 2.4000000000000004E-13, -2.4000000000000003E-12
DataValue, -1.28, 0.70000000000000007, 0.5, 4.0518E-09, -4.0422E-09, -2.77E-12, -1.1000000000000001E-13
DataValue, -1.2950000000000002, 0.70000000000000007, 0.5, 3.8987E-09, -3.9223E-09, -5.4E-13, 2.39E-12
DataValue, -1.31, 0.70000000000000007, 0.5, 3.8955E-09, -3.9157E-09, -5.2E-13, 4.06E-12
DataValue, -1.325, 0.70000000000000007, 0.5, 3.8121E-09, -3.8281E-09, -9.2000000000000012E-13, 4.31E-12
DataValue, -1.34, 0.70000000000000007, 0.5, 3.7627E-09, -3.7668E-09, -1.1500000000000002E-12, 6.2000000000000008E-13
DataValue, -1.355, 0.70000000000000007, 0.5, 3.6949E-09, -3.6813E-09, -2.46E-12, 1.1000000000000001E-13
DataValue, -1.37, 0.70000000000000007, 0.5, 3.5373E-09, -3.5414E-09, 2.4000000000000004E-13, -2.28E-12
DataValue, -1.385, 0.70000000000000007, 0.5, 3.5087E-09, -3.5207E-09, -3.13E-12, -1.0600000000000001E-12
DataValue, -1.4000000000000001, 0.70000000000000007, 0.5, 3.4752E-09, -3.4662E-09, -4.1E-13, 2.03E-12
DataValue, -1.415, 0.70000000000000007, 0.5, 3.3947E-09, -3.4257E-09, -6.7000000000000007E-13, 2.14E-12
DataValue, -1.4300000000000002, 0.70000000000000007, 0.5, 3.3732E-09, -3.3892E-09, -1.2400000000000002E-12, 5.8200000000000006E-12
DataValue, -1.445, 0.70000000000000007, 0.5, 3.3072E-09, -3.2994E-09, -1E-12, 1.5700000000000002E-12
DataValue, -1.46, 0.70000000000000007, 0.5, 3.2432E-09, -3.2284E-09, -1.8200000000000003E-12, -1.3E-13
DataValue, -1.475, 0.70000000000000007, 0.5, 3.1715E-09, -3.1652E-09, 0, -1.8700000000000003E-12
DataValue, -1.49, 0.70000000000000007, 0.5, 3.0615E-09, -3.0778E-09, -3.1900000000000003E-12, -2.13E-12
DataValue, -1.5050000000000001, 0.70000000000000007, 0.5, 2.9916E-09, -2.9957E-09, -7E-14, 1.45E-12
DataValue, -1.52, 0.70000000000000007, 0.5, 2.9253E-09, -2.9366E-09, -1.22E-12, 2.4000000000000003E-12
DataValue, -1.5350000000000001, 0.70000000000000007, 0.5, 2.8374E-09, -2.8233E-09, -1.4400000000000001E-12, 5.5100000000000006E-12
DataValue, -1.55, 0.70000000000000007, 0.5, 2.723E-09, -2.7028E-09, -1.32E-12, 3.5400000000000003E-12
DataValue, -1.5650000000000002, 0.70000000000000007, 0.5, 2.7355E-09, -2.766E-09, -2.08E-12, -9.8E-13
DataValue, -1.58, 0.70000000000000007, 0.5, 2.6721E-09, -2.664E-09, -6.400000000000001E-13, -1.37E-12
DataValue, -1.595, 0.70000000000000007, 0.5, 2.6061E-09, -2.5983E-09, -4.17E-12, 1.2900000000000002E-12
DataValue, -1.61, 0.70000000000000007, 0.5, 2.583E-09, -2.5821E-09, -3.0000000000000005E-14, 1.55E-12
DataValue, -1.625, 0.70000000000000007, 0.5, 2.4923E-09, -2.5046E-09, -1.12E-12, 3.4200000000000004E-12
DataValue, -1.6400000000000001, 0.70000000000000007, 0.5, 2.4904E-09, -2.471E-09, -1.59E-12, 5.8600000000000005E-12
DataValue, -1.655, 0.70000000000000007, 0.5, 2.4352E-09, -2.4187E-09, -1.6800000000000001E-12, 2.54E-12
DataValue, -1.6700000000000002, 0.70000000000000007, 0.5, 2.394E-09, -2.3771E-09, -3.0100000000000003E-12, 2.6100000000000004E-12
DataValue, -1.685, 0.70000000000000007, 0.5, 2.3434E-09, -2.3383E-09, -7.8000000000000011E-13, -9.5E-13
DataValue, -1.7000000000000002, 0.70000000000000007, 0.5, 2.3069E-09, -2.3003E-09, -3.0800000000000002E-12, 2.28E-12
DataValue, -1.715, 0.70000000000000007, 0.5, 2.2911E-09, -2.3113E-09, 7.3E-13, -1.37E-12
DataValue, -1.73, 0.70000000000000007, 0.5, 2.244E-09, -2.245E-09, -1.88E-12, 4.23E-12
DataValue, -1.745, 0.70000000000000007, 0.5, 2.2306E-09, -2.2385E-09, -1.6800000000000001E-12, 5.3200000000000008E-12
DataValue, -1.76, 0.70000000000000007, 0.5, 2.1958E-09, -2.2109E-09, -1.88E-12, 3.6000000000000003E-13
DataValue, -1.7750000000000001, 0.70000000000000007, 0.5, 2.1603E-09, -2.1466E-09, -2.2000000000000003E-12, 2.16E-12
DataValue, -1.79, 0.70000000000000007, 0.5, 2.106E-09, -2.108E-09, -7.4000000000000008E-13, -5E-13
DataValue, -1.8050000000000002, 0.70000000000000007, 0.5, 2.067E-09, -2.0708E-09, -3.4100000000000002E-12, -1.55E-12
DataValue, -1.82, 0.70000000000000007, 0.5, 2.0534E-09, -2.0392E-09, 6.0000000000000009E-14, -4.8000000000000008E-13
DataValue, -1.8350000000000002, 0.70000000000000007, 0.5, 2.0248E-09, -2.0315E-09, -2.04E-12, 2.09E-12
DataValue, -1.85, 0.70000000000000007, 0.5, 1.9596E-09, -1.972E-09, -1.78E-12, 4.01E-12
DataValue, -1.865, 0.70000000000000007, 0.5, 1.9298E-09, -1.9251E-09, -2.23E-12, 2.6800000000000003E-12
DataValue, -1.8800000000000001, 0.70000000000000007, 0.5, 1.8889E-09, -1.8813E-09, -2.64E-12, 6.7400000000000008E-12
DataValue, -1.895, 0.70000000000000007, 0.5, 1.8601E-09, -1.8686E-09, -1.7600000000000002E-12, -9.9E-13
DataValue, -1.9100000000000001, 0.70000000000000007, 0.5, 1.8066E-09, -1.8145E-09, -3.2900000000000003E-12, -7.62E-12
DataValue, -1.925, 0.70000000000000007, 0.5, 1.7659E-09, -1.7662E-09, 1.7E-13, -4.5000000000000005E-13
DataValue, -1.9400000000000002, 0.70000000000000007, 0.5, 1.7521E-09, -1.7396999999999999E-09, -2.31E-12, 1.5300000000000001E-12
DataValue, -1.955, 0.70000000000000007, 0.5, 1.6779E-09, -1.6922E-09, -2.19E-12, 5.7600000000000005E-12
DataValue, -1.9700000000000002, 0.70000000000000007, 0.5, 1.6686E-09, -1.6452E-09, -2.57E-12, 4.1400000000000005E-12
DataValue, -1.985, 0.70000000000000007, 0.5, 1.6534E-09, -1.6368E-09, -2.6500000000000002E-12, 2.87E-12
DataValue, -2, 0.70000000000000007, 0.5, 1.6374E-09, -1.6152E-09, -2.39E-12, 9.3E-13
DataValue, -2, 1, 0.5, 1.8316E-09, -1.8053E-09, -2.57E-12, 8.7E-13
DataValue, -1.985, 1, 0.5, 1.8699E-09, -1.8646E-09, -2.8900000000000004E-12, -1.46E-12
DataValue, -1.9700000000000002, 1, 0.5, 1.9396E-09, -1.9229E-09, -8.6000000000000007E-13, -2.7800000000000003E-12
DataValue, -1.955, 1, 0.5, 1.953E-09, -1.9817E-09, -3.13E-12, -2.37E-12
DataValue, -1.9400000000000002, 1, 0.5, 1.9933E-09, -2.0047E-09, -9.0000000000000008E-14, 2.9000000000000003E-13
DataValue, -1.925, 1, 0.5, 2.0204E-09, -2.0252E-09, -1.6200000000000002E-12, 2.1500000000000003E-12
DataValue, -1.9100000000000001, 1, 0.5, 2.0463E-09, -2.0469E-09, -1.4700000000000002E-12, 5.19E-12
DataValue, -1.895, 1, 0.5, 2.0914E-09, -2.1294E-09, -1.5200000000000002E-12, 9.6000000000000015E-13
DataValue, -1.8800000000000001, 1, 0.5, 2.1544E-09, -2.1821E-09, -2.18E-12, -1.3000000000000001E-12
DataValue, -1.865, 1, 0.5, 2.2113E-09, -2.209E-09, -5E-14, -1.55E-12
DataValue, -1.85, 1, 0.5, 2.257E-09, -2.2449E-09, -2.69E-12, -2.9300000000000002E-12
DataValue, -1.8350000000000002, 1, 0.5, 2.2469E-09, -2.2607E-09, 5.6E-13, 5.3000000000000006E-13
DataValue, -1.82, 1, 0.5, 2.3163E-09, -2.3126E-09, -9.000000000000001E-13, 1.6E-12
DataValue, -1.8050000000000002, 1, 0.5, 2.3505E-09, -2.3356E-09, -1.46E-12, 3.6200000000000003E-12
DataValue, -1.79, 1, 0.5, 2.4417E-09, -2.4079E-09, -1.18E-12, -2.7E-13
DataValue, -1.7750000000000001, 1, 0.5, 2.4914E-09, -2.4622E-09, -2.08E-12, -2.19E-12
DataValue, -1.76, 1, 0.5, 2.5656E-09, -2.5585E-09, 4.5000000000000005E-13, -3.0100000000000003E-12
DataValue, -1.745, 1, 0.5, 2.6566E-09, -2.6467E-09, -2.39E-12, -3.1700000000000004E-12
DataValue, -1.73, 1, 0.5, 2.6941E-09, -2.6934E-09, 6.1E-13, -2.23E-12
DataValue, -1.715, 1, 0.5, 2.7133E-09, -2.7404999999999998E-09, -4.9E-13, 3.18E-12
DataValue, -1.7000000000000002, 1, 0.5, 2.8012E-09, -2.8491E-09, -1.14E-12, 3.7E-12
DataValue, -1.685, 1, 0.5, 2.8805E-09, -2.869E-09, -7.7000000000000005E-13, 1.04E-12
DataValue, -1.6700000000000002, 1, 0.5, 2.9627E-09, -2.945E-09, -1.3900000000000001E-12, -1.83E-12
DataValue, -1.655, 1, 0.5, 3.0231E-09, -3.0162E-09, 4.6000000000000006E-13, -4.08E-12
DataValue, -1.6400000000000001, 1, 0.5, 3.0515E-09, -3.0565E-09, -2.49E-12, -2.26E-12
DataValue, -1.625, 1, 0.5, 3.1749E-09, -3.1384E-09, 1.04E-12, -1.7E-13
DataValue, -1.61, 1, 0.5, 3.2525E-09, -3.2532E-09, -1.9000000000000002E-13, 1.1100000000000001E-12
DataValue, -1.595, 1, 0.5, 3.3128E-09, -3.2923E-09, -6.6E-13, 3.3200000000000004E-12
DataValue, -1.58, 1, 0.5, 3.3424E-09, -3.3325E-09, -3.9000000000000005E-13, 1.12E-12
DataValue, -1.5650000000000002, 1, 0.5, 3.4341E-09, -3.4423E-09, -1.09E-12, -4E-13
DataValue, -1.55, 1, 0.5, 3.4936E-09, -3.4892E-09, 2.6E-13, -3.0100000000000003E-12
DataValue, -1.5350000000000001, 1, 0.5, 3.6066E-09, -3.5961E-09, -2.23E-12, -2.8100000000000003E-12
DataValue, -1.52, 1, 0.5, 3.6826E-09, -3.6734E-09, 1.69E-12, -2.08E-12
DataValue, -1.5050000000000001, 1, 0.5, 3.7246E-09, -3.72E-09, -6.5000000000000006E-13, -6.400000000000001E-13
DataValue, -1.49, 1, 0.5, 3.8034E-09, -3.7902E-09, 1.9000000000000002E-13, 4.52E-12
DataValue, -1.475, 1, 0.5, 3.9074E-09, -3.9065E-09, 8.0000000000000013E-14, 1.93E-12
DataValue, -1.46, 1, 0.5, 3.9408E-09, -3.9557E-09, -5.2E-13, -9.8E-13
DataValue, -1.445, 1, 0.5, 4.0951E-09, -4.0985E-09, 3.7000000000000004E-13, -2.3500000000000003E-12
DataValue, -1.4300000000000002, 1, 0.5, 4.2815E-09, -4.2547E-09, -2.0700000000000003E-12, -3.9800000000000004E-12
DataValue, -1.415, 1, 0.5, 4.3373E-09, -4.3434E-09, 1.5200000000000002E-12, -2.4500000000000003E-12
DataValue, -1.4000000000000001, 1, 0.5, 4.5006E-09, -4.4713E-09, -3.3E-13, 4.5000000000000005E-13
DataValue, -1.385, 1, 0.5, 4.5208E-09, -4.492E-09, 3.8000000000000005E-13, 4.6000000000000006E-12
DataValue, -1.37, 1, 0.5, 4.6319E-09, -4.5919E-09, 2.5E-13, 1.07E-12
DataValue, -1.355, 1, 0.5, 4.6447E-09, -4.6362E-09, -5E-14, 9.8E-13
DataValue, -1.34, 1, 0.5, 4.7878E-09, -4.7787E-09, 4.1E-13, -2.5600000000000004E-12
DataValue, -1.325, 1, 0.5, 4.8135E-09, -4.7948E-09, -1.8200000000000003E-12, -4.6000000000000006E-12
DataValue, -1.31, 1, 0.5, 4.9422E-09, -4.9219E-09, 1.4900000000000001E-12, -1.74E-12
DataValue, -1.2950000000000002, 1, 0.5, 5.0971E-09, -5.1096E-09, -2.6E-13, 6.6E-13
DataValue, -1.28, 1, 0.5, 5.1126E-09, -5.1656E-09, 2.4000000000000004E-13, 3.3900000000000003E-12
DataValue, -1.2650000000000001, 1, 0.5, 5.324E-09, -5.3223E-09, 5.1E-13, 2.3200000000000002E-12
DataValue, -1.25, 1, 0.5, 5.4825E-09, -5.4911E-09, 1.0000000000000002E-14, 1.65E-12
DataValue, -1.235, 1, 0.5, 5.62E-09, -5.5978E-09, 3.6000000000000003E-13, -2.6300000000000003E-12
DataValue, -1.22, 1, 0.5, 5.7704E-09, -5.7967E-09, -2.03E-12, -4.6100000000000008E-12
DataValue, -1.205, 1, 0.5, 6.0623E-09, -5.9569E-09, 1.3000000000000001E-12, -4.27E-12
DataValue, -1.19, 1, 0.5, 6.0825E-09, -6.0628E-09, -1.2400000000000002E-12, 2.2000000000000002E-13
DataValue, -1.175, 1, 0.5, 6.2149E-09, -6.1869E-09, 4.8000000000000008E-13, 2.3300000000000004E-12
DataValue, -1.1600000000000001, 1, 0.5, 6.4594E-09, -6.3983E-09, 9.5E-13, 1.9200000000000003E-12
DataValue, -1.145, 1, 0.5, 6.6926E-09, -6.6777E-09, 6.400000000000001E-13, 3.56E-12
DataValue, -1.1300000000000001, 1, 0.5, 6.7954E-09, -6.7698E-09, 8.7E-13, -1.98E-12
DataValue, -1.115, 1, 0.5, 7.1071E-09, -7.1127E-09, -1.51E-12, -3.2400000000000003E-12
DataValue, -1.1, 1, 0.5, 7.287E-09, -7.2429E-09, 1.7700000000000001E-12, -5.2000000000000005E-12
DataValue, -1.085, 1, 0.5, 7.337E-09, -7.4868E-09, -1.46E-12, -1.46E-12
DataValue, -1.07, 1, 0.5, 7.5322E-09, -7.5735E-09, 7.4000000000000008E-13, 3.4000000000000005E-12
DataValue, -1.0550000000000002, 1, 0.5, 7.7507E-09, -7.7434E-09, 7E-13, 9.4E-13
DataValue, -1.04, 1, 0.5, 7.9355E-09, -7.9213E-09, 1.03E-12, 2.67E-12
DataValue, -1.0250000000000001, 1, 0.5, 8.0826E-09, -8.0516E-09, 8.1000000000000008E-13, -8.5000000000000011E-13
DataValue, -1.01, 1, 0.5, 8.3307E-09, -8.3825E-09, -9.4E-13, -1.3800000000000002E-12
DataValue, -0.995, 1, 0.5, 8.7235E-09, -8.702E-09, 1.4800000000000002E-12, -3.8800000000000004E-12
DataValue, -0.98000000000000009, 1, 0.5, 8.8536E-09, -8.9024E-09, -1.4800000000000002E-12, -1.26E-12
DataValue, -0.96500000000000008, 1, 0.5, 8.9898E-09, -9.0132E-09, 6.8E-13, 3.1700000000000004E-12
DataValue, -0.95000000000000007, 1, 0.5, 9.3952E-09, -9.474E-09, 1.03E-12, 2.21E-12
DataValue, -0.935, 1, 0.5, 9.6978E-09, -9.7808E-09, 8.6000000000000007E-13, 2.9300000000000002E-12
DataValue, -0.92, 1, 0.5, 1.00937E-08, -1.00298E-08, 8.6000000000000007E-13, -1.1000000000000002E-12
DataValue, -0.905, 1, 0.5, 1.03291E-08, -1.03286E-08, -1.17E-12, -3.9900000000000006E-12
DataValue, -0.89, 1, 0.5, 1.06134E-08, -1.06102E-08, 1.5200000000000002E-12, -3.38E-12
DataValue, -0.875, 1, 0.5, 1.08833E-08, -1.09342E-08, -1.7600000000000002E-12, -2.1500000000000003E-12
DataValue, -0.86, 1, 0.5, 1.11543E-08, -1.12055E-08, 8.9E-13, 1.5E-12
DataValue, -0.84500000000000008, 1, 0.5, 1.1464E-08, -1.1499199999999999E-08, 1.27E-12, 1.6800000000000001E-12
DataValue, -0.83000000000000007, 1, 0.5, 1.18666E-08, -1.1848399999999998E-08, 8.9E-13, -4.02E-12
DataValue, -0.81500000000000006, 1, 0.5, 1.2115199999999999E-08, -1.20558E-08, 1.08E-12, 3.6800000000000005E-12
DataValue, -0.8, 1, 0.5, 1.24222E-08, -1.2358799999999999E-08, -4.0000000000000006E-14, -3.0100000000000003E-12
DataValue, -0.785, 1, 0.5, 1.2815E-08, -1.2890799999999999E-08, -6.6E-13, -3.8000000000000005E-13
DataValue, -0.77, 1, 0.5, 1.3238999999999999E-08, -1.3225E-08, 6.7000000000000007E-13, -4.4000000000000004E-13
DataValue, -0.755, 1, 0.5, 1.37594E-08, -1.3470599999999999E-08, 1.31E-12, -1.31E-12
DataValue, -0.74, 1, 0.5, 1.4138599999999998E-08, -1.4081599999999998E-08, 1.2900000000000002E-12, 2.26E-12
DataValue, -0.72500000000000009, 1, 0.5, 1.4545999999999998E-08, -1.45786E-08, -2.4000000000000003E-12, -4.2900000000000005E-12
DataValue, -0.71000000000000008, 1, 0.5, 1.4855599999999999E-08, -1.4855399999999998E-08, 1.3900000000000001E-12, 2.9600000000000003E-12
DataValue, -0.69500000000000006, 1, 0.5, 1.5304399999999998E-08, -1.5419199999999998E-08, 7.9000000000000007E-13, -4.4900000000000005E-12
DataValue, -0.68, 1, 0.5, 1.5932E-08, -1.5966399999999997E-08, 1.32E-12, 3.4000000000000005E-12
DataValue, -0.665, 1, 0.5, 1.65216E-08, -1.6543799999999998E-08, -6.400000000000001E-13, -4.12E-12
DataValue, -0.65, 1, 0.5, 1.70572E-08, -1.6993399999999997E-08, 3.0000000000000005E-14, -1.5600000000000002E-12
DataValue, -0.635, 1, 0.5, 1.7653399999999998E-08, -1.75808E-08, 1.23E-12, -1.6800000000000001E-12
DataValue, -0.62, 1, 0.5, 1.81004E-08, -1.80572E-08, 1.69E-12, -2.14E-12
DataValue, -0.605, 1, 0.5, 1.90694E-08, -1.88952E-08, 1.1100000000000001E-12, 1.5E-12
DataValue, -0.59000000000000008, 1, 0.5, 1.9549E-08, -1.95268E-08, -2.2500000000000003E-12, -3.97E-12
DataValue, -0.57500000000000007, 1, 0.5, 1.9941199999999997E-08, -1.9943599999999998E-08, 1.65E-12, 2.2700000000000002E-12
DataValue, -0.56, 1, 0.5, 2.0577399999999998E-08, -2.0544399999999997E-08, 1.0600000000000001E-12, -5.13E-12
DataValue, -0.545, 1, 0.5, 2.1311599999999997E-08, -2.11368E-08, 9.8E-13, 3.9E-12
DataValue, -0.53, 1, 0.5, 2.1974199999999996E-08, -2.2036399999999998E-08, -8E-13, -2.46E-12
DataValue, -0.515, 1, 0.5, 2.2513599999999997E-08, -2.2464399999999997E-08, 1E-13, 4.8000000000000008E-13
DataValue, -0.5, 1, 0.5, 2.3308799999999996E-08, -2.3201799999999997E-08, 1.1100000000000001E-12, -8E-13
DataValue, -0.48500000000000004, 1, 0.5, 2.4091999999999998E-08, -2.3917E-08, 1.1100000000000001E-12, -1.86E-12
DataValue, -0.47000000000000003, 1, 0.5, 2.4777599999999997E-08, -2.4683799999999997E-08, 1.27E-12, 3.4900000000000003E-12
DataValue, -0.455, 1, 0.5, 2.5676599999999997E-08, -2.5884599999999998E-08, -2.31E-12, -3.2200000000000004E-12
DataValue, -0.44, 1, 0.5, 2.66056E-08, -2.6634399999999997E-08, 1.51E-12, 1.31E-12
DataValue, -0.42500000000000004, 1, 0.5, 2.7434799999999996E-08, -2.7808799999999997E-08, 1.2400000000000002E-12, -5.4000000000000004E-12
DataValue, -0.41000000000000003, 1, 0.5, 2.8778199999999996E-08, -2.8952799999999997E-08, 1.2000000000000001E-12, 4.7500000000000006E-12
DataValue, -0.395, 1, 0.5, 2.9703399999999997E-08, -2.9780999999999997E-08, -5.1E-13, -4.1000000000000007E-12
DataValue, -0.38, 1, 0.5, 3.08162E-08, -3.0867599999999994E-08, 4.0000000000000006E-14, 6.0000000000000007E-13
DataValue, -0.365, 1, 0.5, 3.1693199999999996E-08, -3.18954E-08, 1.6100000000000002E-12, -2.09E-12
DataValue, -0.35000000000000003, 1, 0.5, 3.3655999999999994E-08, -3.32396E-08, 1.4700000000000002E-12, -2.23E-12
DataValue, -0.335, 1, 0.5, 3.4637399999999996E-08, -3.47204E-08, 1.36E-12, 4.52E-12
DataValue, -0.32, 1, 0.5, 3.64226E-08, -3.6371999999999996E-08, -2.47E-12, -5.08E-12
DataValue, -0.305, 1, 0.5, 3.7648399999999996E-08, -3.76018E-08, 1.55E-12, 1.13E-12
DataValue, -0.29000000000000004, 1, 0.5, 3.8728399999999996E-08, -3.89114E-08, 9.2000000000000012E-13, -4.32E-12
DataValue, -0.275, 1, 0.5, 4.04306E-08, -4.0598799999999994E-08, 1.6100000000000002E-12, 5.3200000000000008E-12
DataValue, -0.26, 1, 0.5, 4.1888399999999993E-08, -4.1988E-08, -1.6E-12, -4.3500000000000006E-12
DataValue, -0.24500000000000002, 1, 0.5, 4.35592E-08, -4.3113799999999994E-08, 9.4E-13, 2E-13
DataValue, -0.23, 1, 0.5, 4.46966E-08, -4.47328E-08, 1.4E-12, -3.1E-12
DataValue, -0.215, 1, 0.5, 4.6116999999999995E-08, -4.6152199999999993E-08, 1.13E-12, -1.6800000000000001E-12
DataValue, -0.2, 1, 0.5, 4.8294799999999992E-08, -4.85672E-08, 5.4E-13, -2.3200000000000002E-12
DataValue, -0.185, 1, 0.5, 5.0239199999999995E-08, -5.0388199999999992E-08, -2.1500000000000003E-12, -2.4300000000000003E-12
DataValue, -0.17, 1, 0.5, 5.2374799999999993E-08, -5.2435799999999996E-08, 2.04E-12, 2.19E-12
DataValue, -0.155, 1, 0.5, 5.35518E-08, -5.3869799999999994E-08, 7.3E-13, -5.9700000000000006E-12
DataValue, -0.14, 1, 0.5, 5.5544999999999992E-08, -5.5284199999999992E-08, 1.5700000000000002E-12, 4.26E-12
DataValue, -0.125, 1, 0.5, 5.7481599999999996E-08, -5.7440999999999991E-08, -2.5300000000000003E-12, -5.95E-12
DataValue, -0.11, 1, 0.5, 5.8630599999999996E-08, -5.8943599999999993E-08, 1.64E-12, 3.3700000000000004E-12
DataValue, -0.095, 1, 0.5, 6.16362E-08, -6.1692399999999989E-08, 7.4000000000000008E-13, -4.3500000000000006E-12
DataValue, -0.08, 1, 0.5, 6.38964E-08, -6.34364E-08, 5.5000000000000008E-13, 2.97E-12
DataValue, -0.065, 1, 0.5, 6.6215799999999991E-08, -6.5921799999999989E-08, 2.2000000000000002E-13, -2.1500000000000003E-12
DataValue, -0.05, 1, 0.5, 6.79588E-08, -6.8533599999999988E-08, -4.7E-13, -3.38E-12
DataValue, -0.035, 1, 0.5, 7.0541E-08, -7.0245999999999993E-08, 1.46E-12, 2.5500000000000002E-12
DataValue, -0.02, 1, 0.5, 7.3296799999999987E-08, -7.3613599999999992E-08, 9.1000000000000016E-13, -3.56E-12
DataValue, -0.005, 1, 0.5, 7.6642399999999988E-08, -7.6892799999999988E-08, 2.1000000000000003E-12, 4.8500000000000005E-12
DataValue, 0.01, 1, 0.5, 7.8715799999999991E-08, -7.85252E-08, -1.98E-12, -4.3900000000000005E-12
DataValue, 0.025, 1, 0.5, 8.14946E-08, -8.1243E-08, 1.51E-12, 1.73E-12
DataValue, 0.04, 1, 0.5, 8.4220599999999989E-08, -8.430799999999999E-08, 1.12E-12, -5.3000000000000004E-12
DataValue, 0.055, 1, 0.5, 8.73952E-08, -8.7721799999999985E-08, 1.13E-12, 3.77E-12
DataValue, 0.07, 1, 0.5, 9.0052199999999989E-08, -9.0123399999999988E-08, 2.1000000000000001E-13, -3.4000000000000005E-12
DataValue, 0.085, 1, 0.5, 9.3732599999999988E-08, -9.3539199999999986E-08, -5.3000000000000006E-13, -5.6E-13
DataValue, 0.1, 1, 0.5, 9.6770599999999992E-08, -9.63142E-08, 1.9700000000000003E-12, -8E-13
DataValue, 0.115, 1, 0.5, 1.0008139999999999E-07, -1.0048099999999999E-07, 1E-12, -3.0800000000000002E-12
DataValue, 0.13, 1, 0.5, 1.0338479999999999E-07, -1.0317379999999998E-07, 1.65E-12, 3.1E-12
DataValue, 0.14500000000000002, 1, 0.5, 1.0698539999999998E-07, -1.0694659999999999E-07, -3.0100000000000003E-12, -4.43E-12
DataValue, 0.16, 1, 0.5, 1.1009479999999998E-07, -1.1006459999999999E-07, 1.95E-12, 1.74E-12
DataValue, 0.17500000000000002, 1, 0.5, 1.132732E-07, -1.1341919999999999E-07, 1E-12, -5.19E-12
DataValue, 0.19, 1, 0.5, 1.2062E-07, -1.1934E-07, 3.72E-12, -1.2330000000000001E-11
DataValue, 0.20500000000000002, 1, 0.5, 1.2154E-07, -1.2168E-07, 1.8100000000000002E-12, 4.9500000000000005E-12
DataValue, 0.22, 1, 0.5, 1.2636E-07, -1.2664E-07, 1.1500000000000002E-12, -5.2500000000000004E-12
DataValue, 0.23500000000000001, 1, 0.5, 1.302E-07, -1.3004E-07, 1.7100000000000002E-12, 2.2200000000000002E-12
DataValue, 0.25, 1, 0.5, 1.3481999999999999E-07, -1.3397999999999999E-07, -1.4700000000000002E-12, -5.8100000000000005E-12
DataValue, 0.265, 1, 0.5, 1.3924E-07, -1.3798E-07, 1.91E-12, 4.68E-12
DataValue, 0.28, 1, 0.5, 1.434E-07, -1.4473999999999998E-07, 1.1100000000000001E-12, -4E-12
DataValue, 0.29500000000000004, 1, 0.5, 1.479E-07, -1.4792E-07, 1.65E-12, 2.5800000000000003E-12
DataValue, 0.31, 1, 0.5, 1.5264E-07, -1.5297999999999998E-07, -7.5E-13, -2.4000000000000003E-12
DataValue, 0.325, 1, 0.5, 1.5752E-07, -1.5708E-07, 1.2400000000000002E-12, 4.0900000000000005E-12
DataValue, 0.34, 1, 0.5, 1.6214E-07, -1.604E-07, 1.23E-12, -4.89E-12
DataValue, 0.35500000000000004, 1, 0.5, 1.6609999999999999E-07, -1.6578E-07, 1.1600000000000001E-12, -1.5000000000000002E-13
DataValue, 0.37, 1, 0.5, 1.7026E-07, -1.7104E-07, -2.0000000000000003E-14, -3.46E-12
DataValue, 0.385, 1, 0.5, 1.751E-07, -1.7472E-07, 1.2800000000000002E-12, 2.06E-12
DataValue, 0.4, 1, 0.5, 1.7907999999999999E-07, -1.7892E-07, 1.5300000000000001E-12, -2.8100000000000003E-12
DataValue, 0.41500000000000004, 1, 0.5, 1.8397999999999998E-07, -1.8364E-07, 3.8000000000000005E-13, 8.4000000000000006E-13
