
SetupTitle, ExfoliatedMoS2_TGIdVg
PrimitiveTest, I/V Sweep
DataValue, -0.35000000000000003, 0.1, 0.5, 2.7937799999999998E-08, -2.7970199999999996E-08, -5.8000000000000005E-13, 6.3900000000000008E-12
DataValue, -0.365, 0.1, 0.5, 2.6761599999999997E-08, -2.6679799999999997E-08, -3.0600000000000003E-12, -2.6500000000000002E-12
DataValue, -0.38, 0.1, 0.5, 2.5480799999999997E-08, -2.5446199999999996E-08, -5E-13, 5.0500000000000005E-12
DataValue, -0.395, 0.1, 0.5, 2.4214399999999996E-08, -2.4110199999999996E-08, 5.7E-13, -6.9000000000000009E-13
DataValue, -0.41000000000000003, 0.1, 0.5, 2.3072199999999997E-08, -2.3044399999999996E-08, -1.09E-12, 3.8400000000000006E-12
DataValue, -0.42500000000000004, 0.1, 0.5, 2.21246E-08, -2.2096599999999998E-08, -5E-14, 2.13E-12
DataValue, -0.44, 0.1, 0.5, 2.1125E-08, -2.1006199999999997E-08, -2.72E-12, -1.1100000000000001E-12
DataValue, -0.455, 0.1, 0.5, 2.01622E-08, -2.0216599999999997E-08, 1.2500000000000001E-12, 4.6100000000000008E-12
DataValue, -0.47000000000000003, 0.1, 0.5, 1.92446E-08, -1.9343999999999998E-08, -5.7E-13, -2.7600000000000004E-12
DataValue, -0.48500000000000004, 0.1, 0.5, 1.8480199999999998E-08, -1.8471799999999997E-08, -4.4000000000000004E-13, 5.84E-12
DataValue, -0.5, 0.1, 0.5, 1.7682199999999997E-08, -1.7799999999999997E-08, -3.35E-12, -2.7100000000000004E-12
DataValue, -0.515, 0.1, 0.5, 1.7022399999999997E-08, -1.7034E-08, -7.3E-13, 4.6400000000000004E-12
DataValue, -0.53, 0.1, 0.5, 1.63044E-08, -1.62932E-08, 2.2000000000000002E-13, -1E-12
DataValue, -0.545, 0.1, 0.5, 1.56012E-08, -1.55976E-08, -1.4200000000000002E-12, 7.1400000000000007E-12
DataValue, -0.56, 0.1, 0.5, 1.49682E-08, -1.50322E-08, -9.7000000000000011E-13, -1.08E-12
DataValue, -0.57500000000000007, 0.1, 0.5, 1.4393799999999999E-08, -1.4414999999999999E-08, -1.5400000000000001E-12, 1.36E-12
DataValue, -0.59000000000000008, 0.1, 0.5, 1.37728E-08, -1.3842199999999998E-08, 1.04E-12, 2.13E-12
DataValue, -0.605, 0.1, 0.5, 1.31252E-08, -1.3219999999999999E-08, -7.9000000000000007E-13, -1.51E-12
DataValue, -0.62, 0.1, 0.5, 1.2613799999999999E-08, -1.2689599999999998E-08, 1.6000000000000003E-13, 6.5200000000000005E-12
DataValue, -0.635, 0.1, 0.5, 1.2139999999999998E-08, -1.21518E-08, -4.12E-12, -2.97E-12
DataValue, -0.65, 0.1, 0.5, 1.1708799999999998E-08, -1.17564E-08, 5.7E-13, 2.9400000000000004E-12
DataValue, -0.665, 0.1, 0.5, 1.12544E-08, -1.1277999999999999E-08, 2.5E-13, -3.23E-12
DataValue, -0.68, 0.1, 0.5, 1.0923E-08, -1.0991999999999998E-08, -1.98E-12, 6.4E-12
DataValue, -0.69500000000000006, 0.1, 0.5, 1.0475199999999999E-08, -1.0441999999999999E-08, -2.92E-12, -3.3E-12
DataValue, -0.71000000000000008, 0.1, 0.5, 1.0074799999999998E-08, -1.0060799999999999E-08, -1.13E-12, 4.83E-12
DataValue, -0.72500000000000009, 0.1, 0.5, 9.4287E-09, -9.375E-09, -9.8E-13, 3.9800000000000004E-12
DataValue, -0.74, 0.1, 0.5, 9.2889E-09, -9.3115E-09, -9.1000000000000016E-13, 7.7800000000000012E-12
DataValue, -0.755, 0.1, 0.5, 8.8816E-09, -8.9355E-09, 8.2E-13, 2.18E-12
DataValue, -0.77, 0.1, 0.5, 8.6453E-09, -8.6539E-09, -9.3E-13, 1.65E-12
DataValue, -0.785, 0.1, 0.5, 8.412E-09, -8.381E-09, 2.7E-13, -1.7500000000000002E-12
DataValue, -0.8, 0.1, 0.5, 8.084E-09, -8.0576E-09, -4.06E-12, -2.9400000000000004E-12
DataValue, -0.81500000000000006, 0.1, 0.5, 7.8273E-09, -7.8222E-09, -6.5000000000000006E-13, 9.8E-13
DataValue, -0.83000000000000007, 0.1, 0.5, 7.5313E-09, -7.5426E-09, -2.52E-12, 4.7000000000000006E-12
DataValue, -0.84500000000000008, 0.1, 0.5, 7.2197E-09, -7.212E-09, -4.0000000000000006E-14, 6.8700000000000004E-12
DataValue, -0.86, 0.1, 0.5, 6.9419E-09, -6.973E-09, 8.9E-13, 2.9600000000000003E-12
DataValue, -0.875, 0.1, 0.5, 6.7188E-09, -6.7295E-09, -8.9E-13, 6.2000000000000008E-13
DataValue, -0.89, 0.1, 0.5, 6.4901E-09, -6.4973E-09, 3.2000000000000005E-13, -3.87E-12
DataValue, -0.905, 0.1, 0.5, 6.2962E-09, -6.2909E-09, -3.65E-12, -1.93E-12
DataValue, -0.92, 0.1, 0.5, 6.1144E-09, -6.0943E-09, -9.7000000000000011E-13, 2.7000000000000002E-12
DataValue, -0.935, 0.1, 0.5, 5.9225E-09, -5.9134E-09, -2.4000000000000004E-13, 4.12E-12
DataValue, -0.95000000000000007, 0.1, 0.5, 5.6992E-09, -5.7795E-09, 3.0000000000000005E-14, 7.43E-12
DataValue, -0.96500000000000008, 0.1, 0.5, 5.5475E-09, -5.5537E-09, 1.3300000000000002E-12, 4.07E-12
DataValue, -0.98000000000000009, 0.1, 0.5, 5.3728E-09, -5.3949E-09, -7.7000000000000005E-13, -1.0100000000000001E-12
DataValue, -0.995, 0.1, 0.5, 5.1743E-09, -5.1552E-09, -4.7E-13, -1.8000000000000002E-12
DataValue, -1.01, 0.1, 0.5, 4.9725E-09, -4.9529E-09, -3.96E-12, -2.2500000000000003E-12
DataValue, -1.0250000000000001, 0.1, 0.5, 4.8201E-09, -4.8037E-09, -2.8100000000000003E-12, 6.8E-13
DataValue, -1.04, 0.1, 0.5, 4.6606E-09, -4.6544E-09, -5.4E-13, 4.2000000000000007E-12
DataValue, -1.0550000000000002, 0.1, 0.5, 4.5249E-09, -4.5339E-09, -1.09E-12, 7.21E-12
DataValue, -1.07, 0.1, 0.5, 4.3724E-09, -4.3901E-09, 1.1900000000000002E-12, 1.83E-12
DataValue, -1.085, 0.1, 0.5, 4.2041E-09, -4.2272E-09, -1.3500000000000001E-12, -1.5600000000000002E-12
DataValue, -1.1, 0.1, 0.5, 4.1456E-09, -4.1092E-09, -3.1000000000000004E-13, -8.8000000000000009E-13
DataValue, -1.115, 0.1, 0.5, 4.0451E-09, -4.0363E-09, -3.58E-12, -2.4800000000000003E-12
DataValue, -1.1300000000000001, 0.1, 0.5, 3.8626E-09, -3.8695E-09, -2.04E-12, 2.54E-12
DataValue, -1.145, 0.1, 0.5, 3.8077E-09, -3.8127E-09, -2.9000000000000003E-13, 4.5400000000000004E-12
DataValue, -1.1600000000000001, 0.1, 0.5, 3.6416E-09, -3.6692E-09, -4.6000000000000006E-13, 7.0300000000000005E-12
DataValue, -1.175, 0.1, 0.5, 3.5487E-09, -3.5641E-09, 5.7E-13, 2.11E-12
DataValue, -1.19, 0.1, 0.5, 3.42E-09, -3.427E-09, -2.42E-12, -1.5400000000000001E-12
DataValue, -1.205, 0.1, 0.5, 3.4151E-09, -3.4109E-09, -3.8000000000000005E-13, -2.11E-12
DataValue, -1.22, 0.1, 0.5, 3.2724E-09, -3.2618E-09, -5.28E-12, -2.8300000000000003E-12
DataValue, -1.235, 0.1, 0.5, 3.1431E-09, -3.1719E-09, -1.8100000000000002E-12, 2.95E-12
DataValue, -1.25, 0.1, 0.5, 3.088E-09, -3.0985E-09, -6.1E-13, 4.33E-12
DataValue, -1.2650000000000001, 0.1, 0.5, 3.006E-09, -3.015E-09, -5.9E-13, 6.96E-12
DataValue, -1.28, 0.1, 0.5, 2.9036E-09, -2.9225E-09, 6.9000000000000009E-13, 3.4100000000000002E-12
DataValue, -1.2950000000000002, 0.1, 0.5, 2.8349E-09, -2.8331E-09, -2.3300000000000004E-12, -3.5E-13
DataValue, -1.31, 0.1, 0.5, 2.7433E-09, -2.7276E-09, -1.14E-12, -3.0400000000000004E-12
DataValue, -1.325, 0.1, 0.5, 2.6724E-09, -2.6572E-09, -3.2400000000000003E-12, 1.02E-12
DataValue, -1.34, 0.1, 0.5, 2.5456E-09, -2.5591E-09, -2.0200000000000003E-12, 3.72E-12
DataValue, -1.355, 0.1, 0.5, 2.507E-09, -2.4871E-09, -4.2000000000000003E-13, 5.1700000000000008E-12
DataValue, -1.37, 0.1, 0.5, 2.4227E-09, -2.429E-09, -5.8000000000000005E-13, 6.0600000000000004E-12
DataValue, -1.385, 0.1, 0.5, 2.3666E-09, -2.3616E-09, 2.5E-13, 2.1200000000000003E-12
DataValue, -1.4000000000000001, 0.1, 0.5, 2.2975E-09, -2.2897E-09, -2.64E-12, -2.14E-12
DataValue, -1.415, 0.1, 0.5, 2.2509E-09, -2.2432E-09, -1.6200000000000002E-12, -2.5600000000000004E-12
DataValue, -1.4300000000000002, 0.1, 0.5, 2.1824E-09, -2.1773E-09, -3.1900000000000003E-12, -1.9000000000000002E-13
DataValue, -1.445, 0.1, 0.5, 2.085E-09, -2.0905999999999998E-09, -2.09E-12, 4.0400000000000006E-12
DataValue, -1.46, 0.1, 0.5, 2.0461E-09, -2.0384E-09, -6.0000000000000007E-13, 4.4400000000000005E-12
DataValue, -1.475, 0.1, 0.5, 1.9755E-09, -1.988E-09, -1.12E-12, 4.9600000000000007E-12
DataValue, -1.49, 0.1, 0.5, 1.9098E-09, -1.8997E-09, -5.3000000000000006E-13, 2.4000000000000004E-13
DataValue, -1.5050000000000001, 0.1, 0.5, 1.8668E-09, -1.8699E-09, -3.3600000000000002E-12, -2.29E-12
DataValue, -1.52, 0.1, 0.5, 1.8429E-09, -1.8406E-09, -1.21E-12, -1.79E-12
DataValue, -1.5350000000000001, 0.1, 0.5, 1.791E-09, -1.7813E-09, -2.77E-12, 3.1000000000000004E-13
DataValue, -1.55, 0.1, 0.5, 1.7402E-09, -1.7548E-09, -1.3000000000000001E-12, 5.3700000000000007E-12
DataValue, -1.5650000000000002, 0.1, 0.5, 1.6942E-09, -1.7022E-09, -7.100000000000001E-13, 5.14E-12
DataValue, -1.58, 0.1, 0.5, 1.6502E-09, -1.6572E-09, -1.1900000000000002E-12, 4.98E-12
DataValue, -1.595, 0.1, 0.5, 1.6132E-09, -1.6188E-09, -5.9E-13, 1.5000000000000002E-13
DataValue, -1.61, 0.1, 0.5, 1.5973E-09, -1.5892E-09, -3.2100000000000003E-12, -2.2200000000000002E-12
DataValue, -1.625, 0.1, 0.5, 1.5636E-09, -1.5624E-09, -7.4000000000000008E-13, -1.3900000000000001E-12
DataValue, -1.6400000000000001, 0.1, 0.5, 1.5105E-09, -1.4973E-09, -3.0600000000000003E-12, 5.8000000000000005E-13
DataValue, -1.655, 0.1, 0.5, 1.4917E-09, -1.5006E-09, -1.83E-12, 5.7100000000000005E-12
DataValue, -1.6700000000000002, 0.1, 0.5, 1.4509E-09, -1.4469E-09, -9.3E-13, 4.53E-12
DataValue, -1.685, 0.1, 0.5, 1.4272E-09, -1.4401E-09, -1.41E-12, 4.0900000000000005E-12
DataValue, -1.7000000000000002, 0.1, 0.5, 1.383E-09, -1.388E-09, -9.9E-13, 1.4E-12
DataValue, -1.715, 0.1, 0.5, 1.3526E-09, -1.3532E-09, -3.2600000000000002E-12, -1.3900000000000001E-12
DataValue, -1.73, 0.1, 0.5, 1.3227E-09, -1.3335E-09, -6.5000000000000006E-13, -1E-12
DataValue, -1.745, 0.1, 0.5, 1.3036E-09, -1.3066E-09, -2.2500000000000003E-12, 1.45E-12
DataValue, -1.76, 0.1, 0.5, 1.2777E-09, -1.2836E-09, -1.7600000000000002E-12, 5.8100000000000005E-12
DataValue, -1.7750000000000001, 0.1, 0.5, 1.2505E-09, -1.2531E-09, -1.32E-12, 3.95E-12
DataValue, -1.79, 0.1, 0.5, 1.2392E-09, -1.2439E-09, -2.26E-12, 4.73E-12
DataValue, -1.8050000000000002, 0.1, 0.5, 1.2134E-09, -1.2111E-09, -1.2800000000000002E-12, 1.14E-12
DataValue, -1.82, 0.1, 0.5, 1.1856E-09, -1.1875E-09, -3.87E-12, -1.9900000000000002E-12
DataValue, -1.8350000000000002, 0.1, 0.5, 1.1643E-09, -1.1716E-09, -6.8E-13, -8.4000000000000006E-13
DataValue, -1.85, 0.1, 0.5, 1.1419E-09, -1.1407E-09, -2.2500000000000003E-12, 2.01E-12
DataValue, -1.865, 0.1, 0.5, 1.1033E-09, -1.1145E-09, -1.98E-12, 5.4700000000000007E-12
DataValue, -1.8800000000000001, 0.1, 0.5, 1.0893E-09, -1.0886E-09, -1.41E-12, 5.1200000000000008E-12
DataValue, -1.895, 0.1, 0.5, 1.0821E-09, -1.0839E-09, -2.6300000000000003E-12, 3.86E-12
DataValue, -1.9100000000000001, 0.1, 0.5, 1.0625E-09, -1.0638E-09, -1.3000000000000001E-12, -2.5E-13
DataValue, -1.925, 0.1, 0.5, 1.0384E-09, -1.0336E-09, -3.9E-12, -2.64E-12
DataValue, -1.9400000000000002, 0.1, 0.5, 1.0118E-09, -1.0118E-09, -8.6000000000000007E-13, 7E-14
DataValue, -1.955, 0.1, 0.5, 9.8275000000000015E-10, -9.8455E-10, -2.23E-12, 5.3000000000000004E-12
DataValue, -1.9700000000000002, 0.1, 0.5, 9.6197000000000014E-10, -9.6174E-10, -1.6300000000000001E-12, 1.2800000000000002E-12
DataValue, -1.985, 0.1, 0.5, 9.4577000000000014E-10, -9.4125E-10, -4.26E-12, -1.46E-12
DataValue, -2, 0.1, 0.5, 9.2029E-10, -9.2094E-10, -1.31E-12, 1.6E-12
DataValue, -2, 0.4, 0.5, 1.871E-09, -1.8835E-09, -1.0600000000000001E-12, -1.3000000000000001E-12
DataValue, -1.985, 0.4, 0.5, 1.9469E-09, -1.9373E-09, -7.7000000000000005E-13, -7E-14
DataValue, -1.9700000000000002, 0.4, 0.5, 2.0002E-09, -1.9883E-09, -7.6000000000000009E-13, 3.77E-12
DataValue, -1.955, 0.4, 0.5, 2.0632E-09, -2.0664E-09, -1.6E-12, 6.8000000000000009E-12
DataValue, -1.9400000000000002, 0.4, 0.5, 2.0866E-09, -2.0879E-09, -1.2900000000000002E-12, 1.5200000000000002E-12
DataValue, -1.925, 0.4, 0.5, 2.1514E-09, -2.1471E-09, -2.37E-12, 4.7E-13
DataValue, -1.9100000000000001, 0.4, 0.5, 2.1792E-09, -2.1642E-09, -1.2000000000000002E-13, -3.95E-12
DataValue, -1.895, 0.4, 0.5, 2.2239E-09, -2.2354E-09, -3.0900000000000004E-12, -2.8600000000000003E-12
DataValue, -1.8800000000000001, 0.4, 0.5, 2.2868E-09, -2.3023E-09, -4.8000000000000008E-13, 1.12E-12
DataValue, -1.865, 0.4, 0.5, 2.3145E-09, -2.3041E-09, -6.1E-13, 3.2400000000000003E-12
DataValue, -1.85, 0.4, 0.5, 2.3679E-09, -2.3922E-09, -1.0600000000000001E-12, 5.8200000000000006E-12
DataValue, -1.8350000000000002, 0.4, 0.5, 2.4441E-09, -2.4268E-09, -4.3000000000000004E-13, 8.2E-13
DataValue, -1.82, 0.4, 0.5, 2.5292E-09, -2.5207E-09, -2.16E-12, -9.7000000000000011E-13
DataValue, -1.8050000000000002, 0.4, 0.5, 2.5844E-09, -2.5793E-09, -1.5000000000000002E-13, -3.4200000000000004E-12
DataValue, -1.79, 0.4, 0.5, 2.6587E-09, -2.6533E-09, -2.8300000000000003E-12, -2.67E-12
DataValue, -1.7750000000000001, 0.4, 0.5, 2.7416E-09, -2.7427E-09, -1.8000000000000002E-13, 2.42E-12
DataValue, -1.76, 0.4, 0.5, 2.8221E-09, -2.8387E-09, 2.6E-13, 2.74E-12
DataValue, -1.745, 0.4, 0.5, 2.9152E-09, -2.9087E-09, -3.3E-13, 4.3900000000000005E-12
DataValue, -1.73, 0.4, 0.5, 2.9994E-09, -2.9889E-09, -1.0000000000000002E-14, 1.8700000000000003E-12
DataValue, -1.715, 0.4, 0.5, 3.0645E-09, -3.0563E-09, -1.91E-12, -2.4500000000000003E-12
DataValue, -1.7000000000000002, 0.4, 0.5, 3.131E-09, -3.1466E-09, 3.9000000000000005E-13, -3.46E-12
DataValue, -1.685, 0.4, 0.5, 3.2167E-09, -3.2111E-09, -1.8700000000000003E-12, -1.07E-12
DataValue, -1.6700000000000002, 0.4, 0.5, 3.2826E-09, -3.2683E-09, -7.8000000000000011E-13, 2.72E-12
DataValue, -1.655, 0.4, 0.5, 3.365E-09, -3.382E-09, 3.3E-13, 2.5000000000000003E-12
DataValue, -1.6400000000000001, 0.4, 0.5, 3.4966E-09, -3.5169E-09, 0, 5.1700000000000008E-12
DataValue, -1.625, 0.4, 0.5, 3.6086E-09, -3.6020999999999998E-09, 5.5000000000000008E-13, 1.37E-12
DataValue, -1.61, 0.4, 0.5, 3.6554E-09, -3.6561E-09, -1.91E-12, -4.36E-12
DataValue, -1.595, 0.4, 0.5, 3.7826E-09, -3.7802E-09, 2.9000000000000003E-13, -2.4500000000000003E-12
DataValue, -1.58, 0.4, 0.5, 3.9157E-09, -3.9179E-09, -1.98E-12, -1.41E-12
DataValue, -1.5650000000000002, 0.4, 0.5, 3.9763E-09, -3.9914E-09, -5.3000000000000006E-13, 1.3400000000000002E-12
DataValue, -1.55, 0.4, 0.5, 4.0889E-09, -4.0815E-09, 4.1E-13, 4.28E-12
DataValue, -1.5350000000000001, 0.4, 0.5, 4.2202999999999996E-09, -4.2127E-09, 3.4E-13, 4.7600000000000007E-12
DataValue, -1.52, 0.4, 0.5, 4.3978E-09, -4.3813E-09, 1.1500000000000002E-12, -1.09E-12
DataValue, -1.5050000000000001, 0.4, 0.5, 4.5247E-09, -4.5307E-09, -1.9900000000000002E-12, -4.23E-12
DataValue, -1.49, 0.4, 0.5, 4.645E-09, -4.6398E-09, 2.4000000000000004E-13, -2.52E-12
DataValue, -1.475, 0.4, 0.5, 4.8106E-09, -4.7864E-09, -1.86E-12, -2.29E-12
DataValue, -1.46, 0.4, 0.5, 4.9203E-09, -4.906E-09, -5.4E-13, 2.92E-12
DataValue, -1.445, 0.4, 0.5, 5.079E-09, -5.1069E-09, 3.8000000000000005E-13, 4.26E-12
DataValue, -1.4300000000000002, 0.4, 0.5, 5.2345E-09, -5.2263E-09, 2.0000000000000003E-14, 3.4700000000000004E-12
DataValue, -1.415, 0.4, 0.5, 5.4195E-09, -5.374E-09, 1.2400000000000002E-12, -1.22E-12
DataValue, -1.4000000000000001, 0.4, 0.5, 5.5541E-09, -5.5518E-09, -2.39E-12, -3.0100000000000003E-12
DataValue, -1.385, 0.4, 0.5, 5.7668E-09, -5.7708E-09, 1.9000000000000002E-13, -4.2000000000000007E-12
DataValue, -1.37, 0.4, 0.5, 5.9743E-09, -5.941E-09, -1.59E-12, -1.4300000000000002E-12
DataValue, -1.355, 0.4, 0.5, 6.0944E-09, -6.0992E-09, -6.3E-13, 5.79E-12
DataValue, -1.34, 0.4, 0.5, 6.3576E-09, -6.3465E-09, 2.5E-13, 4.0900000000000005E-12
DataValue, -1.325, 0.4, 0.5, 6.4951E-09, -6.5203E-09, 1.0600000000000001E-12, 4.58E-12
DataValue, -1.31, 0.4, 0.5, 6.7061E-09, -6.6792E-09, 1.8900000000000002E-12, -5.1E-13
DataValue, -1.2950000000000002, 0.4, 0.5, 6.9747E-09, -6.9447E-09, -1.9700000000000003E-12, -3.8300000000000004E-12
DataValue, -1.28, 0.4, 0.5, 7.1752E-09, -7.1783E-09, 9.1000000000000016E-13, -4.1500000000000007E-12
DataValue, -1.2650000000000001, 0.4, 0.5, 7.4687E-09, -7.4339E-09, -2.6300000000000003E-12, -4.0000000000000006E-14
DataValue, -1.25, 0.4, 0.5, 7.6703E-09, -7.6556E-09, -4E-13, 5.24E-12
DataValue, -1.235, 0.4, 0.5, 7.8688E-09, -7.8583E-09, 6.5000000000000006E-13, 2.0700000000000003E-12
DataValue, -1.22, 0.4, 0.5, 8.1921E-09, -8.2005E-09, 1.91E-12, 2.5500000000000002E-12
DataValue, -1.205, 0.4, 0.5, 8.4307E-09, -8.4545E-09, 2.7600000000000004E-12, -1.0100000000000001E-12
DataValue, -1.19, 0.4, 0.5, 8.6714E-09, -8.6749E-09, -2.52E-12, -5.44E-12
DataValue, -1.175, 0.4, 0.5, 8.9639E-09, -8.9917E-09, -1.0000000000000002E-14, -4.12E-12
DataValue, -1.1600000000000001, 0.4, 0.5, 9.3413E-09, -9.3424E-09, -8.7E-13, 8.6000000000000007E-13
DataValue, -1.145, 0.4, 0.5, 9.6804E-09, -9.665E-09, -4.3000000000000004E-13, 4.58E-12
DataValue, -1.1300000000000001, 0.4, 0.5, 9.9562E-09, -9.9205E-09, 1.6700000000000002E-12, 4.4900000000000005E-12
DataValue, -1.115, 0.4, 0.5, 1.04155E-08, -1.04143E-08, 9.1000000000000016E-13, 2.9800000000000002E-12
DataValue, -1.1, 0.4, 0.5, 1.0752E-08, -1.07031E-08, 8.300000000000001E-13, -3.4900000000000003E-12
DataValue, -1.085, 0.4, 0.5, 1.11687E-08, -1.11276E-08, -2.62E-12, -5.7800000000000008E-12
DataValue, -1.07, 0.4, 0.5, 1.14398E-08, -1.1384799999999998E-08, 1.4E-12, 2.9900000000000004E-12
DataValue, -1.0550000000000002, 0.4, 0.5, 1.1783999999999998E-08, -1.1754199999999998E-08, -2.9800000000000002E-12, -4.43E-12
DataValue, -1.04, 0.4, 0.5, 1.23116E-08, -1.2271E-08, 1.1500000000000002E-12, 4.1900000000000005E-12
DataValue, -1.0250000000000001, 0.4, 0.5, 1.2692199999999998E-08, -1.2619999999999998E-08, 6.400000000000001E-13, -4.8600000000000007E-12
DataValue, -1.01, 0.4, 0.5, 1.3215E-08, -1.3184199999999998E-08, 0, 4.82E-12
DataValue, -0.995, 0.4, 0.5, 1.3794799999999998E-08, -1.3749599999999999E-08, -2.04E-12, -3.3E-12
DataValue, -0.98000000000000009, 0.4, 0.5, 1.4348599999999998E-08, -1.4417E-08, 4.7E-13, 1.23E-12
DataValue, -0.96500000000000008, 0.4, 0.5, 1.4757199999999999E-08, -1.47972E-08, 2.6000000000000002E-12, -2.36E-12
DataValue, -0.95000000000000007, 0.4, 0.5, 1.53576E-08, -1.5325199999999997E-08, -3.5E-13, 1.4900000000000001E-12
DataValue, -0.935, 0.4, 0.5, 1.59736E-08, -1.5895799999999998E-08, -3.9000000000000005E-13, -5E-13
DataValue, -0.92, 0.4, 0.5, 1.65358E-08, -1.6606999999999998E-08, -1.51E-12, -8.2E-13
DataValue, -0.905, 0.4, 0.5, 1.7098599999999998E-08, -1.7167599999999997E-08, 1.9400000000000002E-12, 2.74E-12
DataValue, -0.89, 0.4, 0.5, 1.7828199999999997E-08, -1.77714E-08, 5.7E-13, -3.63E-12
DataValue, -0.875, 0.4, 0.5, 1.8435399999999998E-08, -1.8491799999999997E-08, 1.3400000000000002E-12, 6.1600000000000004E-12
DataValue, -0.86, 0.4, 0.5, 1.9273799999999997E-08, -1.9124199999999997E-08, -2.44E-12, -4.6000000000000006E-12
DataValue, -0.84500000000000008, 0.4, 0.5, 1.9922599999999997E-08, -1.9861399999999997E-08, 1.41E-12, 3.1400000000000004E-12
DataValue, -0.83000000000000007, 0.4, 0.5, 2.07794E-08, -2.07668E-08, 8.8000000000000009E-13, -3.8300000000000004E-12
DataValue, -0.81500000000000006, 0.4, 0.5, 2.13656E-08, -2.14908E-08, 6.2000000000000008E-13, 4.7100000000000007E-12
DataValue, -0.8, 0.4, 0.5, 2.2245599999999998E-08, -2.2067599999999998E-08, -1.23E-12, -3.1600000000000003E-12
DataValue, -0.785, 0.4, 0.5, 2.31098E-08, -2.30972E-08, 2.0000000000000003E-14, 1.5600000000000002E-12
DataValue, -0.77, 0.4, 0.5, 2.4055199999999997E-08, -2.4144399999999996E-08, 2.6300000000000003E-12, -9.1000000000000016E-13
DataValue, -0.755, 0.4, 0.5, 2.5195999999999996E-08, -2.51512E-08, 6.6E-13, -2.29E-12
DataValue, -0.74, 0.4, 0.5, 2.6523999999999997E-08, -2.6470399999999997E-08, 5.4E-13, 3.0300000000000002E-12
DataValue, -0.72500000000000009, 0.4, 0.5, 2.7357799999999998E-08, -2.7331999999999996E-08, -2.79E-12, -5.49E-12
DataValue, -0.71000000000000008, 0.4, 0.5, 2.8236399999999997E-08, -2.8433199999999998E-08, 1.64E-12, 2.09E-12
DataValue, -0.69500000000000006, 0.4, 0.5, 2.9416999999999998E-08, -2.9461399999999997E-08, 9.3E-13, -4.9000000000000005E-12
DataValue, -0.68, 0.4, 0.5, 3.07998E-08, -3.0836199999999997E-08, 6.5000000000000006E-13, 5.7200000000000007E-12
DataValue, -0.665, 0.4, 0.5, 3.20226E-08, -3.19244E-08, -1.46E-12, -4.5900000000000004E-12
DataValue, -0.65, 0.4, 0.5, 3.3286199999999995E-08, -3.31044E-08, 6.1E-13, 2.62E-12
DataValue, -0.635, 0.4, 0.5, 3.4701399999999996E-08, -3.4666999999999995E-08, 1.6700000000000002E-12, -3.2100000000000003E-12
DataValue, -0.62, 0.4, 0.5, 3.61428E-08, -3.6070799999999995E-08, 2.5E-13, 2.11E-12
DataValue, -0.605, 0.4, 0.5, 3.7960599999999996E-08, -3.80096E-08, 1.18E-12, 2.4000000000000004E-13
DataValue, -0.59000000000000008, 0.4, 0.5, 3.92362E-08, -3.9465799999999993E-08, -1.17E-12, -3.05E-12
DataValue, -0.57500000000000007, 0.4, 0.5, 4.1246E-08, -4.11962E-08, 2.24E-12, 2.01E-12
DataValue, -0.56, 0.4, 0.5, 4.29626E-08, -4.30884E-08, 5.9E-13, -2.9900000000000004E-12
DataValue, -0.545, 0.4, 0.5, 4.5004799999999994E-08, -4.4985599999999995E-08, 1.4200000000000002E-12, 5.08E-12
DataValue, -0.53, 0.4, 0.5, 4.6787399999999996E-08, -4.67616E-08, -2.5800000000000003E-12, -4.8000000000000005E-12
DataValue, -0.515, 0.4, 0.5, 4.9148799999999995E-08, -4.9179599999999993E-08, 1.7500000000000002E-12, 5.08E-12
DataValue, -0.5, 0.4, 0.5, 5.1523799999999994E-08, -5.1287999999999996E-08, 1.4400000000000001E-12, -5.6E-12
DataValue, -0.48500000000000004, 0.4, 0.5, 5.36814E-08, -5.3890999999999996E-08, 5.5000000000000008E-13, 5.33E-12
DataValue, -0.47000000000000003, 0.4, 0.5, 5.6437999999999992E-08, -5.6277799999999992E-08, -2.2000000000000002E-13, -3.3900000000000003E-12
DataValue, -0.455, 0.4, 0.5, 5.8794E-08, -5.8735199999999994E-08, -2.7E-13, -2.4000000000000004E-13
DataValue, -0.44, 0.4, 0.5, 6.16962E-08, -6.14728E-08, 1.8100000000000002E-12, -1.4E-13
DataValue, -0.42500000000000004, 0.4, 0.5, 6.4096199999999991E-08, -6.4108E-08, 4.5000000000000005E-13, -2.0200000000000003E-12
DataValue, -0.41000000000000003, 0.4, 0.5, 6.7586E-08, -6.7691199999999991E-08, 1.8700000000000003E-12, 2.85E-12
DataValue, -0.395, 0.4, 0.5, 7.0712199999999989E-08, -7.031179999999999E-08, -2.6100000000000004E-12, -3.9900000000000006E-12
DataValue, -0.38, 0.4, 0.5, 7.4278999999999986E-08, -7.4278799999999989E-08, 1.9400000000000002E-12, 2.28E-12
DataValue, -0.365, 0.4, 0.5, 7.7910999999999989E-08, -7.7779E-08, 3.1000000000000004E-13, -4.9600000000000007E-12
DataValue, -0.35000000000000003, 0.4, 0.5, 8.1036999999999986E-08, -8.13676E-08, 1.2800000000000002E-12, 6.26E-12
DataValue, -0.335, 0.4, 0.5, 8.526279999999999E-08, -8.49364E-08, -1.7100000000000002E-12, -5.94E-12
