
SetupTitle, ExfoliatedMoS2_TGIdVd
PrimitiveTest, I/V Sweep
DataValue, 1.2, -2, 2, 1.1650000000000002E-11, -1.6140000000000002E-11, 3.4132096331752027E-06
DataValue, 1.215, -2, 2, 1.261E-11, -1.6090000000000003E-11, 3.5510561809129406E-06
DataValue, 1.23, -2, 2, 1.2870000000000002E-11, -1.6400000000000003E-11, 3.5874782229304195E-06
DataValue, 1.245, -2, 2, 1.3460000000000001E-11, -1.6600000000000003E-11, 3.6687872655688286E-06
DataValue, 1.26, -2, 2, 1.402E-11, -1.732E-11, 3.7443290453698109E-06
DataValue, 1.2750000000000001, -2, 2, 1.3880000000000001E-11, -1.786E-11, 3.7255872020394318E-06
DataValue, 1.29, -2, 2, 1.4650000000000002E-11, -1.8730000000000003E-11, 3.8275318418009281E-06
DataValue, 1.3050000000000002, -2, 2, 1.4250000000000001E-11, -1.9660000000000003E-11, 3.7749172176353748E-06
DataValue, 1.32, -2, 2, 1.4050000000000001E-11, -1.925E-11, 3.7483329627982626E-06
DataValue, 1.335, -2, 2, 1.586E-11, -1.9820000000000002E-11, 3.9824615503479756E-06
DataValue, 1.35, -2, 2, 1.4400000000000002E-11, -2.0200000000000002E-11, 3.7947331922020555E-06
DataValue, 1.365, -2, 2, 1.384E-11, -1.996E-11, 3.7202150475476551E-06
DataValue, 1.3800000000000001, -2, 2, 1.3650000000000001E-11, -1.9550000000000003E-11, 3.6945906403822335E-06
DataValue, 1.395, -2, 2, 1.3860000000000001E-11, -2.0480000000000003E-11, 3.7229020937972573E-06
DataValue, 1.4100000000000001, -2, 2, 1.48E-11, -2.025E-11, 3.847076812334269E-06
DataValue, 1.425, -2, 2, 1.4720000000000002E-11, -2.074E-11, 3.8366652186501756E-06
DataValue, 1.4400000000000002, -2, 2, 1.502E-11, -2.1020000000000002E-11, 3.87556447501522E-06
DataValue, 1.455, -2, 2, 1.61E-11, -2.2370000000000003E-11, 4.0124805295477763E-06
DataValue, 1.47, -2, 2, 1.659E-11, -2.236E-11, 4.07308237088326E-06
DataValue, 1.485, -2, 2, 1.795E-11, -2.4150000000000002E-11, 4.2367440328629717E-06
DataValue, 1.5, -2, 2, 1.664E-11, -2.238E-11, 4.0792156108742281E-06
DataValue, 1.5, -2, 2, 1.628E-11, -2.0530000000000002E-11, 4.034848200366403E-06
DataValue, 1.485, -2, 2, 1.5140000000000002E-11, -1.9350000000000003E-11, 3.8910152916687446E-06
DataValue, 1.47, -2, 2, 1.5250000000000002E-11, -2.023E-11, 3.9051248379533274E-06
DataValue, 1.455, -2, 2, 1.5070000000000003E-11, -2.043E-11, 3.882009788756335E-06
DataValue, 1.4400000000000002, -2, 2, 1.322E-11, -2.056E-11, 3.6359317925395688E-06
DataValue, 1.425, -2, 2, 1.3070000000000002E-11, -1.9660000000000003E-11, 3.6152454965050438E-06
DataValue, 1.4100000000000001, -2, 2, 1.3880000000000001E-11, -1.95E-11, 3.7255872020394318E-06
DataValue, 1.395, -2, 2, 1.423E-11, -2.0020000000000002E-11, 3.772267222772003E-06
DataValue, 1.3800000000000001, -2, 2, 1.4360000000000001E-11, -1.9890000000000002E-11, 3.7894590642992835E-06
DataValue, 1.365, -2, 2, 1.444E-11, -1.928E-11, 3.8E-06
DataValue, 1.35, -2, 2, 1.5210000000000002E-11, -1.9780000000000002E-11, 3.9E-06
DataValue, 1.335, -2, 2, 1.4810000000000002E-11, -1.99E-11, 3.8483762809787718E-06
DataValue, 1.32, -2, 2, 1.3470000000000001E-11, -2.0000000000000002E-11, 3.6701498607005139E-06
DataValue, 1.3050000000000002, -2, 2, 1.3090000000000002E-11, -1.817E-11, 3.618010503025109E-06
DataValue, 1.29, -2, 2, 1.3780000000000002E-11, -1.8890000000000002E-11, 3.7121422386541171E-06
DataValue, 1.2750000000000001, -2, 2, 1.3440000000000001E-11, -1.7400000000000003E-11, 3.6660605559646719E-06
DataValue, 1.26, -2, 2, 1.3900000000000002E-11, -1.75E-11, 3.72827037646145E-06
DataValue, 1.245, -2, 2, 1.457E-11, -1.71E-11, 3.817066936798463E-06
DataValue, 1.23, -2, 2, 1.4150000000000001E-11, -1.648E-11, 3.7616485747608058E-06
DataValue, 1.215, -2, 2, 1.363E-11, -1.6870000000000002E-11, 3.6918829883949464E-06
DataValue, 1.2, -2, 2, 1.4380000000000001E-11, -1.661E-11, 3.7920970451717082E-06
DataValue, 1.185, -2, 2, 1.3470000000000001E-11, -1.646E-11, 3.6701498607005139E-06
DataValue, 1.1700000000000002, -2, 2, 1.2230000000000001E-11, -1.579E-11, 3.4971416900091426E-06
DataValue, 1.155, -2, 2, 1.1610000000000001E-11, -1.4450000000000001E-11, 3.4073450074801642E-06
DataValue, 1.1400000000000001, -2, 2, 1.18E-11, -1.506E-11, 3.4351128074635336E-06
DataValue, 1.125, -2, 2, 1.1140000000000001E-11, -1.5160000000000002E-11, 3.3376638536557275E-06
DataValue, 1.11, -2, 2, 1.1850000000000001E-11, -1.508E-11, 3.4423828956117015E-06
DataValue, 1.095, -2, 2, 1.116E-11, -1.4630000000000002E-11, 3.3406586176980133E-06
DataValue, 1.08, -2, 2, 1.0400000000000001E-11, -1.414E-11, 3.22490309931942E-06
DataValue, 1.065, -2, 2, 1.0020000000000001E-11, -1.459E-11, 3.1654383582688828E-06
DataValue, 1.05, -2, 2, 1.1020000000000001E-11, -1.5940000000000002E-11, 3.3196385345395665E-06
DataValue, 1.0350000000000001, -2, 2, 1.0440000000000002E-11, -1.56E-11, 3.2310988842807025E-06
DataValue, 1.02, -2, 2, 9.97E-12, -1.6050000000000002E-11, 3.157530680769389E-06
DataValue, 1.0050000000000001, -2, 2, 9.8100000000000012E-12, -1.56E-11, 3.1320919526731651E-06
DataValue, 0.9900000000000001, -2, 2, 9.0000000000000012E-12, -1.5E-11, 3E-06
DataValue, 0.97500000000000009, -2, 2, 8.2900000000000012E-12, -1.5160000000000002E-11, 2.879236009777594E-06
DataValue, 0.96000000000000008, -2, 2, 8.84E-12, -1.49E-11, 2.973213749463701E-06
DataValue, 0.94500000000000006, -2, 2, 8.4700000000000009E-12, -1.511E-11, 2.9103264421710497E-06
DataValue, 0.93, -2, 2, 8.5000000000000013E-12, -1.497E-11, 2.9154759474226503E-06
DataValue, 0.915, -2, 2, 9.9200000000000014E-12, -1.6090000000000003E-11, 3.1496031496047245E-06
DataValue, 0.9, -2, 2, 9.15E-12, -1.5430000000000002E-11, 3.0248966924508349E-06
DataValue, 0.885, -2, 2, 9.14E-12, -1.5630000000000002E-11, 3.0232432915661947E-06
DataValue, 0.87, -2, 2, 9.26E-12, -1.5920000000000002E-11, 3.0430248109405877E-06
DataValue, 0.85500000000000009, -2, 2, 9.4100000000000013E-12, -1.575E-11, 3.0675723300355939E-06
DataValue, 0.84000000000000008, -2, 2, 8.8900000000000011E-12, -1.478E-11, 2.9816103031751149E-06
DataValue, 0.82500000000000007, -2, 2, 9.64E-12, -1.549E-11, 3.1048349392520047E-06
DataValue, 0.81, -2, 2, 9.1000000000000012E-12, -1.4370000000000001E-11, 3.0166206257996713E-06
DataValue, 0.795, -2, 2, 9.45E-12, -1.506E-11, 3.0740852297878796E-06
DataValue, 0.78, -2, 2, 8.8800000000000009E-12, -1.402E-11, 2.9799328851502681E-06
DataValue, 0.765, -2, 2, 9.8000000000000011E-12, -1.404E-11, 3.1304951684997056E-06
DataValue, 0.75, -2, 2, 9.900000000000001E-12, -1.3480000000000002E-11, 3.1464265445104549E-06
DataValue, 0.735, -2, 2, 9.5900000000000009E-12, -1.3460000000000001E-11, 3.0967725134404045E-06
DataValue, 0.72000000000000008, -2, 2, 8.45E-12, -1.2570000000000002E-11, 2.9068883707497267E-06
DataValue, 0.70500000000000007, -2, 2, 9.0000000000000012E-12, -1.3460000000000001E-11, 3E-06
DataValue, 0.69000000000000006, -2, 2, 8.11E-12, -1.33E-11, 2.8478061731796285E-06
DataValue, 0.675, -2, 2, 8.32E-12, -1.3090000000000002E-11, 2.8844410203711914E-06
DataValue, 0.66, -2, 2, 7.34E-12, -1.178E-11, 2.7092434368288135E-06
DataValue, 0.645, -2, 2, 7.0500000000000009E-12, -1.157E-11, 2.6551836094703508E-06
DataValue, 0.63, -2, 2, 7.54E-12, -1.116E-11, 2.7459060435491961E-06
DataValue, 0.615, -2, 2, 7.16E-12, -1.1460000000000002E-11, 2.6758176320519306E-06
DataValue, 0.6, -2, 2, 6.8400000000000007E-12, -1.2040000000000001E-11, 2.6153393661244042E-06
DataValue, 0.58500000000000008, -2, 2, 6.1300000000000007E-12, -1.1450000000000002E-11, 2.4758836806279898E-06
DataValue, 0.57000000000000006, -2, 2, 6.35E-12, -1.3180000000000002E-11, 2.5199206336708306E-06
DataValue, 0.555, -2, 2, 5.1600000000000006E-12, -1.171E-11, 2.2715633383201096E-06
DataValue, 0.54, -2, 2, 5.69E-12, -1.221E-11, 2.3853720883753127E-06
DataValue, 0.525, -2, 2, 5.3500000000000004E-12, -1.2220000000000001E-11, 2.3130067012440757E-06
DataValue, 0.51, -2, 2, 4.63E-12, -1.1510000000000001E-11, 2.1517434791350013E-06
DataValue, 0.49500000000000005, -2, 2, 5.55E-12, -1.2340000000000001E-11, 2.3558437978779496E-06
DataValue, 0.48000000000000004, -2, 2, 5.38E-12, -1.251E-11, 2.3194827009486404E-06
DataValue, 0.465, -2, 2, 5.9100000000000005E-12, -1.269E-11, 2.4310491562286435E-06
DataValue, 0.45, -2, 2, 6.2400000000000009E-12, -1.2150000000000001E-11, 2.4979991993593595E-06
DataValue, 0.435, -2, 2, 6.3700000000000005E-12, -1.3030000000000001E-11, 2.5238858928247926E-06
DataValue, 0.42000000000000004, -2, 2, 5.9E-12, -1.2870000000000002E-11, 2.428991560298224E-06
DataValue, 0.405, -2, 2, 6.2E-12, -1.249E-11, 2.4899799195977465E-06
DataValue, 0.39, -2, 2, 6.4E-12, -1.1920000000000001E-11, 2.5298221281347034E-06
DataValue, 0.375, -2, 2, 6.2900000000000009E-12, -1.129E-11, 2.5079872407968905E-06
DataValue, 0.36000000000000004, -2, 2, 5.9600000000000005E-12, -1.036E-11, 2.4413111231467409E-06
DataValue, 0.34500000000000003, -2, 2, 6.71E-12, -1.087E-11, 2.5903667693977237E-06
DataValue, 0.33, -2, 2, 7.06E-12, -1.077E-11, 2.6570660511172846E-06
DataValue, 0.315, -2, 2, 6.9400000000000007E-12, -1.1210000000000001E-11, 2.6343879744638983E-06
DataValue, 0.3, -2, 2, 6.8200000000000004E-12, -1.0630000000000001E-11, 2.6115129714401192E-06
DataValue, 0.28500000000000003, -2, 2, 7.01E-12, -1.0930000000000001E-11, 2.6476404589747455E-06
DataValue, 0.27, -2, 2, 6.0300000000000008E-12, -1.0640000000000002E-11, 2.4556058315617352E-06
DataValue, 0.255, -2, 2, 5.4600000000000006E-12, -1.0210000000000001E-11, 2.3366642891095848E-06
DataValue, 0.24000000000000002, -2, 2, 5.14E-12, -9.58E-12, 2.2671568097509269E-06
DataValue, 0.225, -2, 2, 4.1000000000000007E-12, -8.92E-12, 2.024845673131659E-06
DataValue, 0.21000000000000002, -2, 2, 3.5000000000000004E-12, -8.8000000000000013E-12, 1.8708286933869708E-06
DataValue, 0.195, -2, 2, 4.1900000000000005E-12, -8.8000000000000013E-12, 2.0469489490458722E-06
DataValue, 0.18000000000000002, -2, 2, 4.0500000000000007E-12, -8.65E-12, 2.012461179749811E-06
DataValue, 0.165, -2, 2, 3.56E-12, -8.92E-12, 1.8867962264113208E-06
DataValue, 0.15, -2, 2, 3.81E-12, -9.4200000000000015E-12, 1.9519221295943135E-06
DataValue, 0.135, -2, 2, 3.2E-12, -9.25E-12, 1.7888543819998317E-06
DataValue, 0.12000000000000001, -2, 2, 2.8E-12, -9.2200000000000015E-12, 1.6733200530681511E-06
DataValue, 0.10500000000000001, -2, 2, 2.5000000000000003E-12, -9.67E-12, 1.5811388300841898E-06
DataValue, 0.090000000000000011, -2, 2, 2.4800000000000003E-12, -1.014E-11, 1.5748015748023623E-06
DataValue, 0.075, -2, 2, 1.7000000000000002E-12, -9.3800000000000008E-12, 1.3038404810405298E-06
DataValue, 0.060000000000000005, -2, 2, 2.01E-12, -9.4100000000000013E-12, 1.4177446878757825E-06
DataValue, 0.045000000000000005, -2, 2, 1.8200000000000003E-12, -9.86E-12, 1.3490737563232043E-06
DataValue, 0.030000000000000002, -2, 2, 2.7800000000000003E-12, -1.014E-11, 1.6673332000533068E-06
DataValue, 0.015000000000000001, -2, 2, 3.2400000000000003E-12, -9.95E-12, 1.8000000000000001E-06
DataValue, 0, -2, 2, 3.35E-12, -1.0520000000000001E-11, 1.8303005217723127E-06
DataValue, 0, -1.5, 2, 1.95E-12, -1.65E-12, 1.396424004376894E-06
DataValue, 0.015000000000000001, -1.5, 2, 1.2330000000000001E-11, -1.2900000000000002E-12, 3.5114099732158876E-06
DataValue, 0.030000000000000002, -1.5, 2, 2.1600000000000002E-11, -1.08E-12, 4.6475800154489006E-06
DataValue, 0.045000000000000005, -1.5, 2, 2.8650000000000003E-11, -8.8000000000000009E-13, 5.3525694764290544E-06
DataValue, 0.060000000000000005, -1.5, 2, 3.408E-11, -2.8E-13, 5.83780780773057E-06
DataValue, 0.075, -1.5, 2, 3.86E-11, -1.14E-12, 6.2128898268036272E-06
DataValue, 0.090000000000000011, -1.5, 2, 4.162E-11, -1.3900000000000001E-12, 6.4513564465157249E-06
DataValue, 0.10500000000000001, -1.5, 2, 4.436E-11, -1.6600000000000002E-12, 6.6603303221386856E-06
DataValue, 0.12000000000000001, -1.5, 2, 4.5970000000000004E-11, -2.26E-12, 6.7801179930735725E-06
DataValue, 0.135, -1.5, 2, 4.6750000000000007E-11, -2.0200000000000003E-12, 6.8373971655886724E-06
DataValue, 0.15, -1.5, 2, 4.724E-11, -2.2700000000000002E-12, 6.873136110975833E-06
DataValue, 0.165, -1.5, 2, 4.7620000000000006E-11, -2.09E-12, 6.9007245996344478E-06
DataValue, 0.18000000000000002, -1.5, 2, 4.9290000000000005E-11, -2.2700000000000002E-12, 7.0206837273872409E-06
DataValue, 0.195, -1.5, 2, 4.927E-11, -2.26E-12, 7.0192592201741633E-06
DataValue, 0.21000000000000002, -1.5, 2, 4.985E-11, -2.64E-12, 7.0604532432415411E-06
DataValue, 0.225, -1.5, 2, 5.1110000000000005E-11, -3.0800000000000002E-12, 7.1491258206860509E-06
DataValue, 0.24000000000000002, -1.5, 2, 5.2210000000000006E-11, -3.96E-12, 7.22564875980005E-06
DataValue, 0.255, -1.5, 2, 5.186E-11, -3.8E-12, 7.2013887549555326E-06
DataValue, 0.27, -1.5, 2, 5.2500000000000006E-11, -4.46E-12, 7.2456883730947195E-06
DataValue, 0.28500000000000003, -1.5, 2, 5.15E-11, -4.5500000000000006E-12, 7.1763500472036625E-06
DataValue, 0.3, -1.5, 2, 5.1430000000000004E-11, -4.6500000000000006E-12, 7.1714712576988E-06
DataValue, 0.315, -1.5, 2, 5.128E-11, -4.06E-12, 7.161005515987263E-06
DataValue, 0.33, -1.5, 2, 5.1810000000000006E-11, -3.43E-12, 7.1979163651712439E-06
DataValue, 0.34500000000000003, -1.5, 2, 5.168E-11, -3.2200000000000004E-12, 7.1888803022445713E-06
DataValue, 0.36000000000000004, -1.5, 2, 5.1840000000000005E-11, -2.9800000000000002E-12, 7.2000000000000005E-06
DataValue, 0.375, -1.5, 2, 5.1430000000000004E-11, -3.0300000000000002E-12, 7.1714712576988E-06
DataValue, 0.39, -1.5, 2, 5.204E-11, -2.9400000000000004E-12, 7.2138755187485738E-06
DataValue, 0.405, -1.5, 2, 5.277E-11, -2.8900000000000004E-12, 7.2642962494656016E-06
DataValue, 0.42000000000000004, -1.5, 2, 5.3330000000000005E-11, -2.64E-12, 7.302739212103908E-06
DataValue, 0.435, -1.5, 2, 5.2350000000000005E-11, -1.9400000000000002E-12, 7.2353299855638934E-06
DataValue, 0.45, -1.5, 2, 5.0420000000000005E-11, -2.4000000000000003E-12, 7.1007041904306932E-06
DataValue, 0.465, -1.5, 2, 5.069E-11, -2.4300000000000003E-12, 7.119691004531025E-06
DataValue, 0.48000000000000004, -1.5, 2, 4.9730000000000006E-11, -1.41E-12, 7.0519500849055936E-06
DataValue, 0.49500000000000005, -1.5, 2, 5.022E-11, -1.4800000000000002E-12, 7.08660708661063E-06
DataValue, 0.51, -1.5, 2, 5.037E-11, -1.3500000000000001E-12, 7.0971825395716014E-06
DataValue, 0.525, -1.5, 2, 4.9370000000000006E-11, -1.12E-12, 7.0263788682364689E-06
DataValue, 0.54, -1.5, 2, 5.04E-11, -1.98E-12, 7.0992957397195391E-06
DataValue, 0.555, -1.5, 2, 4.934E-11, -2.4000000000000003E-12, 7.0242437315343778E-06
DataValue, 0.57000000000000006, -1.5, 2, 5.025E-11, -3E-12, 7.088723439378913E-06
DataValue, 0.58500000000000008, -1.5, 2, 5.0670000000000004E-11, -3.07E-12, 7.1182863106228036E-06
DataValue, 0.6, -1.5, 2, 5.0720000000000007E-11, -3.2200000000000004E-12, 7.1217975259059428E-06
DataValue, 0.615, -1.5, 2, 5.018E-11, -3.3200000000000004E-12, 7.0837842993699355E-06
DataValue, 0.63, -1.5, 2, 5.0460000000000006E-11, -3.1700000000000004E-12, 7.1035202540712167E-06
DataValue, 0.645, -1.5, 2, 4.9700000000000007E-11, -3.5000000000000004E-12, 7.0498226928058277E-06
DataValue, 0.66, -1.5, 2, 5.0600000000000005E-11, -3.6200000000000003E-12, 7.1133676975114965E-06
DataValue, 0.675, -1.5, 2, 5.04E-11, -3.3200000000000004E-12, 7.0992957397195391E-06
DataValue, 0.69000000000000006, -1.5, 2, 5.088E-11, -3.76E-12, 7.1330218000508029E-06
DataValue, 0.70500000000000007, -1.5, 2, 5.2050000000000004E-11, -3.86E-12, 7.2145685941711029E-06
DataValue, 0.72000000000000008, -1.5, 2, 5.178E-11, -4.5900000000000004E-12, 7.1958321270024081E-06
DataValue, 0.735, -1.5, 2, 5.1740000000000007E-11, -4.83E-12, 7.1930522033417779E-06
DataValue, 0.75, -1.5, 2, 5.087E-11, -4.78E-12, 7.132320800412724E-06
DataValue, 0.765, -1.5, 2, 5.164E-11, -4.67E-12, 7.1860976892886732E-06
DataValue, 0.78, -1.5, 2, 5.2270000000000004E-11, -4.17E-12, 7.229799443968E-06
DataValue, 0.795, -1.5, 2, 5.1450000000000007E-11, -3.2700000000000004E-12, 7.17286553617172E-06
DataValue, 0.81, -1.5, 2, 5.1110000000000005E-11, -3E-12, 7.1491258206860509E-06
DataValue, 0.82500000000000007, -1.5, 2, 5.255E-11, -3.2700000000000004E-12, 7.2491378797757742E-06
DataValue, 0.84000000000000008, -1.5, 2, 5.2560000000000004E-11, -3.51E-12, 7.2498275841567432E-06
DataValue, 0.85500000000000009, -1.5, 2, 5.197E-11, -3.58E-12, 7.2090221250874244E-06
DataValue, 0.87, -1.5, 2, 5.1550000000000006E-11, -3.72E-12, 7.1798328671355576E-06
DataValue, 0.885, -1.5, 2, 5.124E-11, -3.6800000000000005E-12, 7.1582120672693126E-06
DataValue, 0.9, -1.5, 2, 5.1070000000000004E-11, -3.61E-12, 7.1463277282811492E-06
DataValue, 0.915, -1.5, 2, 5.0240000000000006E-11, -2.95E-12, 7.0880180586677404E-06
DataValue, 0.93, -1.5, 2, 5.003E-11, -2.7100000000000004E-12, 7.0731888141064074E-06
DataValue, 0.94500000000000006, -1.5, 2, 4.9030000000000004E-11, -1.95E-12, 7.0021425292548856E-06
DataValue, 0.96000000000000008, -1.5, 2, 4.833E-11, -1.86E-12, 6.951978135753881E-06
DataValue, 0.97500000000000009, -1.5, 2, 4.898E-11, -2.19E-12, 6.9985712827690771E-06
DataValue, 0.9900000000000001, -1.5, 2, 4.8920000000000004E-11, -2.37E-12, 6.9942833800182853E-06
DataValue, 1.0050000000000001, -1.5, 2, 4.844E-11, -2.1700000000000002E-12, 6.9598850565221264E-06
DataValue, 1.02, -1.5, 2, 4.8640000000000006E-11, -2.77E-12, 6.9742383096650784E-06
DataValue, 1.0350000000000001, -1.5, 2, 4.8520000000000004E-11, -3.07E-12, 6.9656299069072E-06
DataValue, 1.05, -1.5, 2, 4.7950000000000006E-11, -2.74E-12, 6.9245938509056257E-06
DataValue, 1.065, -1.5, 2, 4.764E-11, -2.77E-12, 6.9021735706949594E-06
DataValue, 1.08, -1.5, 2, 4.679E-11, -2.62E-12, 6.8403216298650756E-06
DataValue, 1.095, -1.5, 2, 4.672E-11, -2.6000000000000002E-12, 6.8352029962540248E-06
DataValue, 1.11, -1.5, 2, 4.713E-11, -3.28E-12, 6.86512927773396E-06
DataValue, 1.125, -1.5, 2, 4.8710000000000006E-11, -3.3400000000000003E-12, 6.9792549745656958E-06
DataValue, 1.1400000000000001, -1.5, 2, 4.8810000000000004E-11, -3.3100000000000002E-12, 6.9864153898834278E-06
DataValue, 1.155, -1.5, 2, 5.0670000000000004E-11, -4.56E-12, 7.1182863106228036E-06
DataValue, 1.1700000000000002, -1.5, 2, 5.099E-11, -4.72E-12, 7.1407282541768811E-06
DataValue, 1.185, -1.5, 2, 5.048E-11, -4.9500000000000005E-12, 7.104927867332645E-06
DataValue, 1.2, -1.5, 2, 5.022E-11, -5.4500000000000004E-12, 7.08660708661063E-06
DataValue, 1.215, -1.5, 2, 5.091E-11, -5.1700000000000008E-12, 7.1351243857412889E-06
DataValue, 1.23, -1.5, 2, 5.2100000000000006E-11, -4.9600000000000007E-12, 7.2180329730474358E-06
DataValue, 1.245, -1.5, 2, 5.273E-11, -5.14E-12, 7.2615425358528339E-06
DataValue, 1.26, -1.5, 2, 5.331E-11, -4.57E-12, 7.3013697345087244E-06
DataValue, 1.2750000000000001, -1.5, 2, 5.2570000000000006E-11, -4.01E-12, 7.2505172229296859E-06
DataValue, 1.29, -1.5, 2, 5.3400000000000004E-11, -4.03E-12, 7.3075303625780447E-06
DataValue, 1.3050000000000002, -1.5, 2, 5.2500000000000006E-11, -4E-12, 7.2456883730947195E-06
DataValue, 1.32, -1.5, 2, 5.353E-11, -3.91E-12, 7.3164198895361384E-06
DataValue, 1.335, -1.5, 2, 5.284E-11, -4.33E-12, 7.2691127381544995E-06
DataValue, 1.35, -1.5, 2, 5.3040000000000005E-11, -4.5400000000000004E-12, 7.28285658241325E-06
DataValue, 1.365, -1.5, 2, 5.306E-11, -4.1500000000000007E-12, 7.2842295405897252E-06
DataValue, 1.3800000000000001, -1.5, 2, 5.2230000000000003E-11, -3.5400000000000003E-12, 7.227032586061862E-06
DataValue, 1.395, -1.5, 2, 5.204E-11, -3.9800000000000004E-12, 7.2138755187485738E-06
DataValue, 1.4100000000000001, -1.5, 2, 5.2100000000000006E-11, -3.0400000000000004E-12, 7.2180329730474358E-06
DataValue, 1.425, -1.5, 2, 5.1510000000000005E-11, -2.8600000000000003E-12, 7.1770467463992465E-06
DataValue, 1.4400000000000002, -1.5, 2, 5.2740000000000003E-11, -2.8300000000000003E-12, 7.2622310621461224E-06
DataValue, 1.455, -1.5, 2, 5.27E-11, -2.6600000000000004E-12, 7.2594765651526143E-06
DataValue, 1.47, -1.5, 2, 5.1620000000000005E-11, -3.76E-12, 7.1847059786744232E-06
DataValue, 1.485, -1.5, 2, 5.182E-11, -4.07E-12, 7.1986109771260735E-06
DataValue, 1.5, -1.5, 2, 5.102E-11, -5.18E-12, 7.1428285713714282E-06
DataValue, 1.5, -1.5, 2, 5.3140000000000003E-11, -4.84E-12, 7.2897187874430384E-06
DataValue, 1.485, -1.5, 2, 5.3480000000000006E-11, -4.5400000000000004E-12, 7.3130021195128893E-06
DataValue, 1.47, -1.5, 2, 5.2890000000000004E-11, -4.97E-12, 7.2725511342306839E-06
DataValue, 1.455, -1.5, 2, 5.269E-11, -5.43E-12, 7.2587877775838029E-06
DataValue, 1.4400000000000002, -1.5, 2, 5.1510000000000005E-11, -5.2100000000000006E-12, 7.1770467463992465E-06
DataValue, 1.425, -1.5, 2, 5.0570000000000006E-11, -5.28E-12, 7.11125867902441E-06
DataValue, 1.4100000000000001, -1.5, 2, 4.8960000000000005E-11, -4.5900000000000004E-12, 6.997142273814361E-06
DataValue, 1.395, -1.5, 2, 4.956E-11, -4.88E-12, 7.039886362719217E-06
DataValue, 1.3800000000000001, -1.5, 2, 4.974E-11, -4.22E-12, 7.0526590730021823E-06
DataValue, 1.365, -1.5, 2, 4.9260000000000006E-11, -3.8400000000000006E-12, 7.0185468581466351E-06
DataValue, 1.35, -1.5, 2, 4.9190000000000007E-11, -3.86E-12, 7.0135582980395914E-06
DataValue, 1.335, -1.5, 2, 4.9220000000000006E-11, -4.26E-12, 7.0156966867161533E-06
DataValue, 1.32, -1.5, 2, 4.818E-11, -4.26E-12, 6.9411814556313105E-06
DataValue, 1.3050000000000002, -1.5, 2, 4.8480000000000003E-11, -4.51E-12, 6.9627580742116844E-06
DataValue, 1.29, -1.5, 2, 4.8090000000000005E-11, -4.67E-12, 6.9346953790343236E-06
DataValue, 1.2750000000000001, -1.5, 2, 4.6630000000000005E-11, -4.6000000000000006E-12, 6.8286162580716163E-06
DataValue, 1.26, -1.5, 2, 4.77E-11, -4.5400000000000004E-12, 6.9065186599328034E-06
DataValue, 1.245, -1.5, 2, 4.6990000000000004E-11, -4.5400000000000004E-12, 6.8549252366455465E-06
DataValue, 1.23, -1.5, 2, 4.607E-11, -4.43E-12, 6.7874884898613274E-06
DataValue, 1.215, -1.5, 2, 4.6780000000000005E-11, -4.78E-12, 6.8395906310246378E-06
DataValue, 1.2, -1.5, 2, 4.665E-11, -4.84E-12, 6.8300805266116738E-06
DataValue, 1.185, -1.5, 2, 4.555E-11, -5.1500000000000005E-12, 6.7490740105587816E-06
DataValue, 1.1700000000000002, -1.5, 2, 4.702E-11, -5.6800000000000008E-12, 6.8571130951735076E-06
DataValue, 1.155, -1.5, 2, 4.7430000000000004E-11, -5.6700000000000007E-12, 6.8869441699493983E-06
DataValue, 1.1400000000000001, -1.5, 2, 4.727E-11, -5.59E-12, 6.8753181744556378E-06
DataValue, 1.125, -1.5, 2, 4.61E-11, -5.7300000000000008E-12, 6.7896980787071823E-06
DataValue, 1.11, -1.5, 2, 4.6150000000000003E-11, -5.7200000000000007E-12, 6.793379129711517E-06
DataValue, 1.095, -1.5, 2, 4.57E-11, -5.59E-12, 6.7601775124622283E-06
DataValue, 1.08, -1.5, 2, 4.5980000000000006E-11, -4.73E-12, 6.7808554032658742E-06
DataValue, 1.065, -1.5, 2, 4.662E-11, -4.43E-12, 6.8278840060446252E-06
DataValue, 1.05, -1.5, 2, 4.7140000000000005E-11, -4.63E-12, 6.865857557508749E-06
DataValue, 1.0350000000000001, -1.5, 2, 4.6970000000000007E-11, -4.3900000000000005E-12, 6.853466276272176E-06
DataValue, 1.02, -1.5, 2, 4.669E-11, -4.94E-12, 6.8330081223426046E-06
DataValue, 1.0050000000000001, -1.5, 2, 4.6640000000000006E-11, -4.21E-12, 6.82934843158555E-06
DataValue, 0.9900000000000001, -1.5, 2, 4.512E-11, -4.0500000000000007E-12, 6.717142249498666E-06
DataValue, 0.97500000000000009, -1.5, 2, 4.457E-11, -3.87E-12, 6.6760766921898074E-06
DataValue, 0.96000000000000008, -1.5, 2, 4.451E-11, -3.6800000000000005E-12, 6.6715815216483715E-06
DataValue, 0.94500000000000006, -1.5, 2, 4.4220000000000003E-11, -3.4900000000000003E-12, 6.64981202741852E-06
DataValue, 0.93, -1.5, 2, 4.406E-11, -3.2100000000000003E-12, 6.6377707101104362E-06
DataValue, 0.915, -1.5, 2, 4.3020000000000004E-11, -2.37E-12, 6.5589633327226341E-06
DataValue, 0.9, -1.5, 2, 4.322E-11, -2.21E-12, 6.57419196555744E-06
