
SetupTitle, ExfoliatedMoS2_TGIdVg_DiffBG
PrimitiveTest, I/V Sweep
DataValue, 0.505, 1.5, 0.1, 2.20806E-08, -2.2062399999999998E-08, -4.2000000000000003E-13, 4.7E-13
DataValue, 0.52, 1.5, 0.1, 2.2513799999999998E-08, -2.2239599999999998E-08, -8.2E-13, -5.7E-13
DataValue, 0.535, 1.5, 0.1, 2.2379799999999998E-08, -2.2426399999999997E-08, 1.3E-13, 2.7E-13
DataValue, 0.55, 1.5, 0.1, 2.2393599999999997E-08, -2.2155399999999997E-08, 1.5200000000000002E-12, 1.0000000000000002E-14
DataValue, 0.56500000000000006, 1.5, 0.1, 2.2797999999999997E-08, -2.24782E-08, 2.1000000000000001E-13, 1.02E-12
DataValue, 0.58000000000000007, 1.5, 0.1, 2.26124E-08, -2.23182E-08, -1.6700000000000002E-12, 6.0000000000000009E-14
DataValue, 0.595, 1.5, 0.1, 2.2642399999999997E-08, -2.27546E-08, 4.5000000000000005E-13, -9.6000000000000015E-13
DataValue, 0.61, 1.5, 0.1, 2.28476E-08, -2.2869799999999998E-08, 1.8000000000000002E-12, -1.1000000000000001E-13
DataValue, 0.625, 1.5, 0.1, 2.2447199999999997E-08, -2.2372999999999998E-08, 4.9E-13, 1.78E-12
DataValue, 0.64, 1.5, 0.1, 2.2643999999999997E-08, -2.25416E-08, -7.100000000000001E-13, -6.5000000000000006E-13
DataValue, 0.655, 1.5, 0.1, 2.2349999999999998E-08, -2.2383999999999997E-08, 1.3E-13, -7.5E-13
DataValue, 0.67, 1.5, 0.1, 2.2534599999999998E-08, -2.26138E-08, 1.4200000000000002E-12, 1.26E-12
DataValue, 0.685, 1.5, 0.1, 2.2513799999999998E-08, -2.27538E-08, 7.8000000000000011E-13, -2.3000000000000003E-13
DataValue, 0.70000000000000007, 1.5, 0.1, 2.3282799999999997E-08, -2.3060199999999997E-08, -4.0000000000000006E-14, 9.2000000000000012E-13
DataValue, 0.71500000000000008, 1.5, 0.1, 2.28364E-08, -2.2847199999999997E-08, -1.1000000000000002E-12, -4.6000000000000006E-13
DataValue, 0.73, 1.5, 0.1, 2.32022E-08, -2.32564E-08, 1.9000000000000002E-13, -6.0000000000000007E-13
DataValue, 0.745, 1.5, 0.1, 2.2912599999999996E-08, -2.2834799999999998E-08, 1.69E-12, -3.1000000000000004E-13
DataValue, 0.76, 1.5, 0.1, 2.2559199999999998E-08, -2.25572E-08, 5.2E-13, 1.4200000000000002E-12
DataValue, 0.775, 1.5, 0.1, 2.3115E-08, -2.3012399999999996E-08, -9.9E-13, -5.9E-13
DataValue, 0.79, 1.5, 0.1, 2.3276199999999997E-08, -2.3404199999999997E-08, 3.4E-13, -1.0600000000000001E-12
DataValue, 0.805, 1.5, 0.1, 2.3410999999999997E-08, -2.34158E-08, 9.000000000000001E-13, 3.4E-13
DataValue, 0.82000000000000006, 1.5, 0.1, 2.31194E-08, -2.31924E-08, 7.3E-13, 2E-13
DataValue, 0.83500000000000008, 1.5, 0.1, 2.33116E-08, -2.3522799999999997E-08, 5.6E-13, 5.3000000000000006E-13
DataValue, 0.85000000000000009, 1.5, 0.1, 2.3932399999999997E-08, -2.3595199999999998E-08, -9.1000000000000016E-13, -1.7000000000000002E-12
DataValue, 0.865, 1.5, 0.1, 2.3583199999999998E-08, -2.3425199999999997E-08, 6.0000000000000007E-13, -7.4000000000000008E-13
DataValue, 0.88, 1.5, 0.1, 2.36424E-08, -2.3590399999999997E-08, 2.1000000000000003E-12, 3.8000000000000005E-13
DataValue, 0.895, 1.5, 0.1, 2.3804799999999996E-08, -2.3718599999999997E-08, 5E-13, 8.7E-13
DataValue, 0.91, 1.5, 0.1, 2.3929199999999996E-08, -2.3664199999999997E-08, -8.2E-13, -3.0000000000000003E-13
DataValue, 0.925, 1.5, 0.1, 2.3500599999999998E-08, -2.3326799999999997E-08, 7.100000000000001E-13, -1.17E-12
DataValue, 0.94000000000000006, 1.5, 0.1, 2.3696399999999998E-08, -2.38226E-08, 1.4700000000000002E-12, -1.0000000000000002E-14
DataValue, 0.95500000000000007, 1.5, 0.1, 2.3499599999999997E-08, -2.32646E-08, 1.03E-12, 7.3E-13
DataValue, 0.97000000000000008, 1.5, 0.1, 2.39022E-08, -2.3850199999999996E-08, 7.9000000000000007E-13, 1.2000000000000001E-12
DataValue, 0.9850000000000001, 1.5, 0.1, 2.3694199999999998E-08, -2.3813199999999997E-08, -2.1000000000000001E-13, -9.9E-13
DataValue, 1, 1.5, 0.1, 2.3599E-08, -2.3757999999999997E-08, 1.13E-12, 3.2000000000000005E-13
DataValue, 1, 1.5, 0.1, 2.3734799999999996E-08, -2.3951599999999997E-08, -5.5000000000000008E-13, -9.000000000000001E-13
DataValue, 0.9850000000000001, 1.5, 0.1, 2.3735999999999998E-08, -2.38992E-08, 1.26E-12, 4.4000000000000004E-13
DataValue, 0.97000000000000008, 1.5, 0.1, 2.37228E-08, -2.3783999999999996E-08, 2.77E-12, -1E-13
DataValue, 0.95500000000000007, 1.5, 0.1, 2.3888599999999998E-08, -2.3998799999999998E-08, 1.07E-12, 8.4000000000000006E-13
DataValue, 0.94000000000000006, 1.5, 0.1, 2.3754399999999997E-08, -2.3532599999999998E-08, -3.0000000000000003E-13, 5.5000000000000008E-13
DataValue, 0.925, 1.5, 0.1, 2.3147599999999998E-08, -2.3150999999999997E-08, 1.6000000000000003E-13, -1.08E-12
DataValue, 0.91, 1.5, 0.1, 2.3121E-08, -2.3241799999999996E-08, 1.4E-12, 8E-13
DataValue, 0.895, 1.5, 0.1, 2.3175199999999998E-08, -2.2824399999999998E-08, 1.0600000000000001E-12, 1.0600000000000001E-12
DataValue, 0.88, 1.5, 0.1, 2.3039599999999998E-08, -2.3194399999999998E-08, -2.0000000000000003E-14, -6.2000000000000008E-13
DataValue, 0.865, 1.5, 0.1, 2.2969399999999997E-08, -2.2797999999999997E-08, -4.3000000000000004E-13, -6.9000000000000009E-13
DataValue, 0.85000000000000009, 1.5, 0.1, 2.26392E-08, -2.28872E-08, 5.1E-13, 1.12E-12
DataValue, 0.83500000000000008, 1.5, 0.1, 2.2664999999999998E-08, -2.2842999999999998E-08, 1.8000000000000002E-12, -8.300000000000001E-13
DataValue, 0.82000000000000006, 1.5, 0.1, 2.2520199999999997E-08, -2.2619399999999997E-08, 2.3000000000000003E-13, 1.46E-12
DataValue, 0.805, 1.5, 0.1, 2.23292E-08, -2.2496399999999997E-08, -1.04E-12, 7E-14
DataValue, 0.79, 1.5, 0.1, 2.2101999999999998E-08, -2.21916E-08, 3.3E-13, -1.91E-12
DataValue, 0.775, 1.5, 0.1, 2.2125399999999996E-08, -2.1845799999999998E-08, 1.5700000000000002E-12, 7.2000000000000006E-13
DataValue, 0.76, 1.5, 0.1, 2.17208E-08, -2.1704799999999997E-08, 4.3000000000000004E-13, 8.9E-13
DataValue, 0.745, 1.5, 0.1, 2.1538799999999998E-08, -2.1650399999999997E-08, -2.8E-13, -4.7E-13
DataValue, 0.73, 1.5, 0.1, 2.14892E-08, -2.1464999999999997E-08, -5.1E-13, -7.100000000000001E-13
DataValue, 0.71500000000000008, 1.5, 0.1, 2.1297399999999997E-08, -2.1429E-08, -5E-14, 2E-13
DataValue, 0.70000000000000007, 1.5, 0.1, 2.1155199999999997E-08, -2.1132199999999998E-08, 1.2500000000000001E-12, -8.8000000000000009E-13
DataValue, 0.685, 1.5, 0.1, 2.06892E-08, -2.0698799999999998E-08, 5E-14, 2.04E-12
DataValue, 0.67, 1.5, 0.1, 2.0600199999999997E-08, -2.0382999999999998E-08, -1.5400000000000001E-12, -3.4E-13
DataValue, 0.655, 1.5, 0.1, 2.01076E-08, -2.0227199999999997E-08, 4.0000000000000006E-14, -1.73E-12
DataValue, 0.64, 1.5, 0.1, 1.98112E-08, -1.9972E-08, 1.1100000000000001E-12, 7.4000000000000008E-13
DataValue, 0.625, 1.5, 0.1, 1.9860999999999998E-08, -1.97128E-08, 4.0000000000000006E-14, 7.3E-13
DataValue, 0.61, 1.5, 0.1, 1.9127E-08, -1.9342E-08, -3.3E-13, -4.5000000000000005E-13
DataValue, 0.595, 1.5, 0.1, 1.9139199999999998E-08, -1.8900799999999997E-08, -2.2000000000000002E-13, -9.0000000000000008E-14
DataValue, 0.58000000000000007, 1.5, 0.1, 1.8737799999999998E-08, -1.8715199999999997E-08, 9.0000000000000008E-14, 9.0000000000000008E-14
DataValue, 0.56500000000000006, 1.5, 0.1, 1.8383199999999997E-08, -1.83902E-08, 1.5800000000000001E-12, -2.8E-13
DataValue, 0.55, 1.5, 0.1, 1.8176799999999997E-08, -1.81422E-08, 1.3E-13, 2.1000000000000003E-12
DataValue, 0.535, 1.5, 0.1, 1.7885599999999997E-08, -1.7776999999999998E-08, -1.6100000000000002E-12, 2.6E-13
DataValue, 0.52, 1.5, 0.1, 1.76506E-08, -1.74942E-08, 1.4E-13, -1.3500000000000001E-12
DataValue, 0.505, 1.5, 0.1, 1.7375E-08, -1.74264E-08, 1.1500000000000002E-12, 7.2000000000000006E-13
DataValue, 0.49000000000000005, 1.5, 0.1, 1.6783599999999998E-08, -1.68524E-08, 9.0000000000000008E-14, 1.5200000000000002E-12
DataValue, 0.47500000000000003, 1.5, 0.1, 1.64666E-08, -1.6536999999999998E-08, -5.2E-13, 1.7E-13
DataValue, 0.46, 1.5, 0.1, 1.59788E-08, -1.59876E-08, -2.9000000000000003E-13, -4.1E-13
DataValue, 0.445, 1.5, 0.1, 1.57562E-08, -1.57404E-08, 3.7000000000000004E-13, -2.4000000000000004E-13
DataValue, 0.43, 1.5, 0.1, 1.5116599999999997E-08, -1.51446E-08, 1.31E-12, -2.9000000000000003E-13
DataValue, 0.41500000000000004, 1.5, 0.1, 1.4556199999999999E-08, -1.4482799999999999E-08, -1.5000000000000002E-13, 1.4400000000000001E-12
DataValue, 0.4, 1.5, 0.1, 1.3976399999999999E-08, -1.4039199999999998E-08, -1.6700000000000002E-12, -1.21E-12
DataValue, 0.385, 1.5, 0.1, 1.3261199999999998E-08, -1.3429999999999999E-08, 3.7000000000000004E-13, -1.2000000000000002E-13
DataValue, 0.37, 1.5, 0.1, 1.2738799999999998E-08, -1.2771999999999999E-08, 1.4200000000000002E-12, -7E-14
DataValue, 0.35500000000000004, 1.5, 0.1, 1.2306199999999999E-08, -1.23514E-08, 3.7000000000000004E-13, 6.8E-13
DataValue, 0.34, 1.5, 0.1, 1.1676399999999998E-08, -1.1756199999999999E-08, -1.03E-12, -5.7E-13
DataValue, 0.325, 1.5, 0.1, 1.1218199999999999E-08, -1.1230799999999999E-08, -2.2000000000000002E-13, -8.4000000000000006E-13
DataValue, 0.31, 1.5, 0.1, 1.0521999999999998E-08, -1.0514999999999999E-08, 7.2000000000000006E-13, -1E-13
DataValue, 0.29500000000000004, 1.5, 0.1, 1.00788E-08, -1.0120599999999998E-08, 1.2900000000000002E-12, 3.5E-13
DataValue, 0.28, 1.5, 0.1, 9.4774E-09, -9.6077E-09, -6.0000000000000009E-14, -1.03E-12
DataValue, 0.265, 1.5, 0.1, 8.935E-09, -8.9397E-09, -3.0000000000000005E-14, 7.9000000000000007E-13
DataValue, 0.25, 1.5, 0.1, 8.3553E-09, -8.3747E-09, 3.5E-13, 6.6E-13
DataValue, 0.23500000000000001, 1.5, 0.1, 7.7482E-09, -7.7821E-09, -1.07E-12, 3.6000000000000003E-13
DataValue, 0.22, 1.5, 0.1, 7.2733E-09, -7.2968E-09, 1.14E-12, -9.4E-13
DataValue, 0.20500000000000002, 1.5, 0.1, 6.7003E-09, -6.688E-09, -1.69E-12, -5.7E-13
DataValue, 0.19, 1.5, 0.1, 6.2033E-09, -6.2023E-09, 5.1E-13, 4.6000000000000006E-13
DataValue, 0.17500000000000002, 1.5, 0.1, 5.665E-09, -5.7013E-09, 3.3E-13, -9.9E-13
DataValue, 0.16, 1.5, 0.1, 5.2398E-09, -5.2526E-09, -4E-13, 1.9900000000000002E-12
DataValue, 0.14500000000000002, 1.5, 0.1, 4.8078E-09, -4.8234E-09, 3.2000000000000005E-13, 6.2000000000000008E-13
DataValue, 0.13, 1.5, 0.1, 4.3961E-09, -4.3891E-09, -1.12E-12, -7E-13
DataValue, 0.115, 1.5, 0.1, 4.0472E-09, -4.0708E-09, 1.21E-12, -3.8000000000000005E-13
DataValue, 0.1, 1.5, 0.1, 3.6588E-09, -3.6644E-09, -1.09E-12, -6.3E-13
DataValue, 0.085, 1.5, 0.1, 3.3109E-09, -3.3183E-09, 3.3E-13, 5.5000000000000008E-13
DataValue, 0.07, 1.5, 0.1, 2.9869E-09, -3.0038E-09, -2.1000000000000001E-13, -9.7000000000000011E-13
DataValue, 0.055, 1.5, 0.1, 2.7334E-09, -2.745E-09, -1.7E-13, 1.32E-12
DataValue, 0.04, 1.5, 0.1, 2.4703E-09, -2.4732E-09, 6.0000000000000007E-13, 6.2000000000000008E-13
DataValue, 0.025, 1.5, 0.1, 2.2193E-09, -2.2303E-09, -1.3000000000000001E-12, -1.7E-13
DataValue, 0.01, 1.5, 0.1, 1.9998E-09, -2.0095E-09, 1.4300000000000002E-12, -1.2000000000000002E-13
DataValue, -0.005, 1.5, 0.1, 1.8079E-09, -1.8087E-09, -1.3400000000000002E-12, -2.7E-13
DataValue, -0.02, 1.5, 0.1, 1.6185E-09, -1.6338E-09, 6.5000000000000006E-13, -2E-13
DataValue, -0.035, 1.5, 0.1, 1.4712E-09, -1.4815E-09, -2.1000000000000001E-13, -8E-13
DataValue, -0.05, 1.5, 0.1, 1.3355E-09, -1.3418E-09, 9.0000000000000008E-14, 1.5300000000000001E-12
DataValue, -0.065, 1.5, 0.1, 1.1987E-09, -1.202E-09, -2.4000000000000004E-13, 3.4E-13
DataValue, -0.08, 1.5, 0.1, 1.0723E-09, -1.0744E-09, -4.7E-13, 2.7E-13
DataValue, -0.095, 1.5, 0.1, 9.7477000000000014E-10, -9.9489E-10, 1.4E-13, -8.4000000000000006E-13
DataValue, -0.11, 1.5, 0.1, 8.8291000000000011E-10, -8.8566E-10, -1E-13, 1.02E-12
DataValue, -0.125, 1.5, 0.1, 7.8777000000000006E-10, -7.8662E-10, 7.6000000000000009E-13, 1.8000000000000002E-13
DataValue, -0.14, 1.5, 0.1, 7.0549E-10, -7.0512E-10, -1.6100000000000002E-12, -5E-13
DataValue, -0.155, 1.5, 0.1, 6.3122E-10, -6.3704E-10, 1.1000000000000001E-13, 1.8000000000000002E-13
DataValue, -0.17, 1.5, 0.1, 5.6705E-10, -5.6741E-10, -1.0000000000000002E-14, -6.7000000000000007E-13
DataValue, -0.185, 1.5, 0.1, 5.0099E-10, -5.0185000000000008E-10, 2.6E-13, 8.300000000000001E-13
DataValue, -0.2, 1.5, 0.1, 4.4001E-10, -4.4228000000000005E-10, 1.21E-12, 2.7E-13
DataValue, -0.215, 1.5, 0.1, 4.0066000000000004E-10, -4.0116000000000004E-10, -2.37E-12, -5E-13
DataValue, -0.23, 1.5, 0.1, 3.5373000000000003E-10, -3.5744E-10, -3.4E-13, 3.0000000000000003E-13
DataValue, -0.24500000000000002, 1.5, 0.1, 3.2208000000000004E-10, -3.2213E-10, 7E-14, -1.0600000000000001E-12
DataValue, -0.26, 1.5, 0.1, 2.881E-10, -2.9032000000000004E-10, 9.0000000000000008E-14, 3.6000000000000003E-13
DataValue, -0.275, 1.5, 0.1, 2.5856000000000004E-10, -2.5943E-10, 1.5600000000000002E-12, -2.2000000000000002E-13
DataValue, -0.29000000000000004, 1.5, 0.1, 2.3254E-10, -2.3189000000000001E-10, -1.2900000000000002E-12, -5.7E-13
DataValue, -0.305, 1.5, 0.1, 2.042E-10, -2.0727000000000003E-10, 0, 1.3000000000000001E-12
DataValue, -0.32, 1.5, 0.1, 1.8538E-10, -1.851E-10, -7.2000000000000006E-13, -4.3000000000000004E-13
DataValue, -0.335, 1.5, 0.1, 1.6883000000000003E-10, -1.6935000000000002E-10, -6.1E-13, 1.6000000000000003E-13
DataValue, -0.35000000000000003, 1.5, 0.1, 1.4969E-10, -1.5114E-10, 2.1500000000000003E-12, -1.0000000000000002E-14
DataValue, -0.365, 1.5, 0.1, 1.3807000000000002E-10, -1.3750000000000002E-10, -8.7E-13, -1.1000000000000001E-13
DataValue, -0.38, 1.5, 0.1, 1.2266000000000002E-10, -1.2435000000000002E-10, 2.0000000000000003E-14, 1.1000000000000002E-12
DataValue, -0.395, 1.5, 0.1, 1.1133E-10, -1.099E-10, -8.0000000000000013E-14, -4.7E-13
DataValue, -0.41000000000000003, 1.5, 0.1, 1.0167000000000001E-10, -1.0131000000000001E-10, -7.2000000000000006E-13, 5.4E-13
DataValue, -0.42500000000000004, 1.5, 0.1, 8.87E-11, -9.0670000000000008E-11, 1.1900000000000002E-12, 9.0000000000000008E-14
DataValue, -0.44, 1.5, 0.1, 8.3630000000000013E-11, -8.238E-11, -4.6000000000000006E-13, -1.1600000000000001E-12
DataValue, -0.455, 1.5, 0.1, 7.4760000000000009E-11, -7.5950000000000007E-11, 6.6E-13, 2.37E-12
DataValue, -0.47000000000000003, 1.5, 0.1, 6.745000000000001E-11, -6.643000000000001E-11, 2.9000000000000003E-13, 5.9E-13
DataValue, -0.48500000000000004, 1.5, 0.1, 6.145E-11, -6.0560000000000009E-11, -1.12E-12, -1.3E-13
DataValue, -0.5, 1.5, 0.1, 5.401E-11, -5.557E-11, 1.13E-12, 4E-13
DataValue, -0.515, 1.5, 0.1, 5.1740000000000007E-11, -4.985E-11, -6.9000000000000009E-13, -1.0500000000000002E-12
DataValue, -0.53, 1.5, 0.1, 4.5970000000000004E-11, -4.6970000000000007E-11, -9.0000000000000008E-14, 1.3900000000000001E-12
DataValue, -0.545, 1.5, 0.1, 4.1100000000000005E-11, -4.071E-11, 5.6E-13, 4E-13
DataValue, -0.56, 1.5, 0.1, 3.8660000000000005E-11, -3.7970000000000006E-11, -5.2E-13, 3.7000000000000004E-13
DataValue, -0.57500000000000007, 1.5, 0.1, 3.2360000000000005E-11, -3.43E-11, 1.32E-12, -5E-14
DataValue, -0.59000000000000008, 1.5, 0.1, 3.153E-11, -3.034E-11, -7.4000000000000008E-13, -1.51E-12
DataValue, -0.605, 1.5, 0.1, 2.8320000000000002E-11, -2.96E-11, -3.0000000000000003E-13, 1.5200000000000002E-12
DataValue, -0.62, 1.5, 0.1, 2.5350000000000002E-11, -2.4880000000000002E-11, 1.6000000000000003E-13, 1.3800000000000002E-12
DataValue, -0.635, 1.5, 0.1, 2.4650000000000003E-11, -2.3170000000000002E-11, -1.7000000000000002E-12, -1.2800000000000002E-12
DataValue, -0.65, 1.5, 0.1, 1.985E-11, -2.0820000000000002E-11, 1.1500000000000002E-12, 5E-14
DataValue, -0.665, 1.5, 0.1, 1.9980000000000002E-11, -1.806E-11, -4.9E-13, -1.1100000000000001E-12
DataValue, -0.68, 1.5, 0.1, 1.786E-11, -1.8950000000000003E-11, -3.1000000000000004E-13, 1.1100000000000001E-12
DataValue, -0.69500000000000006, 1.5, 0.1, 1.5760000000000002E-11, -1.5380000000000003E-11, 2.9000000000000003E-13, -9.6000000000000015E-13
DataValue, -0.71000000000000008, 1.5, 0.1, 1.5780000000000003E-11, -1.434E-11, -1.3400000000000002E-12, -3.0000000000000005E-14
DataValue, -0.72500000000000009, 1.5, 0.1, 1.158E-11, -1.3770000000000001E-11, 1.6300000000000001E-12, 8.1000000000000008E-13
DataValue, -0.74, 1.5, 0.1, 1.242E-11, -1.0940000000000001E-11, -4E-13, -1.03E-12
DataValue, -0.755, 1.5, 0.1, 1.148E-11, -1.2160000000000002E-11, 4.6000000000000006E-13, 1.5E-12
DataValue, -0.77, 1.5, 0.1, 9.6000000000000011E-12, -9.58E-12, 5.8000000000000005E-13, 1.1900000000000002E-12
DataValue, -0.785, 1.5, 0.1, 1.0600000000000001E-11, -9.17E-12, -2.2200000000000002E-12, -4.2000000000000003E-13
DataValue, -0.8, 1.5, 0.1, 7.0800000000000005E-12, -8.85E-12, 3.0000000000000003E-13, -5.8000000000000005E-13
DataValue, -0.81500000000000006, 1.5, 0.1, 7.6E-12, -6.4400000000000008E-12, -1.0000000000000002E-14, -8.8000000000000009E-13
DataValue, -0.83000000000000007, 1.5, 0.1, 7.31E-12, -8.35E-12, 2.4000000000000004E-13, 1.5600000000000002E-12
DataValue, -0.84500000000000008, 1.5, 0.1, 6.19E-12, -6.55E-12, 8.300000000000001E-13, 3.3E-13
DataValue, -0.86, 1.5, 0.1, 7.5E-12, -5.5200000000000007E-12, -2.2700000000000002E-12, -6.6E-13
DataValue, -0.875, 1.5, 0.1, 4.4400000000000005E-12, -5.2500000000000004E-12, -9.0000000000000008E-14, 1.3300000000000002E-12
DataValue, -0.89, 1.5, 0.1, 4.78E-12, -3.33E-12, -8E-13, -1.7100000000000002E-12
DataValue, -0.905, 1.5, 0.1, 4.94E-12, -5.3600000000000006E-12, -7.7000000000000005E-13, -1.6000000000000003E-13
DataValue, -0.92, 1.5, 0.1, 3.4100000000000002E-12, -4.36E-12, 1.0500000000000002E-12, 1.0500000000000002E-12
DataValue, -0.935, 1.5, 0.1, 5.64E-12, -3.2700000000000004E-12, -1.5200000000000002E-12, 1.2000000000000002E-13
DataValue, -0.95000000000000007, 1.5, 0.1, 3.02E-12, -4.08E-12, -6.0000000000000009E-14, 5.3000000000000006E-13
DataValue, -0.96500000000000008, 1.5, 0.1, 2.9900000000000004E-12, -1.41E-12, -5.9E-13, -1.03E-12
DataValue, -0.98000000000000009, 1.5, 0.1, 3.5500000000000004E-12, -3.4200000000000004E-12, -8.4000000000000006E-13, 9.1000000000000016E-13
DataValue, -0.995, 1.5, 0.1, 1.8400000000000002E-12, -2.77E-12, 9.3E-13, -4.9E-13
DataValue, -1.01, 1.5, 0.1, 4.07E-12, -1.9700000000000003E-12, -1.26E-12, -5.3000000000000006E-13
DataValue, -1.0250000000000001, 1.5, 0.1, 2.36E-12, -3.13E-12, 2.5E-13, 1.7500000000000002E-12
DataValue, -1.04, 1.5, 0.1, 1.8900000000000002E-12, -3.5E-13, -2E-13, 3.8000000000000005E-13
DataValue, -1.0550000000000002, 1.5, 0.1, 2.59E-12, -2.06E-12, -1.6200000000000002E-12, -6.1E-13
DataValue, -1.07, 1.5, 0.1, 5.6E-13, -1.8200000000000003E-12, 4.5000000000000005E-13, 0
DataValue, -1.085, 1.5, 0.1, 2.9400000000000004E-12, -1.0500000000000002E-12, -1.3800000000000002E-12, -1.4E-13
DataValue, -1.1, 1.5, 0.1, 1.7000000000000002E-12, -2.36E-12, 1.3E-13, 1.51E-12
DataValue, -1.115, 1.5, 0.1, 1.37E-12, 6.0000000000000009E-14, 1.8000000000000002E-13, -3.3E-13
DataValue, -1.1300000000000001, 1.5, 0.1, 2.39E-12, -7E-13, -1.0600000000000001E-12, 2.7E-13
DataValue, -1.145, 1.5, 0.1, -1.5000000000000002E-13, -5.6E-13, 6.6E-13, -7.2000000000000006E-13
DataValue, -1.1600000000000001, 1.5, 0.1, 2.18E-12, -2.3000000000000003E-13, -1.3300000000000002E-12, -1.83E-12
DataValue, -1.175, 1.5, 0.1, 1.5200000000000002E-12, -2.0700000000000003E-12, -1.02E-12, 1.5600000000000002E-12
DataValue, -1.19, 1.5, 0.1, 6.2000000000000008E-13, 3.6000000000000003E-13, 2.0000000000000003E-14, 1.2800000000000002E-12
DataValue, -1.205, 1.5, 0.1, 1.88E-12, -1E-13, -1.7000000000000002E-12, -3.4E-13
DataValue, -1.22, 1.5, 0.1, -1.3E-13, -7.100000000000001E-13, 5.5000000000000008E-13, -1.3E-13
DataValue, -1.235, 1.5, 0.1, 1.55E-12, 5.7E-13, -1.0100000000000001E-12, -1E-12
DataValue, -1.25, 1.5, 0.1, 1.3300000000000002E-12, -1.3900000000000001E-12, -1.14E-12, 1.8200000000000003E-12
DataValue, -1.2650000000000001, 1.5, 0.1, 4.8000000000000008E-13, 8.4000000000000006E-13, -6.400000000000001E-13, 2.2000000000000002E-13
DataValue, -1.28, 1.5, 0.1, 2.14E-12, 4.9E-13, -2.1000000000000003E-12, 1.8000000000000002E-13
DataValue, -1.2950000000000002, 1.5, 0.1, -8.4000000000000006E-13, 1.3E-13, 3.5E-13, 2.0000000000000003E-14
DataValue, -1.31, 1.5, 0.1, 9.000000000000001E-13, 1.3300000000000002E-12, -6.400000000000001E-13, -9.1000000000000016E-13
DataValue, -1.325, 1.5, 0.1, 9.000000000000001E-13, -9.6000000000000015E-13, -1.3000000000000001E-12, 9.8E-13
DataValue, -1.34, 1.5, 0.1, 2.3000000000000003E-13, 6.3E-13, -8.5000000000000011E-13, 1E-12
DataValue, -1.355, 1.5, 0.1, 2.0500000000000004E-12, 8.2E-13, -2.9400000000000004E-12, 2.3000000000000003E-13
DataValue, -1.37, 1.5, 0.1, -4.4000000000000004E-13, 3.4E-13, -6.0000000000000007E-13, -1.1000000000000002E-12
DataValue, -1.385, 1.5, 0.1, 3.2000000000000005E-13, 2E-12, -1.4300000000000002E-12, -6.7000000000000007E-13
DataValue, -1.4000000000000001, 1.5, 0.1, 9.3E-13, -5.7E-13, -1.3400000000000002E-12, 1.1900000000000002E-12
DataValue, -1.415, 1.5, 0.1, -1E-13, 7.7000000000000005E-13, -1.6000000000000003E-13, 4.3000000000000004E-13
DataValue, -1.4300000000000002, 1.5, 0.1, 2.3200000000000002E-12, 9.7000000000000011E-13, -3.0300000000000002E-12, -3.8000000000000005E-13
DataValue, -1.445, 1.5, 0.1, -3.5E-13, 6.1E-13, -1.8900000000000002E-12, 1.1900000000000002E-12
DataValue, -1.46, 1.5, 0.1, 1.3E-13, 1.9900000000000002E-12, -1.59E-12, -8.300000000000001E-13
DataValue, -1.475, 1.5, 0.1, 1.0100000000000001E-12, 1.7E-13, -2.2500000000000003E-12, 5.8000000000000005E-13
DataValue, -1.49, 1.5, 0.1, -1.3E-13, 8E-13, -5.5000000000000008E-13, 4.3000000000000004E-13
DataValue, -1.5050000000000001, 1.5, 0.1, 2.24E-12, 1.3300000000000002E-12, -2.9E-12, -6.0000000000000007E-13
DataValue, -1.52, 1.5, 0.1, -1.3E-13, 5.5000000000000008E-13, -1.32E-12, 9.0000000000000008E-14
DataValue, -1.5350000000000001, 1.5, 0.1, 1.6000000000000003E-13, 2.67E-12, -2.52E-12, -5.7E-13
DataValue, -1.55, 1.5, 0.1, 8.9E-13, 7.100000000000001E-13, -2.5600000000000004E-12, 9.1000000000000016E-13
DataValue, -1.5650000000000002, 1.5, 0.1, -2.9000000000000003E-13, 1.17E-12, -7.2000000000000006E-13, 1.4E-13
DataValue, -1.58, 1.5, 0.1, 2.26E-12, 1.5E-12, -3E-12, -5E-13
DataValue, -1.595, 1.5, 0.1, 4.9E-13, 5.3000000000000006E-13, -2.31E-12, 1.02E-12
DataValue, -1.61, 1.5, 0.1, 8.7E-13, 2.9100000000000003E-12, -2.0700000000000003E-12, -4.5000000000000005E-13
DataValue, -1.625, 1.5, 0.1, 1.23E-12, 1.2500000000000001E-12, -3.0400000000000004E-12, -6.0000000000000009E-14
DataValue, -1.6400000000000001, 1.5, 0.1, -6.0000000000000009E-14, 1.45E-12, -1.5700000000000002E-12, -2.5E-13
DataValue, -1.655, 1.5, 0.1, 2.29E-12, 2.18E-12, -4.07E-12, -2.6E-13
DataValue, -1.6700000000000002, 1.5, 0.1, 1.22E-12, 8.6000000000000007E-13, -2.39E-12, 1.59E-12
DataValue, -1.685, 1.5, 0.1, 8E-13, 3.4100000000000002E-12, -2.62E-12, -2.9000000000000003E-13
DataValue, -1.7000000000000002, 1.5, 0.1, 1.7000000000000002E-12, 2.0200000000000003E-12, -3.87E-12, -2.3000000000000003E-13
DataValue, -1.715, 1.5, 0.1, -7E-14, 1.83E-12, -2E-12, 1.3E-13
